sim_id,SiSiSi_epsilon,SiSiSi_sigma,SiSiSi_a,SiSiSi_lambda,SiSiSi_gamma,SiSiSi_costheta0,SiSiSi_A,SiSiSi_B,SiSiSi_p,SiSiSi_q,SiSiSi_tol,Si_dia.E_coh,Si_dia.a0,Si_dia.c11,Si_dia.c12,Si_dia.c44,Si_dia.B,Si_dia.vac,Si_dia.E_coh.err,Si_dia.a0.err,Si_dia.c11.err,Si_dia.c12.err,Si_dia.c44.err,Si_dia.B.err,Si_dia.vac.err
sim_id,param,param,param,param,param,param,param,param,param,param,param,qoi,qoi,qoi,qoi,qoi,qoi,qoi,err,err,err,err,err,err,err
2887.0,2.13226443925,2.41817580292,1.50199458483,23.826873521,1.10995721218,-0.3333333333333333,15.8334892457,0.694275144704,3.82151157009,0.02289063797,0.0,-3.1235382752044876,5.86495929534031,286.284148198319,343.569663174276,-59.044856412606,324.47449151562364,671.5607291689648,1.5064617247955123,0.4349592953403105,120.28414819831897,279.569663174276,-139.044856412606,225.47449151562364,667.9607291689648
3534.0,2.10589624151,2.09662207896,1.54749124927,31.1143824967,1.48052201672,-0.3333333333333333,17.2344772773,0.905673444521,4.12062982487,0.0340515547709,0.0,-3.0069251429751627,5.37896675150798,261.044315486535,256.694238205592,4.317737950852,258.1442639659063,646.48890573966,1.6230748570248372,-0.05103324849201929,95.04431548653503,192.694238205592,-75.682262049148,159.1442639659063,642.88890573966
1189.0,2.16310286179,2.3842701583,1.53969815233,25.0982141434,1.94360471427,-0.3333333333333333,11.2351892563,0.610583826104,4.33834058038,0.529226330883,0.0,-3.057217584495575,5.67914648398027,180.179725050403,213.098291949428,-34.3554313361072,202.12543631641964,657.3017806665487,1.5727824155044248,0.24914648398027062,14.179725050402993,149.098291949428,-114.3554313361072,103.12543631641964,653.7017806665486
4129.0,2.13421379819,2.3135196052,1.5192947078,25.3182754346,1.56548561424,-0.3333333333333333,19.2895517811,0.80210635827,4.16647401839,0.28437795277,0.0,-3.350108420372925,5.75860603226234,329.398904449772,411.668745399219,-87.2099262332353,384.2454650827367,720.2733103801788,1.279891579627075,0.3286060322623401,163.39890444977198,347.668745399219,-167.2099262332353,285.2454650827367,716.6733103801788
2803.0,2.19990051431,2.1053062688,1.56518690318,22.1674178103,1.6860369481,-0.3333333333333333,19.0314856925,0.976952252629,3.49712006605,0.133546196686,0.0,-2.9164744279475,5.49878676322562,244.308943750002,246.939306697459,-2.63545402905647,246.06251904830665,627.0420020087125,1.7135255720524998,0.06878676322562072,78.30894375000199,182.939306697459,-82.63545402905648,147.06251904830665,623.4420020087125
2043.0,2.19704480087,2.27338479566,1.55924130267,21.8182647108,1.81365047524,-0.3333333333333333,18.3345921655,0.840052651173,3.67937116607,0.461557950632,0.0,-3.3408232462725,5.73940484280947,267.600792951998,333.248556300532,-69.5879114045255,311.36596851768735,718.2769979485876,1.2891767537274998,0.30940484280947,101.60079295199802,269.248556300532,-149.5879114045255,212.36596851768735,714.6769979485875
739.0,2.14782424619,2.21840287696,1.51435560042,31.5843118246,1.72717516133,-0.3333333333333333,16.6186465884,0.741102553756,3.73547107434,0.257863290566,0.0,-3.0738141776589374,5.42612910507368,210.617496851764,208.657757784854,1.95161696491861,209.31100414049067,660.8700481966715,1.5561858223410625,-0.0038708949263197567,44.617496851764,144.657757784854,-78.04838303508139,110.31100414049067,657.2700481966715
1752.0,2.15595974836,2.27337179732,1.67120429174,29.2004317969,1.94385008638,-0.3333333333333333,14.8002082222,0.959475945771,4.04003114372,0.96068039825,0.0,-3.0809729921363376,6.029709854783,266.114084946457,387.582515651593,-134.878750751492,347.09303874988103,662.4091933093126,1.5490270078636623,0.5997098547830007,100.11408494645701,323.582515651593,-214.878750751492,248.09303874988103,658.8091933093126
2066.0,2.18620743411,2.16578050297,1.57569086203,20.4517674661,1.295185433,-0.3333333333333333,18.2449334408,0.87271645472,4.1578381506,0.810579785812,0.0,-3.2996181787321124,5.5111067165933,240.377277549851,236.022248287555,4.28687462645054,237.4739247083203,709.4179084274042,1.3303818212678875,0.08110671659330038,74.37727754985099,172.022248287555,-75.71312537354946,138.4739247083203,705.8179084274042
