sim_id,SiSiSi_epsilon,SiSiSi_sigma,SiSiSi_a,SiSiSi_lambda,SiSiSi_gamma,SiSiSi_costheta0,SiSiSi_A,SiSiSi_B,SiSiSi_p,SiSiSi_q,SiSiSi_tol,Si_dia.a0,Si_dia.c11,Si_dia.c12,Si_dia.c44,Si_dia.B,Si_dia.vac,Si_dia.a0.err,Si_dia.c11.err,Si_dia.c12.err,Si_dia.c44.err,Si_dia.B.err,Si_dia.vac.err
sim_id,param,param,param,param,param,param,param,param,param,param,param,qoi,qoi,qoi,qoi,qoi,qoi,err,err,err,err,err,err
00_007159,2.14025640689,2.19714760364,1.64020085896,22.67776444,1.90649520456,-0.3333333333333333,17.5801304287,0.802608443936,3.85369845663,0.169070209986,0.0,5.66474248280444,269.719825200445,317.067318174668,-49.3451594118738,301.2848205165937,1094.608089661211,0.23474248280444066,103.71982520044497,253.067318174668,-129.3451594118738,202.2848205165937,1091.008089661211
00_007160,2.19011121734,2.54107899848,1.63519605079,31.6573875849,1.05936245986,-0.3333333333333333,17.2680612495,0.690848022296,3.8324454474,0.286977399472,0.0,6.35729533480447,564.691538002808,617.572530498728,-52.4964532726797,599.945533000088,1245.4898836988118,0.9272953348044704,398.691538002808,553.572530498728,-132.4964532726797,500.94553300008795,1241.889883698812
00_007161,2.18962409748,2.60676281898,1.92070069273,29.0656371605,1.5686191825,-0.3333333333333333,15.8143146922,0.832832357482,4.1172419513,0.489826770714,0.0,7.20698981935374,729.621323989704,1887.97306851484,-1790.22613582031,1501.8558203397945,1938.7084888657705,1.77698981935374,563.621323989704,1823.97306851484,-1870.22613582031,1402.8558203397945,1935.1084888657706
00_007162,2.18927050649,2.94709280647,1.60040031793,21.9161060679,1.70285689652,-0.3333333333333333,15.7945375116,0.728226360345,3.13830704442,0.697357549971,0.0,7.19227325283735,278.151381999487,555.269217997557,-497.972292633995,462.89660599820036,826.6001118239703,1.7622732528373506,112.151381999487,491.269217997557,-577.972292633995,363.89660599820036,823.0001118239703
00_007163,2.10169382213,2.93770076177,1.67500536801,30.4437227578,1.64678387808,-0.3333333333333333,15.3084173077,0.84491980409,4.12341078962,0.176589132623,0.0,7.71193330988406,805.998821510002,1859.1496034991,-1640.34664394834,1508.0993428360673,1035.0254561353843,2.28193330988406,639.998821510002,1795.1496034991,-1720.34664394834,1409.0993428360673,1031.4254561353844
00_007164,2.18350010624,1.82065990141,1.70670700597,23.011291974,1.61754493233,-0.3333333333333333,8.67822384554,0.583973358011,3.38339189233,0.411465224237,0.0,4.44441834775766,46.7709395015845,-36.2858809501631,45.4496004448915,-8.600274132913897,862.4959795605399,-0.98558165224234,-119.22906049841549,-100.28588095016309,-34.5503995551085,-107.6002741329139,858.8959795605399
00_007165,2.11013455205,2.77450947569,1.53237631471,31.1361847416,1.34833618279,-0.3333333333333333,14.7416107456,0.649424545641,3.0842432606,0.972011136201,0.0,6.3170531390887,28.0127684003673,191.64532974828,-175.383435365067,137.1011426323091,719.7262923513537,0.8870531390887004,-137.9872315996327,127.64532974828,-255.383435365067,38.10114263230909,716.1262923513536
00_007166,2.18787653301,1.75184188511,1.79179397274,20.4856671875,1.88399275431,-0.3333333333333333,7.31384641805,0.935400615738,3.01711825703,0.163131678602,0.0,4.85283103046862,70.8658932999242,21.0307639499661,40.9619613649813,37.64247373328546,547.4166279119138,-0.57716896953138,-95.1341067000758,-42.9692360500339,-39.0380386350187,-61.35752626671454,543.8166279119138
00_007167,2.1818502321,1.58511622052,1.55985740123,29.0160645631,1.9887620371,-0.3333333333333333,11.1427049273,0.780752352199,3.33474736738,0.897566684116,0.0,3.8788701431932,-9.60930933999862,-10.016554168999,-20269831.2516282,-9.88080589266554,432.9264789288924,-1.5511298568067997,-175.60930933999862,-74.016554168999,-20269911.2516282,-108.88080589266553,429.32647892889236
00_007168,2.11527325644,1.69640867452,1.92762340496,28.6378769592,1.92496989312,-0.3333333333333333,7.7465874391,0.875589648901,3.9003286822,0.861564186596,0.0,4.6928721858253,59.9006495001959,-0.597863875736948,44.4257945432809,19.568307249574,757.0310085208689,-0.7371278141746993,-106.0993504998041,-64.59786387573695,-35.5742054567191,-79.431692750426,753.4310085208689
00_007169,2.13283078917,2.15973633247,1.73604108689,30.4791067376,1.00277046735,-0.3333333333333333,11.0197739766,0.694069267582,3.40466622815,0.556558088841,0.0,5.47329898233524,224.345973440277,67.9561262940618,99.0557417663075,120.0860753428002,937.019438345788,0.04329898233523988,58.34597344027699,3.9561262940618036,19.055741766307506,21.0860753428002,933.419438345788
00_007170,2.15939069495,1.19101158913,1.5953087365,23.2083499839,1.50345927745,-0.3333333333333333,16.2253996986,0.615032761873,4.18915434537,0.674004024491,0.0,5.43,0.0,0.0,0.0,0.0,0.0,0.0,-166.0,-64.0,-80.0,-99.0,-3.6
00_007171,2.15274210832,2.51975710067,1.97173184875,23.0212751669,1.1619226004,-0.3333333333333333,14.7871607559,0.785277513724,3.22954227377,0.760737026754,0.0,6.88315084322188,4719.2689569667,4041.44332353025,614.780660711671,4267.3852013424,1631.9224668785296,1.4531508432218807,4553.2689569667,3977.44332353025,534.780660711671,4168.3852013424,1628.3224668785297
00_007172,2.15788570788,1.14742691795,1.88396019855,23.2085205834,1.43480939456,-0.3333333333333333,6.07294073174,0.624381964666,3.59220877456,0.151558460982,0.0,5.43,0.0,0.0,0.0,0.0,0.0,0.0,-166.0,-64.0,-80.0,-99.0,-3.6
00_007173,2.19683159276,2.79948236105,1.81916951369,26.0525691264,1.62390807612,-0.3333333333333333,11.6086945425,0.609131467805,3.33908642116,0.33654704438,0.0,5.94772177239012,433.657760499045,1033.56430449058,-1220.25504962175,833.5954564934018,1543.657495230949,0.5177217723901206,267.657760499045,969.5643044905801,-1300.25504962175,734.5954564934018,1540.0574952309491
00_007174,2.11609130537,1.21678225983,1.53671790925,25.4292225208,1.63037566908,-0.3333333333333333,17.1557632991,0.818172405795,3.10313611655,0.585070353272,0.0,5.43,0.0,0.0,0.0,0.0,0.0,0.0,-166.0,-64.0,-80.0,-99.0,-3.6
00_007175,2.10600589289,2.65964557488,1.77395912958,29.9637082234,1.60945285472,-0.3333333333333333,10.9193399846,0.86003489207,4.28180820755,0.0792884922952,0.0,7.19993169053993,928.419612499419,1099.80171750067,-363.862621481527,1042.6743491669197,1035.8120269714082,1.7699316905399307,762.419612499419,1035.80171750067,-443.862621481527,943.6743491669197,1032.2120269714082
