sim_id,SiSiSi_epsilon,SiSiSi_sigma,SiSiSi_a,SiSiSi_lambda,SiSiSi_gamma,SiSiSi_costheta0,SiSiSi_A,SiSiSi_B,SiSiSi_p,SiSiSi_q,SiSiSi_tol,Si_dia.E_coh,Si_dia.a0,Si_dia.c11,Si_dia.c12,Si_dia.c44,Si_dia.B,Si_dia.vac,Si_dia.E_coh.err,Si_dia.a0.err,Si_dia.c11.err,Si_dia.c12.err,Si_dia.c44.err,Si_dia.B.err,Si_dia.vac.err
sim_id,param,param,param,param,param,param,param,param,param,param,param,qoi,qoi,qoi,qoi,qoi,qoi,qoi,err,err,err,err,err,err,err
10001030.0,2.105380658274574,2.4877940841853494,1.25719141119767,28.078155940429415,0.42557286125131455,-0.3333333333333333,9.972466828450218,0.7855617735051608,4.4409032268571424,0.16929308292088388,0.0,-0.18446987716792876,5.75002790503765,263.646397800767,96.8765155499568,105.541206249981,152.46647630022687,39.66102359110468,4.445530122832071,0.32002790503765066,97.64639780076698,32.87651554995681,25.541206249981002,53.46647630022687,36.06102359110468
10001032.0,2.1031345234828853,2.271595970324163,1.7924182383103664,19.14492575693761,1.5505709296962462,-0.3333333333333333,1.319910048229393,0.817025903110606,2.001075887772192,0.23875592788568442,0.0,-0.4091684915630125,6.05231866972019,28.5478004248944,1.79068711986474,10.3924647158704,10.70972488820796,87.97122568604769,4.220831508436987,0.6223186697201903,-137.4521995751056,-62.20931288013526,-69.6075352841296,-88.29027511179204,84.3712256860477
10001035.0,2.134866767078919,2.340705290956419,1.2614204699298406,30.363833766272084,0.6908168275499826,-0.3333333333333333,11.001055275019366,0.8354645630275924,3.6629057960309166,0.2691813979686326,0.0,-0.16957099225272376,5.43339332702988,76.0332642500873,59.2468196724905,15.0543207047012,64.8423011983561,36.45776333433561,4.460429007747276,0.0033933270298804885,-89.9667357499127,-4.753180327509497,-64.9456792952988,-34.1576988016439,32.85776333433561
10001037.0,2.112023241790441,2.0565158061152697,1.6105872210145822,24.05969827745463,2.49457716064189,-0.3333333333333333,0.9276073158662594,0.8278291126030088,4.5536327469521085,1.029302575863325,0.0,-0.20465184440651,5.21313743054006,10.4861605100268,8.30600102999597,2.06352645161146,9.032720856672913,44.000146547399645,4.42534815559349,-0.21686256945993954,-155.5138394899732,-55.69399897000403,-77.93647354838853,-89.96727914332709,40.40014654739964
10001051.0,2.0990043236260543,2.1914458603756666,1.6854918026571901,24.727970667487735,1.5018832829155155,-0.3333333333333333,1.1552065340412117,0.8132731131890494,4.9392712576172615,0.8379210424800012,0.0,-0.36798999034111124,5.66237517077854,33.0872000649833,17.1984835249532,11.5307296301935,22.4947223716299,79.11784792333891,4.262010009658889,0.23237517077853997,-132.9127999350167,-46.801516475046796,-68.4692703698065,-76.5052776283701,75.51784792333892
10001056.0,2.0966225102813865,2.239920959461838,1.564004263385085,17.445193422937393,1.2314355103521575,-0.3333333333333333,1.7027559323981223,0.8013285713185355,4.522661273963802,0.8951986694164781,0.0,-0.33254813838368,5.59233954936847,34.5982583449768,22.1098746749703,10.0181046993369,26.27266923163913,71.4978497524912,4.29745186161632,0.16233954936847006,-131.40174165502322,-41.8901253250297,-69.9818953006631,-72.72733076836087,67.89784975249121
10001065.0,2.1962974373272055,2.2620385994664463,1.5461616318756581,25.020772498614207,1.3955689223162406,-0.3333333333333333,0.2409023633140297,0.7852921836267412,4.087170513884587,0.6193418073362262,0.0,-0.047118958032424,5.61481126935447,10.7700824955145,0.270198405019074,4.48851978757772,3.770159768517549,10.13057597697116,4.582881041967576,0.18481126935447012,-155.2299175044855,-63.72980159498093,-75.51148021242228,-95.22984023148246,6.530575976971161
10001071.0,2.0682633052592974,2.417742573489332,1.126329768213208,22.54614284460365,0.5852147246220026,-0.3333333333333333,14.585959860149588,0.7181502387981246,3.516881535677461,0.01536326742496219,0.0,-0.030525687477758624,5.2563930439503,9.98732410998855,5.20735520995004,3.98753184023973,6.800678176629543,6.563022807718104,4.599474312522242,-0.17360695604969933,-156.01267589001145,-58.79264479004996,-76.01246815976027,-92.19932182337045,2.963022807718104
10001077.0,2.1424347389651994,2.5304459577747465,1.1192469491281023,30.889801391532796,0.6903328271911398,-0.3333333333333333,19.76386403479588,0.6100532367747584,3.366572567687963,0.5740933193933577,0.0,-0.180437350137605,5.17377828847864,22.2302118800144,7.72827828004666,11.5931613254935,12.562256146702573,38.79403027958508,4.449562649862395,-0.2562217115213601,-143.7697881199856,-56.27172171995334,-68.4068386745065,-86.43774385329743,35.19403027958508
10001078.0,2.1724566895129587,2.3430549049325893,1.2405679192456465,33.08445924057566,0.8794372498135561,-0.3333333333333333,26.89843254830366,0.8492956031292063,2.881620460026129,1.0322433803961313,0.0,-0.3055532799749225,5.27732508553874,72.8257872200629,59.923667789917,12.2181794758716,64.2243742666323,65.69395519460834,4.324446720025078,-0.1526749144612598,-93.1742127799371,-4.076332210083002,-67.7818205241284,-34.775625733367704,62.093955194608334
10001089.0,1.9817754654019686,2.5896930524982698,1.636834519348844,35.412630338337465,1.1473041318556056,-0.3333333333333333,0.4139864976578145,0.6017437444086865,3.990727531071607,0.4804835392372515,0.0,-0.1437754301248325,6.29254234079995,729.992187749303,317.355596300331,316.622653910007,454.9011267833216,30.911717476838984,4.4862245698751675,0.8625423407999504,563.992187749303,253.355596300331,236.622653910007,355.9011267833216,27.311717476838982
10001104.0,2.0836617195341187,2.6865047635243022,1.2108415400185546,39.79541513692248,0.7810104850940889,-0.3333333333333333,12.258823702099715,0.708747845036199,3.1505785439453766,1.388832535755383,0.0,-0.34781643820079877,5.57035086178231,93.2525651498509,60.6205113250326,26.5282239007134,71.49786259997204,74.78053421317173,4.282183561799201,0.14035086178231015,-72.7474348501491,-3.379488674967398,-53.4717760992866,-27.502137400027962,71.18053421317174
10001118.0,2.0730503735205046,1.9344669421392582,1.4157315981220573,19.22117931772342,0.7154964210178879,-0.3333333333333333,14.929942688347156,1.3373058553989055,2.5462136747556956,0.01863455420954413,0.0,-0.10696076515868287,5.24985788641802,31.6404586399585,22.0831229198666,8.67188099188468,25.26890149323057,22.99656450911682,4.523039234841317,-0.1801421135819794,-134.3595413600415,-41.9168770801334,-71.32811900811532,-73.73109850676943,19.396564509116818
