sim_id,p_NiNi_a,p_NiNi_D0,p_NiNi_r0,d_Ni_rho0,d_Ni_beta,d_Ni_r0,e_Ni_F0,Ni_fcc.E_coh,Ni_fcc.a0,Ni_fcc.E_coh.err,Ni_fcc.a0.err
sim_id,param,param,param,param,param,param,param,qoi,qoi,err,err
17.0,1.1971318550023349,0.5886982053808972,2.8785461132342527,3.006179751753398,2.207545417784654,2.2272739185795687,-1.1021804789090175,-4.976145629158175,3.58390015243892,-0.526145629158175,0.06390015243892
103.0,1.1732617812951065,0.9597997629877701,2.8154476237267256,1.6541694801675033,3.353817997957871,2.561930428549386,-0.6015863400292538,-4.117115229861075,3.69112044453669,0.33288477013892503,0.17112044453668984
158.0,1.4958444958870167,0.8352892957470126,2.65400953214525,2.092387060833518,2.2128186766044253,1.8713004197412069,-0.37005314120039934,-4.21978271510425,3.62108995522785,0.23021728489575022,0.10108995522785014
254.0,1.5133487467077795,0.3283720225862524,3.170321631450565,2.4680625376027363,3.782322951646116,2.170104009807605,-3.008348377742939,-4.537460460339175,3.86880493958871,-0.08746046033917487,0.34880493958870984
259.0,1.9480049726038315,0.3471621658179519,2.8239182646399237,2.539645735807772,3.997475879992669,2.1704293898083993,-1.6256110645789708,-4.922970083395825,3.6144197288649,-0.4729700833958246,0.0944197288648998
277.0,1.582003532060386,0.21387430853846456,3.3127394586824357,1.0464727787143104,4.032975130047545,2.7086154089995964,-2.078329325842559,-4.412307510084725,3.91160531670043,0.037692489915275296,0.3916053167004301
323.0,1.8186982888804852,0.9166297224569347,2.5122755538835424,3.1423286610535968,5.0661981555436455,2.2976648236154698,-0.06881288775235639,-5.28942628025115,3.43196371223807,-0.8394262802511498,-0.08803628776193007
379.0,1.8113543226499054,0.9262145516698914,2.730189224133443,3.1620384382171767,5.633577672032233,1.4888571234824033,-3.0489878618384476,-4.960082616880525,3.76785704285597,-0.510082616880525,0.2478570428559701
389.0,1.7530995872196393,0.4181133412064918,2.6745340473230925,3.037037126355691,3.942174531395609,1.908935879893947,-1.5621852004375083,-4.898527568976,3.37995629509977,-0.448527568976,-0.1400437049002301
527.0,1.7941969975929737,0.5076870636949063,2.9016034117799356,2.840625421830831,5.887976429257775,2.0015805091956653,-3.7644355317291174,-4.42387499847845,3.72648961446049,0.026125001521550395,0.20648961446048997
556.0,1.3841062967923448,0.9483374363155639,2.606950211267037,3.3481489606764048,6.407905693377825,1.3562552804817236,-0.2497090323662965,-3.71128068469065,3.57568764181337,0.7387193153093503,0.055687641813369826
599.0,1.4754226681863012,0.7225917255116087,2.624372409511851,2.5388674661156143,3.4881139172763813,1.6287072134174028,-0.9977840059909848,-4.1655921563811,3.47249164369117,0.2844078436188999,-0.0475083563088301
819.0,1.5716394343804043,0.7279521808295607,2.6910262706956853,2.9205255953748903,3.926842807525511,1.6503346020070606,-2.2199902067746793,-5.20110044939235,3.50984960292997,-0.7511004493923501,-0.01015039707003007
1137.0,1.9736329447811019,0.7337420965759157,2.4941871116073235,2.6089460380011964,2.631410524740954,1.903012476225229,-0.12999678516048618,-4.564400330107775,3.42923796109183,-0.11440033010777473,-0.0907620389081698
1248.0,1.3469799705073604,0.857433160421407,2.946929644444033,3.3750310256941005,4.550438228002971,2.138648049055139,-1.9938019460394485,-4.7670441202277,3.79764939416587,-0.3170441202276999,0.27764939416587
1249.0,0.8503419203477357,0.5181862721313841,3.1157963542654357,1.9363075432678043,2.145594579233854,1.225636032459156,-4.524954650881074,-3.60113708018635,3.53743628724477,0.8488629198136501,0.0174362872447702
1294.0,1.4150373745622657,0.9754278729206177,2.524890340475765,2.3166693939043195,5.168141149183883,1.7857817770163633,-0.37866560816323247,-4.7236632728723,3.34891042751435,-0.27366327287229986,-0.17108957248564982
1357.0,1.2302230095346864,0.7297463931787387,2.826738142190541,1.0767327252030698,3.766153218036009,2.002903159678952,-2.776336480796595,-4.72932309386795,3.45864107879244,-0.2793230938679496,-0.06135892120755981
1406.0,1.7185528847110232,0.8749942589753781,2.7945867853945585,3.513162630065212,6.390111334036045,1.7595943297192154,-4.1069650522650525,-4.932504357263025,3.77289941835093,-0.482504357263025,0.2528994183509301
1608.0,1.8604151115369327,0.558309523350153,2.940203744858511,2.0557341246018064,6.065729574290122,2.018529532136907,-4.199531584740322,-4.0227113599137,3.90162536062832,0.4272886400863003,0.3816253606283202
1700.0,1.3323659693871703,0.8216693855480453,2.5314849139288538,1.7284835784384358,4.303551148017422,1.0149377378493756,-4.983415883039056,-4.676631140247725,3.20028781738099,-0.2266311402477248,-0.31971218261901013
1754.0,0.7439832804303718,0.76235202795184,3.0984095171967208,1.4322302213486513,2.18083690102685,1.5609191434171583,-4.851564443041608,-5.031014407333175,3.2730040232327,-0.5810144073331749,-0.2469959767673
1833.0,1.10458295062487,0.9975885170685529,2.543373259460539,2.129439101228273,3.6843747235360507,1.1341480251733977,-1.8774509047130996,-4.020706054324,3.1904153466118,0.4292939456760001,-0.3295846533882001
1935.0,1.763167830916351,0.697361018124172,3.029022283390004,3.0229508069190465,2.674133714096137,1.1468356472403123,-3.7414410927220887,-4.320373075774675,4.1664344421512,0.12962692422532474,0.6464344421511998
2122.0,1.556939150649259,0.9416027121279513,2.835257010707785,1.1393586285933655,2.1892534631117977,1.2322818218839453,-1.2597073078771515,-4.190190517422225,3.9571690519015,0.2598094825777748,0.4371690519014999
2144.0,1.8227228864765748,0.21639713689022178,2.7562591438580633,2.6635479207157333,2.228456644548141,1.463036462990495,-1.8379399188538015,-3.8873311710603,3.52059459206084,0.5626688289397004,0.0005945920608398936
2204.0,1.4962081907076668,0.5924351173865724,2.6408234880665957,1.3922670602497704,5.706295110236032,1.6310506562681892,-3.615514959039734,-3.75705128258555,3.355880415924,0.69294871741445,-0.1641195840759999
2217.0,1.8526473551511207,0.8014871153084985,2.6772174766945205,1.991535623181106,4.652389508497421,1.0935769424781943,-0.5109607055952727,-4.0041627606627,3.7427156440294,0.44583723933730024,0.22271564402940003
2270.0,1.6289680279020085,0.6781297849057397,2.5192191765855125,2.0187309510311118,3.189823796419227,2.295861190517701,-0.2349750174067271,-4.406277640872,3.35225309439824,0.04372235912800004,-0.16774690560175998
2445.0,1.6145391519528607,0.6107901332497128,2.8324007871595143,1.005459317618183,4.718015499989015,2.0224891583985194,-3.2430030701055372,-4.5426801253399,3.67355373840255,-0.09268012533989989,0.15355373840254982
2526.0,0.7841486280113736,0.7805056488456338,2.8525667853087877,2.9241362397677215,2.1102593354742694,1.3421916647061347,-2.676100671652327,-4.547036950710975,3.09724259818716,-0.09703695071097496,-0.42275740181284016
2805.0,1.7053101764636862,0.5137704522176346,2.500269404762675,3.340677598772707,6.0534939761531374,1.6217206070488803,-1.6413627667111839,-3.901609216520375,3.20249061006773,0.5483907834796251,-0.31750938993226985
3002.0,1.1338712682810428,0.32382304259788874,3.3472056066394074,1.0564436214178643,2.681918939886219,2.4597831686572875,-2.6615593230059558,-4.2783351012579,3.89168235204573,0.1716648987421001,0.3716823520457302
3021.0,1.2294800434578421,0.828391318340188,2.709909475930175,1.056234419397886,3.7151547956086417,1.5623483892475476,-4.28047710851141,-4.87003182104565,3.35859452184225,-0.42003182104564996,-0.16140547815775008
3110.0,1.5991720735207324,0.9505458073681915,2.5371419726381848,3.1064293612599787,4.7594030228216635,1.0076940317736969,-2.845674248415794,-5.2328218250091,3.40729844296202,-0.7828218250090995,-0.11270155703798013
1000003.0,1.8981261742350586,0.358424448878245,2.4887732074727245,1.8811227001603426,5.03653401865833,1.695516563204891,-2.058214875354347,-4.0985512814708,3.13130720767552,0.3514487185292001,-0.38869279232448006
1000101.0,1.0883025790900893,0.6580136179695721,2.840749672074112,2.9348144040272532,2.103592393562021,1.8378141781269042,-1.5260670866573864,-4.812680032691325,3.4793517935039,-0.3626800326913244,-0.040648206496100237
1000111.0,1.4009241677840838,0.26254300691643295,2.90915829580598,3.1753521083064546,1.5809855939933666,1.3880552424775532,-2.0408184673439362,-4.84904723856635,3.56062927715766,-0.39904723856635016,0.04062927715765996
1000200.0,1.7656776704745758,0.5871155924930344,2.4146238944386034,2.1493528237893,2.9774930509807738,2.039928437625314,-0.19573110221718754,-4.08952441919175,3.22401223344203,0.3604755808082505,-0.2959877665579702
1000249.0,1.722132186921178,0.6660546850345483,2.4796187390169693,1.0851160883645448,4.978953709768953,1.3804784006206026,-2.205448159945816,-4.3016259075399,3.30167497546742,0.14837409246010047,-0.21832502453258007
1000260.0,1.4029874268151794,0.4512547379910226,2.7081327349702766,0.8698136731985117,2.7813265321031615,2.7803446587142124,-0.588032958723295,-4.321380142060275,3.37770020396541,0.12861985793972508,-0.1422997960345902
1000431.0,1.989003939395505,0.6814158989553899,2.746101912738737,3.2085055199572667,3.760320163768693,1.316377811328042,-2.8091116320982303,-4.689767345067,3.76625858459179,-0.23976734506699948,0.24625858459179018
1000450.0,1.7308006462784888,0.3440136370546911,3.009792557765233,1.9382474550213105,5.145482874926681,2.112882245485984,-4.154149165641137,-4.808839474705475,3.65561274358374,-0.3588394747054746,0.13561274358373998
1000671.0,1.7445197151813334,0.33274892954069446,2.716185813176506,2.823678401638131,4.151838508724705,1.9635348556844312,-1.4625033409867916,-4.139632956750225,3.39522924777092,0.3103670432497756,-0.12477075222908018
1000695.0,1.043899640287136,0.8580001157389094,2.6197368402408694,1.6075386880785891,2.80839241895941,0.727969638307117,-4.987560322277194,-4.06522219611465,3.1887404059724,0.38477780388535,-0.3312595940276002
1000754.0,1.7165478169637376,0.9345390760504412,2.901561152910345,4.041904028545508,2.359532001798351,1.1226991932419068,-1.2869880218755683,-4.69141427804855,4.04393328126241,-0.2414142780485502,0.5239332812624098
1000777.0,2.0669043547480412,0.33513586995759015,2.983262035700252,2.695103973935839,3.595739288153548,1.8851068970824694,-3.2998110690149787,-4.71290088155005,3.91353781198098,-0.26290088155005,0.39353781198098003
1000807.0,1.6065450543735325,0.5752563988281372,3.0185713665538967,2.298083963834745,5.481050248761639,2.533998660215773,-1.2339835551871605,-4.369689721589675,3.85313579272062,0.0803102784103249,0.33313579272061977
1000816.0,1.182123685115205,0.8173683122555606,2.9428611492829417,2.12340650617815,2.0268546678526036,1.4771510445364369,-2.734213436761308,-4.67647477356245,3.89248407617511,-0.22647477356245016,0.3724840761751098
1000899.0,1.6524595672914653,0.548817469352639,2.8972539311105763,3.2052703567611616,4.468566398241162,2.100792027896682,-2.1251824054030526,-5.122987190603575,3.69821895820621,-0.6729871906035747,0.17821895820621014
