sim_id,p_NiNi_phi0,p_NiNi_gamma,p_NiNi_r0,d_Ni_rho0,d_Ni_beta,d_Ni_r0,e_Ni_latticetype,e_Ni_ecoh,e_Ni_B,e_Ni_a0,Ni_fcc.E_coh,Ni_fcc.a0,Ni_fcc.c11,Ni_fcc.c12,Ni_fcc.c44,Ni_fcc.B,Ni_fcc.G,Ni_fcc.vac,Ni_fcc.100s,Ni_fcc.110s,Ni_fcc.111s,Ni_fcc.isf,E_Ni_fcc_hcp,E_Ni_fcc_bcc,E_Ni_fcc_dia,Ni_fcc.E_coh.err,Ni_fcc.a0.err,Ni_fcc.c11.err,Ni_fcc.c12.err,Ni_fcc.c44.err,Ni_fcc.B.err,Ni_fcc.G.err,Ni_fcc.vac.err,Ni_fcc.100s.err,Ni_fcc.110s.err,Ni_fcc.111s.err,Ni_fcc.isf.err,E_Ni_fcc_hcp.err,E_Ni_fcc_bcc.err,E_Ni_fcc_dia.err
sim_id,param,param,param,param,param,param,param,param,param,param,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,err,err,err,err,err,err,err,err,err,err,err,err,err,err,err
1,5.837185621826807,1.8663013900983993,2.489015869776647,2.625863711852673,1.8878351653563676,2.489015869776647,fcc,-4.45,188.0,3.52,-6.1472281997035,8.99002618739796,-3.5655667996034,71.9506811001338,-1.82668157873223,46.77859846688807,-37.758123949868605,20.48205416021358,0.000267916663082571,0.017955897527154922,0.18698289667704052,0.5817299860642404,0.5608503920015755,-6.603655990033985e-05,-6.661447931222142e-05,-1.6972281997035,5.470026187397961,-264.5655667996034,-79.0493188998662,-133.82668157873223,-141.22140153311193,-138.7581239498686,18.882054160213578,-0.14753208333691742,-0.10754410247284507,0.03558289667704051,0.5728699860642404,0.5408503920015755,-0.13006603655990034,-1.8000666144793123
2,1.4972869234864756,2.3365336224753723,2.489015869776647,5.635173167381227,1.9081464344445918,2.489015869776647,fcc,-4.45,188.0,3.52,-4.479029991910375,3.5136553943227,245.303638016168,216.591670155532,70.0451774604576,226.16232610907733,14.355983930318004,1.671159196611086,0.1480937497324014,0.1586397657655771,0.14115171268975518,1.1201640331049787e-06,2.6140828497389634e-06,0.010502954291904842,1.4427473500333576e-06,-0.029029991910374697,-0.006344605677300219,-15.696361983831991,65.591670155532,-61.954822539542405,38.16232610907733,-86.644016069682,0.07115919661108583,0.00029374973240139934,0.03313976576557709,-0.010248287310244825,-0.008858879835966895,-0.01999738591715026,-0.11949704570809516,-1.79999855725265
3,1.7853746438052447,1.9754681542905983,2.489015869776647,2.0907635646765415,1.7728132558440568,2.489015869776647,fcc,-4.45,188.0,3.52,-4.514213437105875,3.51458903132304,199.321107097131,187.558144241279,33.2286484119891,191.47913185989634,5.881481427926005,0.9703801181186122,0.11662479967174641,0.12246951416083283,0.10964986176701591,2.6401603505733974e-05,7.008652440010366e-05,0.0032344614711652397,0.6385657612037123,-0.06421343710587468,-0.005410968676959893,-61.678892902868995,36.558144241278995,-98.7713515880109,3.4791318598963414,-95.118518572074,-0.6296198818813878,-0.031175200328253577,-0.0030304858391671657,-0.041750138232984096,-0.008833598396494266,-0.019929913475599897,-0.12676553852883476,-1.1614342387962877
4,1.9090301337351203,2.3300486041389723,2.489015869776647,1.8259000862768349,1.818379886285424,2.489015869776647,fcc,-4.45,188.0,3.52,-4.540332782000875,3.50766064334695,215.91514852636,173.627935438582,106.012940540885,187.723673134508,21.143606543889007,2.571431281931609,0.2139295888878301,0.2268823239035593,0.21129494296297335,1.7800375044197567e-05,4.6497533975120575e-05,0.014717829712324715,4.6497533975120575e-05,-0.0903327820008748,-0.012339356653050082,-45.084851473639986,22.627935438582,-25.987059459115002,-0.2763268654919955,-79.856393456111,0.9714312819316091,0.0661295888878301,0.10138232390355931,0.059894942962973347,-0.008842199624955803,-0.01995350246602488,-0.11528217028767529,-1.799953502466025
5,3.047599961251871,2.2843816832123407,2.489015869776647,1.438748565409551,2.0779300379432577,2.489015869776647,fcc,-4.45,188.0,3.52,-4.5659265800145,3.51764710533452,202.395658595738,173.409977163809,68.5246154431983,183.07187097445203,14.492840715964505,1.5670456514354782,0.13249901534932323,0.1422254047931608,0.1254029437506177,-1.0738705787642974e-05,-2.904474172549243e-05,0.011160495104085122,1.1409140816515495,-0.11592658001449951,-0.002352894665480054,-58.60434140426199,22.409977163809003,-63.4753845568017,-4.928129025547975,-86.5071592840355,-0.03295434856452184,-0.015300984650676752,0.016725404793160786,-0.02599705624938231,-0.008870738705787643,-0.020029044741725493,-0.11883950489591488,-0.6590859183484505
6,3.3246804616287786,2.0671485176688846,2.489015869776647,1.259102740718748,1.8349482865950768,2.489015869776647,fcc,-4.45,188.0,3.52,-4.619128867568225,3.5090577925906,206.145056633953,178.263504653312,75.3049852726105,187.55735531352568,13.940775990320503,2.0057933657940907,0.1893623536815735,0.20118509352681946,0.18463006230438778,4.0033469505749594e-05,0.00010578785872539243,0.008432290907955498,0.0,-0.16912886756822498,-0.010942207409399884,-54.854943366046996,27.263504653311998,-56.695014727389506,-0.4426446864743241,-87.0592240096795,0.40579336579409064,0.041562353681573516,0.07568509352681946,0.03323006230438777,-0.00881996653049425,-0.019894212141274608,-0.1215677090920445,-1.8
7,1.892074914667095,2.0901869933049535,2.489015869776647,2.7554996910496956,1.66917981945536,2.489015869776647,fcc,-4.45,188.0,3.52,-4.54345410761765,3.5011809640599,218.054325938555,190.829833650096,76.6880286045904,199.90466441291565,13.612246144229502,2.1427792551945117,0.2173184780074346,0.2297736015537402,0.21383244315084524,6.273248788891209e-05,0.000164121555749297,0.007455863201014878,8.206253729969859e-05,-0.09345410761764938,-0.018819035940099926,-42.945674061445004,39.82983365009599,-55.3119713954096,11.90466441291565,-87.3877538557705,0.5427792551945116,0.0695184780074346,0.10427360155374019,0.06243244315084523,-0.008797267512111087,-0.019835878444250703,-0.12254413679898513,-1.7999179374627003
9,5.687666689336768,2.1291253535752825,2.489015869776647,5.106737520215805,1.9444218853245923,2.489015869776647,fcc,-4.45,188.0,3.52,-4.530053275955275,3.50843660378503,158.012206048156,116.243477503342,107.366891756356,130.16638701828,20.884364272406998,2.661591535331411,0.21990588207675915,0.23287174433210087,0.21817280533785086,2.7208334030356866e-05,7.16642735749673e-05,0.013901975489270413,0.009423810233775143,-0.080053275955275,-0.011563396214969934,-102.987793951844,-34.75652249665799,-24.633108243644003,-57.833612981719995,-80.115635727593,1.0615915353314107,0.07210588207675916,0.10737174433210087,0.06677280533785085,-0.008832791665969644,-0.019928335726425033,-0.11609802451072959,-1.790576189766225
10,2.2749643781594227,2.3181267108546253,2.489015869776647,2.816017646083754,1.8979464437355182,2.489015869776647,fcc,-4.45,188.0,3.52,-4.517492630013375,3.50991853531383,228.405496568028,186.086935152928,104.196071659799,200.19312229129469,21.15928070755001,2.467750446921059,0.20069395857686856,0.21342769994448654,0.19716263282035187,6.283932001315159e-06,1.609364527421775e-05,0.015201767634124508,0.0,-0.06749263001337447,-0.010081464686169994,-32.59450343197199,35.08693515292799,-27.803928340200997,12.193122291294685,-79.84071929244999,0.8677504469210588,0.05289395857686857,0.08792769994448654,0.04576263282035187,-0.008853716067998684,-0.019983906354725783,-0.1147982323658755,-1.8
