sim_id,p_NiNi_phi0,p_NiNi_gamma,p_NiNi_r0,d_Ni_rho0,d_Ni_beta,d_Ni_r0,e_Ni_F0,Ni_fcc.E_coh,Ni_fcc.a0,Ni_fcc.c11,Ni_fcc.c12,Ni_fcc.c44,Ni_fcc.B,Ni_fcc.G,Ni_fcc.vac,Ni_fcc.100s,Ni_fcc.110s,Ni_fcc.111s,E_Ni_fcc_bcc,E_Ni_fcc_dia,Ni_fcc.E_coh.err,Ni_fcc.a0.err,Ni_fcc.c11.err,Ni_fcc.c12.err,Ni_fcc.c44.err,Ni_fcc.B.err,Ni_fcc.G.err,Ni_fcc.vac.err,Ni_fcc.100s.err,Ni_fcc.110s.err,Ni_fcc.111s.err,E_Ni_fcc_bcc.err,E_Ni_fcc_dia.err
sim_id,param,param,param,param,param,param,param,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,err,err,err,err,err,err,err,err,err,err,err,err,err
00_000322,2.522083484069085,5.162704904962423,1.9745240393526164,2.7292325905927233,2.365385216196267,1.2361298352071879,-2.828245154375546,-2.630094799990275,3.57781712220604,247.412076164983,171.114791962464,105.175151139527,196.54722002997036,38.1486421012595,0.9141304949384335,0.05487526815749505,0.06068795199311591,0.04818553346849017,0.044278033755015045,1.2434497875801753e-14,1.819905200009725,0.05781712220603996,-13.587923835016994,20.11479196246401,-26.824848860472997,8.547220029970362,-62.8513578987405,-0.6858695050615666,-0.09292473184250494,-0.06481204800688409,-0.10321446653150984,-0.08572196624498496,-1.7999999999999876
01_003056,1.211285213726606,2.549759676119112,2.3227912711489322,4.264912385656055,2.4438933464689083,2.9173088024704557,-0.8169513346098496,-5.093901004645475,3.51992064346485,183.709717620777,179.167244017377,9.41206371594592,180.681401885177,2.271236801700013,0.19573057517379766,0.020202900535107288,0.017840612404209838,0.016997420973634384,0.001996518326724761,0.15189449597848714,-0.6439010046454747,-7.935653515023233e-05,-77.29028237922299,28.167244017376987,-122.58793628405408,-7.318598114823004,-98.72876319829999,-1.4042694248262024,-0.1275970994648927,-0.10765938759579016,-0.13440257902636563,-0.12800348167327524,-1.648105504021513
01_003057,3.3216653846815647,3.2741245680219606,1.9830899191297324,1.4264668986344473,1.8890447050579384,2.5223743101470104,-2.4139473438323193,-6.3459727245215,3.60999899482407,318.473182849993,260.295321100421,116.952682937055,279.68794168361165,29.088930874786,1.6743533259955257,0.10578167471359237,0.11742681785359968,0.09459801159610737,0.019833911887650046,1.2434497875801753e-14,-1.8959727245215001,0.08999899482406981,57.47318284999301,109.295321100421,-15.047317062944998,91.68794168361165,-71.911069125214,0.07435332599552558,-0.042018325286407615,-0.00807318214640032,-0.05680198840389264,-0.11016608811234996,-1.7999999999999876
01_001522,3.5098691200277106,3.629511342667752,1.7071406597549037,2.058525882788508,1.8701183787047966,1.5770494810071827,-2.9042771826190465,-4.964621658531425,3.3142967816647,116.297195300285,84.6747452495038,52.8490858796822,95.21556193309753,15.811225025390598,1.4437173293674732,0.11169664788681978,0.12342019210921039,0.10291232145891888,0.028913769003724887,1.2254913180599125,-0.5146216585314249,-0.2057032183352998,-144.702804699715,-66.3252547504962,-79.1509141203178,-92.78443806690247,-85.1887749746094,-0.15628267063252688,-0.03610335211318021,-0.0020798078907896117,-0.04848767854108113,-0.10108623099627512,-0.5745086819400875
01_002548,2.1830705200113063,4.224049567375575,2.075209025217691,2.0986794843745193,2.6538659895712624,2.098476847657044,-2.346867495357934,-4.747615217372225,3.51554953748125,336.941145769881,255.950221711216,117.522241167871,282.94719639743766,40.495462029332515,1.2689617710070706,0.08297659890676154,0.09163948074727744,0.07216382062564897,0.04913769858228001,1.1608097393233,-0.2976152173722246,-0.004450462518749809,75.94114576988102,104.95022171121599,-14.477758832128998,94.94719639743766,-60.504537970667485,-0.33103822899292945,-0.06482340109323845,-0.03386051925272256,-0.07923617937435104,-0.08086230141772,-0.6391902606767002
00_000485,2.6418641554970796,4.90042005038685,2.0483522819474844,1.3427246287219317,3.038459538293771,2.0759344700488476,-3.120932244848678,-4.922957790669275,3.45453689839425,407.936026540119,297.109311474559,139.700596804258,334.0515498297456,55.41335753278,1.3739848259884866,0.09173449251369725,0.10131116784594048,0.07895295421893679,0.07744710960395995,1.2564345499904626,-0.472957790669275,-0.06546310160574986,146.93602654011897,146.10931147455898,7.700596804257998,146.05154982974562,-45.58664246722,-0.2260151740115135,-0.056065507486302735,-0.024188832154059522,-0.07244704578106322,-0.05255289039604005,-0.5435654500095375
01_000503,2.6800092050292963,5.9936513651710435,2.0257806306137662,1.6214589110952864,3.201160063406559,1.561578691353087,-4.053814978819969,-3.0786026264387,3.4856752666603,391.610159417875,265.610094732357,150.261049211388,307.61011629419636,63.000032342759,1.0002915213779033,0.06354817327190322,0.07035089167631245,0.05444158882805901,0.08070813219239525,0.9017669893489124,1.3713973735613,-0.034324733339699876,130.61015941787502,114.61009473235703,18.261049211388013,119.61011629419636,-37.999967657241,-0.5997084786220968,-0.08425182672809677,-0.05514910832368755,-0.096958411171941,-0.04929186780760475,-0.8982330106510876
01_002552,2.295318310635354,6.0885651981431295,2.0024594967739144,1.3788743838978654,3.207724570206977,1.4712517081588565,-5.084209249167461,-3.47556279015785,3.38308940396678,241.71409105038,157.061482650169,86.9296791650993,185.2790187835727,42.3263042001055,1.1405038282468922,0.07704631122627811,0.085226358510837,0.0662763116207425,0.08773574273362472,1.0251108788824372,0.9744372098421503,-0.13691059603321998,-19.285908949619994,6.061482650169012,-45.0703208349007,-2.7209812164273046,-58.6736957998945,-0.45949617175310786,-0.07075368877372187,-0.040273641489163,-0.0851236883792575,-0.04226425726637528,-0.7748891211175628
01_001016,2.7355229396463048,4.433369145701618,2.0251744127873126,1.6070458533230436,2.931594632578995,1.8724011148184143,-3.5638845871952034,-4.2621049867366,3.50622432873425,345.665825647943,262.935684879843,113.11688593501,290.5123984692097,41.36507038405,1.08466383189716,0.07151932197070869,0.07889018562992173,0.06152359187548487,0.05169535105741474,0.9991486680491874,0.1878950132634003,-0.013775671265749967,84.665825647943,111.935684879843,-18.883114064989996,102.5123984692097,-59.63492961595,-0.5153361681028401,-0.0762806780292913,-0.04660981437007827,-0.08987640812451514,-0.07830464894258526,-0.8008513319508126
