sim_id,p_NiNi_phi0,p_NiNi_gamma,p_NiNi_r0,d_Ni_rho0,d_Ni_beta,d_Ni_r0,e_Ni_F0,Ni_fcc.E_coh,Ni_fcc.a0,Ni_fcc.c11,Ni_fcc.c12,Ni_fcc.c44,Ni_fcc.B,Ni_fcc.G,Ni_fcc.vac,Ni_fcc.100s,Ni_fcc.110s,Ni_fcc.111s,E_Ni_fcc_bcc,E_Ni_fcc_dia,Ni_fcc.E_coh.err,Ni_fcc.a0.err,Ni_fcc.c11.err,Ni_fcc.c12.err,Ni_fcc.c44.err,Ni_fcc.B.err,Ni_fcc.G.err,Ni_fcc.vac.err,Ni_fcc.100s.err,Ni_fcc.110s.err,Ni_fcc.111s.err,E_Ni_fcc_bcc.err,E_Ni_fcc_dia.err
sim_id,param,param,param,param,param,param,param,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,err,err,err,err,err,err,err,err,err,err,err,err,err
00_000288,3.113397605073399,2.529134616269288,1.8716469698953293,2.277710926720966,2.3628851068586605,2.2374820636831285,-1.874246243163771,-3.397132742250875,3.65128392930212,163.849261349969,155.85314705022,19.1783759930637,158.51851848346965,3.998057149874498,0.19286101016666635,0.01654545902034667,0.015802725743253605,0.013812483159327642,0.0014579229486502143,0.16030394627937516,1.0528672577491252,0.13128392930211996,-97.150738650031,4.853147050220002,-112.8216240069363,-29.48148151653035,-97.0019428501255,-1.4071389898333337,-0.1312545409796533,-0.1096972742567464,-0.13758751684067236,-0.1285420770513498,-1.6396960537206249
00_000417,1.594140366254605,3.212670691814911,2.1380286520519576,3.2243818587658692,2.4912885741849067,1.8436016310094647,-2.1393937286482694,-2.9837632099929,3.70916821129519,247.61040200101,212.875864475791,67.254347384465,224.454043650864,17.3672687626095,0.5191979464123051,0.03289136324159453,0.035813528584407374,0.028069760878256515,0.011690984228155177,1.2434497875801753e-14,1.4662367900071,0.1891682112951898,-13.389597998990013,61.87586447579099,-64.745652615535,36.45404365086401,-83.6327312373905,-1.080802053587695,-0.11490863675840546,-0.08968647141559263,-0.12333023912174348,-0.11830901577184483,-1.7999999999999876
00_000322,2.522083484069085,5.162704904962423,1.9745240393526164,2.7292325905927233,2.365385216196267,1.2361298352071879,-2.828245154375546,-2.630094799990275,3.57781712220604,247.412076164983,171.114791962464,105.175151139527,196.54722002997036,38.1486421012595,0.9141304949384335,0.05487526815749505,0.06068795199311591,0.04818553346849017,0.044278033755015045,1.2434497875801753e-14,1.819905200009725,0.05781712220603996,-13.587923835016994,20.11479196246401,-26.824848860472997,8.547220029970362,-62.8513578987405,-0.6858695050615666,-0.09292473184250494,-0.06481204800688409,-0.10321446653150984,-0.08572196624498496,-1.7999999999999876
00_000416,2.04778556954264,2.6990694279974488,2.138462266249777,1.8892442621299357,2.3296517163590167,2.134229974909754,-2.565957734640872,-3.54863710237085,3.78325943268804,272.288391701295,248.369085197919,56.1380470527774,256.34218736571097,11.959653251687996,0.39120908608492755,0.026179928043053732,0.02742480393655347,0.021995238380302377,0.005596325034225025,0.35139134864209964,0.9013628976291503,0.2632594326880402,11.288391701294984,97.36908519791899,-75.86195294722259,68.34218736571097,-89.040346748312,-1.2087909139150725,-0.12162007195694625,-0.09807519606344653,-0.12940476161969763,-0.12440367496577498,-1.4486086513579004
00_000580,3.0227666217170808,3.581301507632153,1.9456320757597145,1.1509767785447806,2.1778491528750057,2.1659134888971208,-2.3485429429259126,-3.604274441204675,3.66947893615963,277.059637248749,222.522107650002,99.2655098436572,240.70128418291768,27.268764799373514,0.9511553571942954,0.057183240278505486,0.06324896319404454,0.05012945367918584,0.02076054524826043,1.2878587085651816e-14,0.845725558795325,0.14947893615963004,16.059637248749027,71.522107650002,-32.7344901563428,52.701284182917675,-73.73123520062649,-0.6488446428057046,-0.0906167597214945,-0.062251036805955465,-0.10127054632081417,-0.10923945475173957,-1.7999999999999872
00_000354,3.122801989103702,2.975524421675182,1.9092990150974933,2.4067826821225595,1.9562535036571658,2.308628447141784,-1.8315557491575283,-4.808596812465525,3.61111991787923,219.375766665326,186.953716575227,69.7350717427246,197.76106660526,16.21102504504951,1.0624757652641392,0.06971047167472115,0.07718143575805694,0.06187356473782936,0.009351496599519393,0.9437269583380248,-0.35859681246552455,0.0911199178792299,-41.62423333467399,35.95371657522699,-62.2649282572754,9.761066605259998,-84.78897495495049,-0.5375242347358609,-0.07808952832527884,-0.04831856424194306,-0.08952643526217065,-0.12064850340048061,-0.8562730416619753
00_000678,1.854210010519476,4.356624401799181,2.1214179739505097,3.074372784866314,3.132718461880575,2.679131420877724,-0.7000136809217414,-3.50953369120155,3.55278902464944,288.794294383001,226.296027114495,83.3314758767011,247.12878287066368,31.249133634253,0.7835286948348426,0.05123479400667784,0.05633679346578733,0.04355357512884521,0.04078220866183502,0.7296404719517375,0.9404663087984502,0.03278902464944,27.794294383000988,75.29602711449499,-48.668524123298894,59.128782870663684,-69.750866365747,-0.8164713051651575,-0.09656520599332215,-0.06916320653421268,-0.1078464248711548,-0.08921779133816499,-1.0703595280482625
00_000582,0.5192583723469456,3.5333717667786813,2.2994969715741425,1.5931351627631716,2.0550630641749206,3.377755525270456,-0.48180947936528806,-3.598849818363125,3.49289443683871,174.370133893116,137.873703649049,65.4378900471975,150.0391803970713,18.2482151220335,0.9683776393233643,0.06576212593779496,0.07288251257314082,0.05897958893927452,0.019004105871054833,0.8607722064373373,0.8511501816368754,-0.027105563161290203,-86.62986610688401,-13.126296350951009,-66.5621099528025,-37.960819602928694,-82.7517848779665,-0.6316223606766358,-0.08203787406220503,-0.05261748742685918,-0.09242041106072549,-0.11099589412894517,-0.9392277935626627
00_000484,1.797837087466074,3.9547837307204867,2.1157141749815795,3.2723118262396795,3.192497529653091,2.8002634287827903,-0.5572671497200128,-3.29204700937845,3.54877827401302,239.39001453868,201.168453838538,52.8013037027225,213.90897407191866,19.110780350070996,0.5451990590151468,0.03783601763227614,0.041019715898621516,0.03186992380474836,0.024500734602860064,0.5115422785066377,1.15795299062155,0.0287782740130198,-21.609985461320008,50.168453838538,-79.19869629727751,25.908974071918664,-81.889219649929,-1.0548009409848533,-0.10996398236772384,-0.08448028410137848,-0.11953007619525165,-0.10549926539713994,-1.2884577214933624
