sim_id,p_NiNi_phi0,p_NiNi_gamma,p_NiNi_r0,d_Ni_rho0,d_Ni_beta,d_Ni_r0,e_Ni_latticetype,e_Ni_ecoh,e_Ni_B,e_Ni_a0,Ni_fcc.E_coh,Ni_fcc.a0,Ni_fcc.c11,Ni_fcc.c12,Ni_fcc.c44,Ni_fcc.B,Ni_fcc.G,Ni_fcc.vac,Ni_fcc.100s,Ni_fcc.110s,Ni_fcc.111s,Ni_fcc.isf,E_Ni_fcc_hcp,E_Ni_fcc_bcc,E_Ni_fcc_dia,Ni_fcc.E_coh.err,Ni_fcc.a0.err,Ni_fcc.c11.err,Ni_fcc.c12.err,Ni_fcc.c44.err,Ni_fcc.B.err,Ni_fcc.G.err,Ni_fcc.vac.err,Ni_fcc.100s.err,Ni_fcc.110s.err,Ni_fcc.111s.err,Ni_fcc.isf.err,E_Ni_fcc_hcp.err,E_Ni_fcc_bcc.err,E_Ni_fcc_dia.err
sim_id,param,param,param,param,param,param,param,param,param,param,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,err,err,err,err,err,err,err,err,err,err,err,err,err,err,err
0,2.095591846905634,1.9239045036262867,2.489015869776647,0.8918512984145941,1.7208957981925266,2.489015869776647,fcc,-4.45,188.0,3.52,-4.60197523023825,3.51383753444558,195.467861075,182.506405469454,37.8128472920755,186.82689067130266,6.4807278027730035,1.134298333347715,0.13742263975198743,0.14479074622215393,0.1305580713297936,3.774387914179637e-05,0.00010003893360011062,0.0032851415923502714,4.985544207514181e-05,-0.15197523023825,-0.006162465554420127,-65.532138925,31.506405469453995,-94.1871527079245,-1.1731093286973362,-94.519272197227,-0.4657016666522851,-0.010377360248012557,0.01929074622215393,-0.0208419286702064,-0.008822256120858204,-0.01989996106639989,-0.12671485840764973,-1.799950144557925
1,1.391423635374557,2.1416780358836456,2.489015869776647,1.9106472055475405,1.822705804983896,2.489015869776647,fcc,-4.45,188.0,3.52,-4.50593454729995,3.51507153645321,199.552836879431,182.885699990678,44.0672619828599,188.441412286929,8.333568444376496,1.1807474379756968,0.12498575123584771,0.13272856811272846,0.1176917343920283,1.8473216834186824e-05,4.9034113049906125e-05,0.005291997152389705,4.9034113049906125e-05,-0.055934547299949955,-0.004928463546789885,-61.447163120569,31.885699990678006,-87.93273801714011,0.44141228692899404,-92.6664315556235,-0.4192525620243033,-0.02281424876415228,0.007228568112728456,-0.0337082656079717,-0.008841526783165812,-0.019950965886950094,-0.1247080028476103,-1.7999509658869501
4,3.528627834220609,2.126519221529298,2.489015869776647,1.1438598583108905,2.020029172138339,2.489015869776647,fcc,-4.45,188.0,3.52,-4.6098882264788,3.52009171876429,195.779346094779,180.59543762547,38.08588014826,185.656740448573,7.591954234654494,0.9642896866475894,0.09716766415120269,0.10281717217753088,0.09007819566301312,4.600381147131679e-06,1.2173913550128646e-05,0.005329732164620182,0.6844960520529626,-0.15988822647879974,9.171876429014958e-05,-65.22065390522101,29.595437625469998,-93.91411985174,-2.3432595514269963,-93.4080457653455,-0.6357103133524107,-0.0506323358487973,-0.022682827822469123,-0.06132180433698689,-0.008855399618852868,-0.019987826086449872,-0.12467026783537982,-1.1155039479470374
5,3.743921063674537,2.139675954697312,2.489015869776647,4.1579683066911866,1.9284939064169608,2.489015869776647,fcc,-4.45,188.0,3.52,-4.51567788832355,3.51100020783256,217.641709153313,186.320235485824,80.5549910029917,196.76072670832036,15.660736833744494,2.0208588427508403,0.17841697245678864,0.19016569352076265,0.1732127199099189,2.0775582362429554e-05,5.4850710699660965e-05,0.010438349563814953,2.7557276962575372e-05,-0.06567788832354982,-0.008999792167439846,-43.358290846687,35.320235485824014,-51.4450089970083,8.760726708320362,-85.3392631662555,0.4208588427508402,0.030616972456788655,0.06466569352076265,0.0218127199099189,-0.00883922441763757,-0.01994514928930034,-0.11956165043618505,-1.7999724427230375
6,1.1288835799866306,2.4103412933267747,2.489015869776647,0.7309741948418749,1.8829552373296912,2.489015869776647,fcc,-4.45,188.0,3.52,-4.5513209878222,3.51778937958416,203.933652531822,176.3936869892,66.1163856788787,185.57367550340734,13.769982771310993,1.5614986519623812,0.13922753141855887,0.1492858594162734,0.13203736337996802,-2.901820942849053e-06,-8.08052475065324e-06,0.010372024163174842,-1.2434497875801753e-14,-0.10132098782219945,-0.002210620415839859,-57.06634746817801,25.393686989200006,-65.8836143211213,-2.426324496592656,-87.23001722868901,-0.03850134803761884,-0.008572468581441117,0.023785859416273397,-0.019362636620031987,-0.00886290182094285,-0.020008080524750654,-0.11962797583682516,-1.8000000000000125
7,1.4418914655077129,2.106609473444669,2.489015869776647,2.4888926825452855,1.7793084824838032,2.489015869776647,fcc,-4.45,188.0,3.52,-4.503064057144675,3.51309476640114,184.209869749417,167.238347703438,45.9438077481798,172.89552171876434,8.485761022989507,1.2607383328701758,0.13595689473842718,0.1443366438826434,0.12878102215953954,2.5512118471872865e-05,6.76205346250569e-05,0.00512818220821476,0.8617380669376375,-0.05306405714467477,-0.006905233598859972,-76.79013025058299,16.238347703437995,-86.05619225182019,-15.104478281235657,-92.51423897701049,-0.3392616671298243,-0.011843105261572812,0.01883664388264339,-0.022618977840460464,-0.008834487881528127,-0.019932379465374944,-0.12487181779178524,-0.9382619330623625
8,0.7420881026064585,2.3482215480401436,2.489015869776647,1.441331906416992,1.8498436037700365,2.489015869776647,fcc,-4.45,188.0,3.52,-4.489114423118425,3.51830544447869,195.789661070735,179.623963838761,39.84376075011,185.01252958275234,8.082848615987004,0.9983010295834447,0.10333737894160747,0.10978316945212159,0.09591170921700935,3.091428523741495e-06,8.081624899958229e-06,0.005841492745074284,0.7299872122958369,-0.03911442311842439,-0.0016945555213099261,-65.21033892926499,28.623963838761,-92.15623924989,-2.987470417247664,-92.917151384013,-0.6016989704165554,-0.04446262105839252,-0.01571683054787841,-0.055488290782990654,-0.008856908571476259,-0.019991918375100042,-0.12415850725492572,-1.0700127877041632
9,3.5097388668366376,2.0751286388548653,2.489015869776647,3.240042717415909,1.9662632853044775,2.489015869776647,fcc,-4.45,188.0,3.52,-4.51009641636085,3.51712429895116,196.899433492231,182.282549520333,37.8230831794546,187.15484417763233,7.308441985949003,0.9918761996199237,0.10361497708473469,0.1095002965465139,0.09648388900571139,1.0721393074819597e-05,2.8487341650063058e-05,0.004841475493374325,0.6906962889173873,-0.0600964163608495,-0.0028757010488398294,-64.100566507769,31.282549520332992,-94.1769168205454,-0.8451558223676727,-93.691558014051,-0.6081238003800764,-0.0441850229152653,-0.0159997034534861,-0.054916110994288614,-0.00884927860692518,-0.019971512658349937,-0.12515852450662568,-1.1093037110826127
10,5.960543275297419,1.8821690210706696,2.489015869776647,4.22495298673274,2.070878760107056,2.489015869776647,fcc,-4.45,188.0,3.52,-87.52575128843125,9.60949325425171,850.787577003241,248.733722746372,-71.4089670541004,449.418340831995,301.0269271284345,7758.8081321550035,5.673964622335069,1.3177767480262499,2.7809929768306216,8.652071719431671,61.88166805138825,21.24923775432225,-1.3532228493318144e-05,-83.07575128843125,6.08949325425171,589.787577003241,97.733722746372,-203.4089670541004,261.418340831995,200.02692712843452,7757.208132155003,5.526164622335068,1.19227674802625,2.6295929768306214,8.64321171943167,61.86166805138825,21.119237754322253,-1.8000135322284934
