sim_id,p_AlAl_phi0,p_AlAl_gamma,p_AlAl_r0,d_Al_rho0,d_Al_beta,d_Al_r0,e_Al_F0,Al_fcc.E_coh,Al_fcc.a0,Al_fcc.E_coh.err,Al_fcc.a0.err
sim_id,param,param,param,param,param,param,param,qoi,qoi,err,err
00_000112,1.0190720120695889,4.52707928850634,2.1543604695123446,3.369073287318697,2.1310121309521968,1.889457613178259,-2.8051253886589995,-8.98143664309575,3.19723137785189,-5.62143664309575,-0.8527686221481097
00_000113,2.348973732732297,6.646382141025612,3.5405436128049073,1.5591958864753315,6.039533559854655,2.5485591393854503,-1.7157997951352457,-0.335379016112395,7.55524469194718,3.024620983887605,3.50524469194718
00_000114,2.387847577786284,5.743602912903043,4.666713345758993,3.8612819428344496,6.245056072194538,2.0389351532232554,-1.768685621613466,-0.120138424190125,7.55456559999966,3.2398615758098748,3.50456559999966
00_000115,0.19473805629941104,3.0989685915398963,3.333247070054663,1.1433470648830153,6.607050030315224,1.64016321016264,-4.512102611028502,-0.046991390672363,7.55524921691637,3.3130086093276367,3.5052492169163703
00_000116,3.996931771443099,6.507119869782092,3.456581936825207,2.169107623073675,3.9721119258083593,4.402741324388943,-3.0779187110742936,-80.94252668923725,4.80382482490771,-77.58252668923726,0.75382482490771
00_000117,0.08671106574629549,3.0605792297043775,4.423131370227416,3.93822913347091,2.678271088932924,3.8751712527725544,-3.1222865210791033,-30.9103869660995,4.47197531177232,-27.550386966099502,0.4219753117723206
00_000118,3.6016684757860324,2.7998114997888663,3.8896183801423914,1.8629365217601057,2.141767487816927,3.3064592316056203,-0.5112579479291881,-0.06636959442892275,7.55456559999966,3.293630405571077,3.50456559999966
00_000119,1.9711585819953057,2.4148413620538194,4.954577777829421,2.850417739356944,3.6484899789769503,2.260382809508676,-2.900607466604713,-0.18379036811211,7.55456559999966,3.17620963188789,3.50456559999966
00_000120,3.7376268457816733,5.976671345651605,1.6422096505828216,2.0252070176279995,2.150621658566692,1.8086283438008346,-4.721050418590961,-24.88062416580015,2.4442643694418,-21.52062416580015,-1.6057356305582
00_000121,1.9347205848572044,2.059727948467387,2.926048899924666,1.1284319374505174,5.205000323502141,1.5581412485958208,-2.8456683123692548,-0.02594276661573475,7.55456559999966,3.3340572333842653,3.50456559999966
00_000122,2.2098905837856178,2.1168981528112005,3.515896511607633,1.606449099506488,4.412746368974517,2.232605622813877,-4.075829155400244,-0.214948287800215,7.55456559999966,3.145051712199785,3.50456559999966
00_000123,2.8075415229856704,2.04879373322267,4.836289416133138,1.9643270519489633,5.173986030890778,1.6378461225791967,-0.383514607807693,-0.00568699634530965,7.55456559999966,3.35431300365469,3.50456559999966
00_000124,0.463743691474036,4.367351065573861,2.4308377615761785,1.129803262181035,5.841067493918057,1.873034444378054,-3.5619213484449346,-0.3235856727182825,3.91442605550537,3.0364143272817175,-0.13557394449463
