sim_id,p_NiNi_phi0,p_NiNi_gamma,p_NiNi_r0,d_Ni_rho0,d_Ni_beta,d_Ni_r0,e_Ni_F0,Ni_fcc.E_coh,Ni_fcc.a0,Ni_fcc.c11,Ni_fcc.c12,Ni_fcc.c44,Ni_fcc.B,Ni_fcc.G,Ni_fcc.vac,Ni_fcc.100s,Ni_fcc.110s,Ni_fcc.111s,Ni_fcc.isf,E_Ni_fcc_hcp,E_Ni_fcc_bcc,E_Ni_fcc_dia,Ni_fcc.E_coh.err,Ni_fcc.a0.err,Ni_fcc.c11.err,Ni_fcc.c12.err,Ni_fcc.c44.err,Ni_fcc.B.err,Ni_fcc.G.err,Ni_fcc.vac.err,Ni_fcc.100s.err,Ni_fcc.110s.err,Ni_fcc.111s.err,Ni_fcc.isf.err,E_Ni_fcc_hcp.err,E_Ni_fcc_bcc.err,E_Ni_fcc_dia.err
sim_id,param,param,param,param,param,param,param,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,err,err,err,err,err,err,err,err,err,err,err,err,err,err,err
103.0,4.165815583842152,4.898791646448854,1.7204295780779364,2.6971740280023804,0.9267480238994507,1.8949217912038465,-1.2014234974566718,-3.66413318995095,3.43578993097087,155.078134274664,103.387427840062,82.2008872765974,120.61766331826266,25.845353217300996,1.4410572670486772,0.0978086257168833,0.10825191884577323,0.09339854745845692,0.0008413113526493333,0.002029074802875286,0.03853994430200025,1.2003924677951376,0.78586681004905,-0.08421006902913009,-105.921865725336,-47.612572159938,-49.7991127234026,-67.38233668173734,-75.154646782699,-0.15894273295132288,-0.04999137428311669,-0.01724808115422677,-0.05800145254154308,-0.008018688647350666,-0.017970925197124715,-0.09146005569799975,-0.5996075322048624
63.0,2.372610394890301,5.28091587504656,1.8469112608367435,2.554462724096207,0.723799585261782,1.4465045454670622,-1.4318618816235906,-3.466658752204475,3.44184071751649,156.564797734973,101.651996744841,83.3307406238909,119.95626374155167,27.456400495066006,1.4060342945808202,0.09490581341241572,0.10499760511928573,0.09128882738389248,0.0008920183448595577,0.0021447041520747945,0.04116317095042499,1.1642875620009248,0.9833412477955252,-0.07815928248351023,-104.43520226502699,-49.348003255159,-48.669259376109096,-68.04373625844833,-73.543599504934,-0.1939657054191799,-0.05289418658758427,-0.020502394880714273,-0.06011117261610753,-0.007967981655140443,-0.017855295847925206,-0.08883682904957502,-0.6357124379990753
101.0,1.910240255627952,4.474326077385618,1.946450081629753,1.6160461938930575,2.2283500315980573,1.5439598718038505,-3.4851530996423827,-4.442413656547225,3.36376908973041,172.95207720017,118.968697650416,74.7829094031152,136.963157500334,26.991689774877003,1.427459686379052,0.1011150814022667,0.11166705565098906,0.09079230419312145,0.0003752409233195613,0.0009171815461499477,0.04666111840021436,1.2594442176463998,0.007586343452775424,-0.15623091026959024,-88.04792279982999,-32.031302349583996,-57.2170905968848,-51.036842499665994,-74.008310225123,-0.17254031362094802,-0.046684918597733285,-0.013832944349010945,-0.06060769580687855,-0.008484759076680438,-0.019082818453850053,-0.08333888159978564,-0.5405557823536002
53.0,2.477505042734134,5.06325828254369,1.8193828035945077,0.34546598348464497,0.9011816359964325,2.529456076511959,-2.360857019729285,-3.45915101658255,3.42634173778322,144.109809344809,94.4051941474754,77.3250674264576,110.97339921325327,24.852307598666805,1.3761877880318139,0.09390933252810178,0.10383825776153648,0.08977084604801495,0.000991663984360569,0.002397617993724843,0.03923133980826998,1.1438560185834623,0.9908489834174503,-0.09365826221677986,-116.89019065519099,-56.5948058525246,-54.67493257354241,-77.02660078674673,-76.14769240133319,-0.22381221196818624,-0.053890667471898204,-0.021661742238463524,-0.06162915395198505,-0.00786833601563943,-0.017602382006275157,-0.09076866019173002,-0.6561439814165377
144.0,3.043683528919169,4.682991294363686,1.7605823280772108,1.6893714106411597,0.9182147508126777,1.262836113035923,-2.029980318389996,-3.637091556999025,3.43069720580548,143.03123733007,96.5605586223319,76.0109111668359,112.0507848582446,23.23533935386906,1.4064649800346274,0.09648570093282384,0.10682100448480839,0.09235639839551815,0.0009430306273719543,0.002266679206300193,0.03547856636092517,1.166964172328525,0.8129084430009752,-0.08930279419451992,-117.96876266992999,-54.4394413776681,-55.989088833164104,-75.9492151417554,-77.76466064613095,-0.1935350199653727,-0.05131429906717615,-0.018678995515191615,-0.059043601604481855,-0.007916969372628046,-0.017733320793699808,-0.09452143363907484,-0.6330358276714751
18.0,1.977120058461447,4.268807448607275,1.9232678914724401,2.202459458120611,2.1121631700128685,1.4787658049347001,-3.0837421902152404,-4.461512702048075,3.36626719922031,163.991909149627,114.773705074913,72.086199104045,131.17977309981765,24.609102037356998,1.4179529988230115,0.10114432028079572,0.11174883393374409,0.0913994855266093,0.00047546105168713845,0.0011626904698998075,0.041021786318869324,0.011675702473374905,-0.01151270204807453,-0.15373280077968987,-97.00809085037301,-36.226294925087004,-59.913800895955006,-56.82022690018235,-76.39089796264301,-0.18204700117698858,-0.04665567971920427,-0.013751166066255913,-0.060000514473390706,-0.008384538948312861,-0.018837309530100193,-0.08897821368113068,-1.7883242975266251
16.0,3.0682606077231713,3.8086050493636794,1.8013844020237055,3.2961449186093708,1.8758454509624276,1.880358344087909,-1.6497987819918722,-4.450010010048025,3.41801727635371,173.702428329852,129.524215630226,75.4447130252254,144.25028653010133,22.089106349813008,1.3617246222636936,0.09564572953883906,0.10595213109691608,0.08729761707969923,0.00036357874083492106,0.0008916872019506528,0.029830776673870574,1.1850286807656003,-1.0010048025144158e-05,-0.10198272364629002,-87.29757167014799,-21.475784369774004,-56.5552869747746,-43.749713469898666,-78.91089365018699,-0.23827537773630647,-0.05215427046116093,-0.019547868903083923,-0.06410238292030078,-0.008496421259165079,-0.019108312798049348,-0.10016922332612943,-0.6149713192343997
50.0,3.9330758712189486,4.671632550724109,1.7074450990830807,2.7992960842022803,0.9060274660856411,1.4737996892791287,-1.4546150458964386,-3.697479024794925,3.43047355529449,144.46942597533,97.5720346525122,76.8294035225083,113.20449842678481,23.448695661408905,1.4291018338479944,0.09814259492041362,0.10865981340900767,0.09401405334910531,0.000977454816814052,0.002347760204875371,0.03592729672738537,1.1846796447572379,0.752520975205075,-0.08952644470550997,-116.53057402466999,-53.4279653474878,-55.1705964774917,-74.79550157321519,-77.5513043385911,-0.1708981661520057,-0.04965740507958637,-0.01684018659099233,-0.05738594665089469,-0.007882545183185949,-0.01765223979512463,-0.09407270327261463,-0.6153203552427622
37.0,2.9514565708432525,5.631451050661748,1.8383909362288202,2.1570886768442836,0.9751098446535921,1.7250282766462866,-1.3838308331076417,-3.607100224009675,3.4272477259275,170.955647299706,108.383033932115,91.5514065994179,129.240571721312,31.286306683795495,1.479983844014214,0.09948431861665837,0.10988530522721253,0.09442946301266117,0.0009227033271723826,0.0022523219397245775,0.04930477995859972,0.011810767119437404,0.8428997759903254,-0.0927522740725002,-90.04435270029401,-42.616966067885,-40.4485934005821,-58.759428278688006,-69.71369331620451,-0.12001615598578619,-0.04831568138334162,-0.015614694772787471,-0.05697053698733884,-0.007937296672827616,-0.017747678060275423,-0.08069522004140028,-1.7881892328805626
