sim_id,p_NiNi_phi0,p_NiNi_gamma,p_NiNi_r0,d_Ni_rho0,d_Ni_beta,d_Ni_r0,e_Ni_latticetype,e_Ni_ecoh,e_Ni_B,e_Ni_a0,Ni_fcc.E_coh,Ni_fcc.a0,Ni_fcc.E_coh.err,Ni_fcc.a0.err
sim_id,param,param,param,param,param,param,param,param,param,param,qoi,qoi,err,err
0,0.88888603979,5.43766103499,2.489015869776647,3.61255213387,5.40202851592,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4648297843266,3.52032306539776,-0.01482978432659987,0.00032306539775994736
2,2.22618646758,3.22886347264,2.489015869776647,3.59534306383,5.22266628757,2.489015869776647,fcc,-4.45,188.0,3.52,-233001.595357434,2.58102804724986,-232997.145357434,-0.9389719527501401
3,1.28632512979,5.21329364849,2.489015869776647,2.3770317728,3.8516288138,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45521116591955,3.51949400527111,-0.005211165919550176,-0.0005059947288899025
5,0.308768364347,2.95692417033,2.489015869776647,1.38988641789,3.76726346762,2.489015869776647,fcc,-4.45,188.0,3.52,-5.442042563849,5.72593452834821,-0.992042563849,2.20593452834821
6,0.146107555813,3.70774560014,2.489015869776647,3.21293735203,4.22983602547,2.489015869776647,fcc,-4.45,188.0,3.52,-4.710222787085825,10.1526990713616,-0.2602227870858247,6.6326990713616
7,2.63113603945,6.83992931961,2.489015869776647,3.25673997488,3.18695390448,2.489015869776647,fcc,-4.45,188.0,3.52,-4.460180572617925,3.51669974287056,-0.01018057261792471,-0.003300257129439821
8,0.101164885965,4.31216132176,2.489015869776647,2.89934747905,4.33321359276,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45781386811995,9.50538997600987,-0.007813868119949774,5.98538997600987
9,3.96045118889,5.79006014157,2.489015869776647,1.79069853796,5.58822640974,2.489015869776647,fcc,-4.45,188.0,3.52,-4.533119484218225,3.52237786870934,-0.08311948421822457,0.002377868709340092
10,1.92762313754,4.98289077151,2.489015869776647,3.57598320953,3.82216066664,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45706062974745,3.51959615353587,-0.007060629747449809,-0.00040384646412983116
12,1.35864025759,5.94084752513,2.489015869776647,3.93828078756,3.04988364396,2.489015869776647,fcc,-4.45,188.0,3.52,-4.453801026602025,3.51811512323407,-0.0038010266020247485,-0.001884876765930077
14,0.140076986206,4.33756116499,2.489015869776647,3.24307644234,2.3604137521,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45014532286265,3.51899257335004,-0.0001453228626502323,-0.0010074266499602302
15,2.35045364344,2.71374757828,2.489015869776647,3.81523300656,3.35833505593,2.489015869776647,fcc,-4.45,188.0,3.52,-4598.2097672793,4.65042373722125,-4593.7597672793,1.1304237372212502
17,2.04576540874,6.38878521607,2.489015869776647,2.51768620028,2.76758771936,2.489015869776647,fcc,-4.45,188.0,3.52,-4.455839181933325,3.51802848075594,-0.0058391819333252215,-0.001971519244059916
18,1.90106581316,3.44260931125,2.489015869776647,2.35294032881,2.13806432173,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45064953613455,3.51947275022108,-0.0006495361345502104,-0.000527249778920158
19,1.21570336762,5.80106419154,2.489015869776647,3.48920825655,5.59714370144,2.489015869776647,fcc,-4.45,188.0,3.52,-4.47575307908235,3.52055226297402,-0.025753079082349473,0.0005522629740197793
20,3.46967309236,6.85089020556,2.489015869776647,1.49496178965,6.21132344776,2.489015869776647,fcc,-4.45,188.0,3.52,-4.597272231784575,3.5171998577693,-0.14727223178457471,-0.002800142230699798
21,2.58105008885,6.93173471869,2.489015869776647,1.72490507965,4.02097489201,2.489015869776647,fcc,-4.45,188.0,3.52,-4.468276476088375,3.51675650894413,-0.018276476088375126,-0.0032434910558700736
22,1.89196547916,4.4018466962,2.489015869776647,1.63361943391,4.83174516017,2.489015869776647,fcc,-4.45,188.0,3.52,-133707.1267068745,3.20849722315501,-133702.67670687448,-0.31150277684499006
23,3.22626494581,6.8574703246,2.489015869776647,1.00870666772,2.39513912279,2.489015869776647,fcc,-4.45,188.0,3.52,-4.460105328195725,3.51662864337091,-0.010105328195725072,-0.003371356629089828
24,0.114625775182,4.7236450786,2.489015869776647,3.3723212677,3.71138772275,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450344560642625,3.51902316352271,-0.0003445606426248915,-0.0009768364772901883
25,3.77653558536,5.15727214554,2.489015869776647,2.76741629521,4.48010522312,2.489015869776647,fcc,-4.45,188.0,3.52,-4.476393724743525,3.52113023251084,-0.026393724743524416,0.0011302325108397682
26,1.0100574176,4.53949082993,2.489015869776647,1.49993860463,2.56359256769,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45122068162905,3.51936594497865,-0.001220681629050091,-0.0006340550213499441
27,3.63006191914,6.27351070567,2.489015869776647,1.93697307715,6.07803131713,2.489015869776647,fcc,-4.45,188.0,3.52,-4.575564915023675,3.52239365882857,-0.1255649150236744,0.002393658828570011
28,1.08202255433,2.29929025896,2.489015869776647,2.62454457711,4.8835291851,2.489015869776647,fcc,-4.45,188.0,3.52,-18143.0287346264,2.98942517868681,-18138.5787346264,-0.53057482131319
29,1.63397758086,6.44075037364,2.489015869776647,2.02245467912,3.91498362943,2.489015869776647,fcc,-4.45,188.0,3.52,-4.459605166590825,3.51817526371014,-0.00960516659082522,-0.0018247362898597963
35,1.30713189714,5.55260293846,2.489015869776647,2.07057341647,2.63761408379,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45271463137855,3.51810430335382,-0.002714631378549548,-0.0018956966461800562
38,1.94585496533,2.70086303488,2.489015869776647,1.37216577891,3.08860597827,2.489015869776647,fcc,-4.45,188.0,3.52,-1364.956592320415,4.65360001999441,-1360.506592320415,1.1336000199944096
40,1.84694046432,5.79741652853,2.489015869776647,3.18418509033,3.57591241164,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45707169406465,3.51945496332737,-0.007071694064650025,-0.0005450366726300615
42,2.68748095338,4.21549288517,2.489015869776647,3.46534611075,5.27325304978,2.489015869776647,fcc,-4.45,188.0,3.52,-619873.263990085,2.70817137351352,-619868.813990085,-0.8118286264864798
45,1.07469160879,5.78732849718,2.489015869776647,1.39444931692,4.64428858522,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4600655444342,3.51962789838599,-0.010065544434199936,-0.0003721016140101341
46,1.18373652486,5.92106821056,2.489015869776647,3.19386298603,5.03060984232,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4658583417759,3.51958768436311,-0.01585834177589973,-0.0004123156368898151
47,0.123953765876,3.2339599234,2.489015869776647,1.11540702175,4.131224056,2.489015869776647,fcc,-4.45,188.0,3.52,-4.800364021142225,5.7487779014289,-0.35036402114222476,2.2287779014289
48,2.9490248276,3.85267695788,2.489015869776647,2.04334643678,3.69775029219,2.489015869776647,fcc,-4.45,188.0,3.52,-4.455746525046675,3.52098667825772,-0.005746525046674833,0.0009866782577199196
49,1.10949719387,5.5191324422,2.489015869776647,2.27156919053,4.49607838226,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45860188294205,3.51961131830625,-0.008601882942049777,-0.0003886816937499482
50,3.04706326608,6.68127038893,2.489015869776647,1.56447010901,5.5978016718,2.489015869776647,fcc,-4.45,188.0,3.52,-4.525463933569175,3.51741399907133,-0.07546393356917491,-0.002586000928670007
51,2.05853218224,4.56456627445,2.489015869776647,2.23527698969,5.4664900633,2.489015869776647,fcc,-4.45,188.0,3.52,-801729.2693649075,3.45695177697486,-801724.8193649076,-0.0630482230251399
52,2.90591197547,6.75019762821,2.489015869776647,3.18282514928,2.86607675253,2.489015869776647,fcc,-4.45,188.0,3.52,-4.459469868673325,3.5166723356418,-0.009469868673324555,-0.0033276643582000887
54,3.74383916139,4.97060962558,2.489015869776647,2.90532398863,3.58585215842,2.489015869776647,fcc,-4.45,188.0,3.52,-4.461051284134625,3.51960677390316,-0.011051284134624417,-0.0003932260968402268
55,0.920229618639,2.34212135586,2.489015869776647,1.15062303048,3.19096557689,2.489015869776647,fcc,-4.45,188.0,3.52,-201.501110820386,4.64733812909883,-197.05111082038601,1.1273381290988298
60,2.26737113922,2.65329459878,2.489015869776647,3.34374747137,2.79058205531,2.489015869776647,fcc,-4.45,188.0,3.52,-7.02979341196425,5.37303893541469,-2.57979341196425,1.85303893541469
62,3.78993820387,5.04069123585,2.489015869776647,1.86325735422,3.93636811551,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4656937869481,3.52092552960433,-0.015693786948100197,0.0009255296043297889
63,2.27378426816,2.34118669091,2.489015869776647,3.95929749895,4.10702665811,2.489015869776647,fcc,-4.45,188.0,3.52,-17288.2238215238,3.28148168783085,-17283.7738215238,-0.2385183121691501
64,0.476572590414,3.0411754424,2.489015869776647,1.00061441262,5.18506980114,2.489015869776647,fcc,-4.45,188.0,3.52,-5294.58855149955,7.26257844913226,-5290.13855149955,3.74257844913226
65,1.23074514731,3.54866612355,2.489015869776647,2.37880121069,4.34906322189,2.489015869776647,fcc,-4.45,188.0,3.52,-26464.09870440325,3.27181406706689,-26459.64870440325,-0.2481859329331102
66,0.474538811758,6.42943507088,2.489015869776647,3.01290781112,3.24933564378,2.489015869776647,fcc,-4.45,188.0,3.52,-4.451715933572875,3.51820920401849,-0.001715933572874917,-0.0017907959815102181
68,1.09464319755,4.16910949115,2.489015869776647,1.91239740263,3.81614790768,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4528792162472,3.51960840009551,-0.0028792162471997784,-0.00039159990449011417
69,2.77483052678,4.61167764232,2.489015869776647,1.03905374051,2.2206997419,2.489015869776647,fcc,-4.45,188.0,3.52,-4.453684331398975,3.51943840432932,-0.0036843313989747273,-0.0005615956706801484
70,3.50288590454,4.64213898963,2.489015869776647,3.42435442221,3.44670509461,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45797002045005,3.52084936942742,-0.007970020450049908,0.000849369427419866
71,0.523369485214,6.39765486636,2.489015869776647,2.77958288438,6.34904737587,2.489015869776647,fcc,-4.45,188.0,3.52,-4.47319885893925,3.52087491620387,-0.023198858939250222,0.0008749162038701463
73,0.377164222238,2.49615423903,2.489015869776647,2.95806142507,3.68386059238,2.489015869776647,fcc,-4.45,188.0,3.52,-6.144183865616025,10.9384456157124,-1.6941838656160249,7.4184456157124
