sim_id,p_NiNi_phi0,p_NiNi_gamma,p_NiNi_r0,d_Ni_rho0,d_Ni_beta,d_Ni_r0,e_Ni_latticetype,e_Ni_ecoh,e_Ni_B,e_Ni_a0,Ni_fcc.E_coh,Ni_fcc.a0,Ni_fcc.E_coh.err,Ni_fcc.a0.err
sim_id,param,param,param,param,param,param,param,param,param,param,qoi,qoi,err,err
0,0.194181070776,5.25061161499,2.489015869776647,2.35011142225,5.14981128454,2.489015869776647,fcc,-4.45,188.0,3.52,-4.452501677305275,3.51946545256684,-0.002501677305274619,-0.0005345474331601707
1,0.126171575171,2.95981014868,2.489015869776647,3.08860979393,5.89206800391,2.489015869776647,fcc,-4.45,188.0,3.52,-5.08602808171175,5.8144222549554,-0.6360280817117498,2.2944222549554003
2,0.583079487095,5.88783212144,2.489015869776647,2.49401820955,2.57597172893,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45135969374635,3.51816281444848,-0.0013596937463500325,-0.0018371855515200153
3,0.68976628339,2.40660133876,2.489015869776647,2.81067171734,6.34800079208,2.489015869776647,fcc,-4.45,188.0,3.52,-18671.105621801074,3.58969795235931,-18666.655621801074,0.0696979523593102
4,3.16305788954,2.46906378866,2.489015869776647,1.03871663742,4.58305232133,2.489015869776647,fcc,-4.45,188.0,3.52,-64127.42854108025,2.86132384000199,-64122.97854108025,-0.6586761599980102
5,2.01993440668,5.36666090935,2.489015869776647,2.20970926207,4.74314624303,2.489015869776647,fcc,-4.45,188.0,3.52,-4.46874878882235,3.51987163007769,-0.018748788822350093,-0.00012836992230980115
7,1.38315443028,3.34713803348,2.489015869776647,2.250637015,2.31998904259,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45025426390015,3.51943070002913,-0.00025426390014970934,-0.0005692999708699631
8,3.33893039225,6.08797999934,2.489015869776647,2.68828968771,5.78197044578,2.489015869776647,fcc,-4.45,188.0,3.52,-4.53717978641045,3.52140406403876,-0.08717978641044954,0.0014040640387600334
9,3.0695287935,6.39157177662,2.489015869776647,3.84796276021,2.69629268787,2.489015869776647,fcc,-4.45,188.0,3.52,-4.458611024571825,3.51800438491739,-0.008611024571824721,-0.001995615082610147
