sim_id,p_NiNi_phi0,p_NiNi_gamma,p_NiNi_r0,d_Ni_rho0,d_Ni_beta,d_Ni_r0,e_Ni_latticetype,e_Ni_ecoh,e_Ni_B,e_Ni_a0,Ni_fcc.E_coh,Ni_fcc.a0,Ni_fcc.E_coh.err,Ni_fcc.a0.err
sim_id,param,param,param,param,param,param,param,param,param,param,qoi,qoi,err,err
0,1.76702338997,6.11468036912,2.489015869776647,2.97287357645,4.12179949407,2.489015869776647,fcc,-4.45,188.0,3.52,-4.46142724178075,3.51824755290435,-0.011427241780749497,-0.0017524470956500338
1,2.99783641656,3.99731098455,2.489015869776647,3.58559173176,2.1468989841,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4525073679741,3.51947499591902,-0.0025073679740996724,-0.0005250040809801071
4,0.133262742088,2.56676112062,2.489015869776647,1.05595837481,5.97122734688,2.489015869776647,fcc,-4.45,188.0,3.52,-5.149739462310975,10.2948377988985,-0.6997394623109745,6.774837798898501
5,1.47614363245,4.02588630508,2.489015869776647,1.26776474606,4.20684357064,2.489015869776647,fcc,-4.45,188.0,3.52,-2930.415312790825,3.33417536862002,-2925.965312790825,-0.18582463137998007
6,1.9551488538,6.86221019964,2.489015869776647,3.05939646756,6.12478138012,2.489015869776647,fcc,-4.45,188.0,3.52,-4.52733329475505,3.51804152082258,-0.07733329475505002,-0.0019584791774200916
7,1.19081255998,2.3155967087,2.489015869776647,1.94392066254,5.38100816114,2.489015869776647,fcc,-4.45,188.0,3.52,-47893.41068579975,2.48736283668881,-47888.96068579975,-1.0326371633111902
8,0.436436561407,6.07442473196,2.489015869776647,2.25398800747,5.82180321764,2.489015869776647,fcc,-4.45,188.0,3.52,-4.461754293966575,3.52000212957741,-0.011754293966574458,2.129577409970551e-06
9,2.99952148263,4.18302728595,2.489015869776647,1.87904026095,2.41007829038,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45270558346505,3.5194894667729,-0.002705583465050232,-0.0005105332271000407
10,0.886860289147,3.72216915618,2.489015869776647,2.32964598606,2.32084082167,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450458765817875,3.51931770505511,-0.00045876581787496207,-0.0006822949448901383
11,3.06606829795,5.46280524604,2.489015869776647,3.09986505325,4.35923301077,2.489015869776647,fcc,-4.45,188.0,3.52,-4.470809769496125,3.51971184617381,-0.020809769496124453,-0.00028815382618985197
12,3.60612239053,5.91384384659,2.489015869776647,1.29450328814,5.7009161073,2.489015869776647,fcc,-4.45,188.0,3.52,-4.535211011344725,3.52241021103837,-0.08521101134472442,0.002410211038370136
13,2.88854562176,4.74710989265,2.489015869776647,1.52515819577,4.57393745874,2.489015869776647,fcc,-4.45,188.0,3.52,-4.469655083180425,3.52125870133921,-0.019655083180424526,0.0012587013392098
14,2.01430717637,4.93500710818,2.489015869776647,3.45967879547,3.87715238422,2.489015869776647,fcc,-4.45,188.0,3.52,-4.457632728745375,3.51961570115281,-0.007632728745375239,-0.0003842988471900455
15,2.07518050231,6.18389554904,2.489015869776647,2.1465653776,2.60435241894,2.489015869776647,fcc,-4.45,188.0,3.52,-4.455370047059075,3.51801685574879,-0.005370047059074956,-0.001983144251210156
16,0.0709413627284,6.02286386615,2.489015869776647,2.41243552604,4.11831722225,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450447536158675,3.51896246724707,-0.0004475361586750992,-0.0010375327529299483
17,0.262784294675,3.00894625068,2.489015869776647,3.16645400921,3.28077829493,2.489015869776647,fcc,-4.45,188.0,3.52,-4.7757990826374,5.7099319982643,-0.3257990826374,2.1899319982642997
18,1.00337960407,5.89024518013,2.489015869776647,3.78063943463,2.8372325867,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4525016173837,3.51812152440511,-0.0025016173837002498,-0.0018784755948901832
19,0.549292155546,5.22906116844,2.489015869776647,1.00702481625,3.22007950267,2.489015869776647,fcc,-4.45,188.0,3.52,-4.451329483944075,3.51929573416133,-0.0013294839440751716,-0.000704265838670004
20,2.05811842351,4.54205097332,2.489015869776647,2.51696067724,4.17997414257,2.489015869776647,fcc,-4.45,188.0,3.52,-4.459070959770825,3.52077880957076,-0.009070959770824949,0.0007788095707601528
21,0.157359693104,6.74901959952,2.489015869776647,3.22934748857,5.16441397267,2.489015869776647,fcc,-4.45,188.0,3.52,-4.452744485775775,3.51913661786463,-0.0027444857757750185,-0.0008633821353698501
22,1.11018854013,6.71100612509,2.489015869776647,3.08677409728,2.9000414256,2.489015869776647,fcc,-4.45,188.0,3.52,-4.453623637272025,3.5180679249382,-0.003623637272024638,-0.0019320750617999316
23,3.21591533665,3.27191629639,2.489015869776647,3.08137045354,3.41511845129,2.489015869776647,fcc,-4.45,188.0,3.52,-797.1146276778725,4.28924531495343,-792.6646276778724,0.7692453149534297
24,3.82828585167,2.37690328765,2.489015869776647,1.40187838894,6.49170747856,2.489015869776647,fcc,-4.45,188.0,3.52,-1418903.02333741,1.08707214315103,-1418898.57333741,-2.43292785684897
27,0.6799490751,5.21201311506,2.489015869776647,2.50242251179,2.29331888153,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45122288109975,3.51817118123653,-0.001222881099749884,-0.0018288187634700748
29,0.953605433755,6.26298460951,2.489015869776647,1.74093534805,5.25062643106,2.489015869776647,fcc,-4.45,188.0,3.52,-4.466421882454575,3.51875269566015,-0.016421882454574543,-0.0012473043398499861
30,2.90874780628,6.19008035806,2.489015869776647,3.74799839184,4.38783390404,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4738852480135,3.51826885243617,-0.02388524801349945,-0.0017311475638299711
31,2.9166411164,4.1336612314,2.489015869776647,3.73176123711,5.99000135489,2.489015869776647,fcc,-4.45,188.0,3.52,-2368021.25279893,2.42708056587507,-2368016.8027989296,-1.09291943412493
32,2.29825267266,2.52242887331,2.489015869776647,2.08911003363,4.73095114415,2.489015869776647,fcc,-4.45,188.0,3.52,-57890.92062630975,2.5409889642454,-57886.470626309754,-0.9790110357546
33,0.844223355891,4.40276986751,2.489015869776647,1.6311352745,3.53240142209,2.489015869776647,fcc,-4.45,188.0,3.52,-4.451857338511825,3.51939707443615,-0.001857338511825013,-0.0006029255638502207
34,3.78657422528,5.29360997874,2.489015869776647,1.1078542457,3.40424610326,2.489015869776647,fcc,-4.45,188.0,3.52,-4.460803005351225,3.51952339329456,-0.01080300535122447,-0.00047660670544003025
35,2.54050332308,5.5546869395,2.489015869776647,3.98350040695,3.67028170358,2.489015869776647,fcc,-4.45,188.0,3.52,-4.459779393592825,3.51950363985325,-0.009779393592824981,-0.000496360146749808
37,3.72219693318,2.6696107813,2.489015869776647,1.45014123002,3.69478490692,2.489015869776647,fcc,-4.45,188.0,3.52,-17824.6048953217,4.11759092695888,-17820.1548953217,0.5975909269588802
39,3.70998972161,2.159520476,2.489015869776647,1.61743582532,6.01428639171,2.489015869776647,fcc,-4.45,188.0,3.52,-548099.6558211875,0.990366924231535,-548095.2058211876,-2.529633075768465
41,3.82963549297,3.8851891562,2.489015869776647,2.66752971364,2.53244010945,2.489015869776647,fcc,-4.45,188.0,3.52,-4.452471925941075,3.5195426881788,-0.002471925941074815,-0.00045731182119990166
