sim_id,p_AlAl_phi0,p_AlAl_gamma,p_AlAl_r0,d_Al_rho0,d_Al_beta,d_Al_r0,e_Al_F0,Al_fcc.E_coh,Al_fcc.a0,Al_fcc.c11,Al_fcc.c12,Al_fcc.c44,Al_fcc.B,Al_fcc.G,Al_fcc.vac,Al_fcc.100s,Al_fcc.110s,Al_fcc.111s,Al_fcc.isf,E_Al_fcc_bcc,E_Al_fcc_dia,Al_fcc.E_coh.err,Al_fcc.a0.err,Al_fcc.c11.err,Al_fcc.c12.err,Al_fcc.c44.err,Al_fcc.B.err,Al_fcc.G.err,Al_fcc.vac.err,Al_fcc.100s.err,Al_fcc.110s.err,Al_fcc.111s.err,Al_fcc.isf.err,E_Al_fcc_bcc.err,E_Al_fcc_dia.err
sim_id,param,param,param,param,param,param,param,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,err,err,err,err,err,err,err,err,err,err,err,err,err,err
109.0,1.5076699554408597,4.639392453097473,2.259212684380364,2.2884525960374242,2.848037105221482,1.956136444590693,-1.8451663041004949,-2.2186714330110373,3.86340352753171,78.4031880495604,54.7091521002585,23.1688157087053,62.60716408335913,11.84701797465095,0.632223497270985,0.03360242281932427,0.03711702965968141,0.02882795388518875,-8.40416399899331e-06,0.04108313729913249,0.5765000899378623,1.1413285669889626,-0.18659647246829003,-35.5968119504396,-7.2908478997415,-8.8311842912947,-16.39283591664087,-14.15298202534905,-0.047776502729015013,-0.025297577180675733,-0.025682970340318585,-0.025472046114811252,0.009851595836001007,-0.03891686270086751,-0.31349991006213773
432.0,1.4489448444629873,4.412007675436558,2.2432121823904736,1.2292817047169413,2.5344248520976578,2.764894881071801,-0.9153912118037006,-2.699379672729,3.82441158917898,69.5611360999465,46.6584849506035,23.275153313297,54.2927020003845,11.451325574671497,0.8116397283559991,0.04405902762555609,0.04862734878028003,0.03838327440595941,3.142539126587375e-05,0.04157683485039021,0.7324282589825375,0.6606203272709998,-0.22558841082102,-44.438863900053505,-15.341515049396499,-8.724846686703,-24.7072979996155,-14.548674425328503,0.13163972835599902,-0.014840972374443914,-0.014172651219719966,-0.015916725594040594,0.009891425391265874,-0.03842316514960979,-0.15757174101746252
534.0,0.9974471046029787,3.804739701244595,2.374366749292647,3.839608742678916,2.4929942115322996,1.4245304389154327,-2.8723829942197807,-2.3453635904619126,3.95713624164311,100.423875535125,76.0785150874653,32.4472065157502,84.19363523668521,12.17268022382985,0.6013427344166473,0.03128146056514033,0.034499049961559614,0.02707824952151246,-3.499226440008966e-05,0.02613987777186777,0.5512042428523376,1.0146364095380873,-0.09286375835688965,-13.576124464874994,14.078515087465306,0.447206515750203,5.1936352366852105,-13.82731977617015,-0.07865726558335273,-0.027618539434859674,-0.02830095003844038,-0.02722175047848754,0.009825007735599911,-0.05386012222813223,-0.3387957571476624
355.0,3.501086285711847,5.594941550788846,2.108197622556705,3.665080641966843,3.0007429485813883,2.1271936434483165,-0.966878827831871,-1.9708059112658476,3.82728453338253,62.9845626004681,39.4044989996474,18.8770433922879,47.26452019992097,11.79003180041035,0.6412354227157095,0.03383464940811783,0.03745411489994868,0.028958345112698656,-1.1506144194505216e-05,0.05510917837069251,0.57673978031061,1.3891940887341523,-0.22271546661747,-51.0154373995319,-22.5955010003526,-13.122956607712101,-31.735479800079027,-14.20996819958965,-0.0387645772842905,-0.02506535059188217,-0.025345885100051313,-0.025341654887301345,0.009848493855805496,-0.02489082162930749,-0.31326021968939
496.0,1.161755062643836,6.434756981132078,2.3137149739709844,1.768440525604535,2.5519475628552293,1.9713246612136248,-1.359959489079552,-1.925894495199745,3.8518445548446,72.7514408499701,40.9186417498859,30.5707516415792,51.52957478324729,15.916399550042097,0.7367750093447114,0.037571613916342755,0.04153010040808182,0.032661992482229625,9.394334557234462e-06,0.06302675847290007,0.6473905239497451,1.434105504800255,-0.19815544515539996,-41.248559150029905,-21.0813582501141,-1.4292483584208,-27.47042521675271,-10.083600449957903,0.05677500934471136,-0.021328386083657246,-0.021269899591918176,-0.021638007517770376,0.009869394334557234,-0.016973241527099933,-0.24260947605025496
192.0,0.20561679030893476,5.7023060447765035,2.6576539791319274,1.4662503629908181,3.432230225952995,1.535460297817452,-4.93764288396883,-1.862795601920065,3.86184818695018,81.6471311001806,55.6900057999883,20.1328292891878,64.34238090005239,12.978562650096151,0.5503104242359598,0.028812704024532072,0.03198567380855605,0.024318195473573796,-1.614141276605938e-05,0.057367493320320095,0.5004502344492026,1.4972043980799348,-0.18815181304981987,-32.3528688998194,-6.309994200011701,-11.8671707108122,-14.65761909994761,-13.021437349903849,-0.12968957576404028,-0.03008729597546793,-0.030814326191443947,-0.029981804526426205,0.00984385858723394,-0.022632506679679906,-0.38954976555079746
202.0,3.2579402908311677,5.7379329122468965,2.141605492728443,3.788445122771641,2.622336135737034,2.2256263546991275,-0.6867848143131052,-1.7559818243796874,3.91257183496469,94.073587845196,58.755531864881,37.9465909695672,70.52821719165267,17.6590279901575,0.6288395648895744,0.031342052993268615,0.034662171825634476,0.02711515980563211,-1.2349243327789677e-05,0.050428666090812424,0.5587333344693,1.6040181756203125,-0.13742816503530975,-19.926412154803998,-3.244468135119,5.946590969567197,-8.471782808347328,-8.340972009842499,-0.05116043511042567,-0.027557947006731386,-0.02813782817436552,-0.02718484019436789,0.00984765075667221,-0.029571333909187578,-0.33126666553070006
26.0,3.6333989439148984,4.521775890701657,2.0100572451673013,1.52135208269542,2.1057129005529784,1.1047617212612497,-3.350722723041942,-1.802808652629665,3.96714429433544,87.577877269905,59.5089356649624,37.3509738592847,68.8652495332766,14.0344708024713,0.6210187481801484,0.030636269571269626,0.03384756132827499,0.027067200763639068,-2.9914684463879053e-05,0.02940528960662503,0.5525266019674024,1.557191347370335,-0.08285570566456002,-26.422122730094998,-2.491064335037599,5.3509738592847,-10.134750466723403,-11.9655291975287,-0.0589812518198517,-0.028263730428730375,-0.028952438671725006,-0.027232799236360933,0.009830085315536122,-0.05059471039337497,-0.33747339803259757
105.0,1.1879850170444146,5.644978802743378,2.3859969513359878,0.8347055382655362,3.738380968253511,2.3898037650716493,-1.6722978648998512,-1.7956179124378424,3.89343456932071,101.656705849745,74.0046367500327,22.2477702786907,83.22199311660347,13.826034549856146,0.4741632460691392,0.024808836868466695,0.027571197732107863,0.020751134617315488,-1.4027691252264536e-05,0.054557881167237365,0.4354160885431424,1.5643820875621575,-0.15656543067928963,-12.343294150255005,12.004636750032702,-9.752229721309298,4.221993116603471,-12.173965450143854,-0.20583675393086087,-0.034091163131533306,-0.03522880226789213,-0.03354886538268451,0.009845972308747735,-0.025442118832762636,-0.4545839114568576
416.0,2.734222961187637,5.080075900718409,2.1298455695337783,1.917837680923017,2.9833872315034444,1.3570765300425105,-3.9319555726501143,-1.674962462484275,3.88516068635661,74.3516439499217,50.561275849759,23.2589060444626,58.49139854981323,11.895184050081347,0.502957080209427,0.026089281776525336,0.02886573316294963,0.022277589074982684,-1.3710015859373933e-05,0.03954300193755489,0.4568160513671913,1.685037537515725,-0.16483931364338966,-39.648356050078306,-11.438724150241,-8.741093955537401,-20.508601450186767,-14.104815949918653,-0.17704291979057307,-0.032810718223474665,-0.033934266837050364,-0.032022410925017314,0.009846289984140626,-0.04045699806244511,-0.43318394863280874
1.0,2.2423872069215744,5.508992043190164,2.106228964744342,2.24638140270901,2.108169351422986,1.0578971572936964,-2.435826884796365,-1.7615756158895626,3.84757467903668,54.158425485366,31.4397297621327,25.2342088554675,39.0126283365438,11.359347861616651,0.6711376115571852,0.03474922215113904,0.03832289302241488,0.030840439141147057,7.106630196579646e-05,0.03943462973316758,0.5868757281919164,1.5984243841104373,-0.20242532096331978,-59.841574514634,-30.5602702378673,-6.7657911445325,-39.9873716634562,-14.640652138383349,-0.00886238844281484,-0.02415077784886096,-0.024477106977585115,-0.023459560858852944,0.009931066301965797,-0.04056537026683242,-0.30312427180808366
565.0,1.3414964533782259,4.038255406311859,2.3829734218851715,1.188460644042907,2.9286326603592263,2.7772528087338224,-1.1856428727065984,-2.862787207542375,3.92262173879443,122.854134489898,95.943780959351,30.0634124788993,104.91389880286665,13.4551767652735,0.6350634588761181,0.03417716504821688,0.037559822007684894,0.029034727836541194,-2.6493249757544956e-05,0.036191716801449836,1.2434497875801753e-14,0.49721279245762506,-0.12737826120556983,8.854134489898001,33.943780959351,-1.9365875211007015,25.913898802866655,-12.5448232347265,-0.0449365411238819,-0.024722834951783124,-0.0252401779923151,-0.025265272163458807,0.009833506750242456,-0.043808283198550166,-0.8899999999999876
361.0,0.6345301515474898,4.2969485516934265,2.5522362620557506,1.2099939781682654,2.9091987193865942,2.2278564022142695,-2.495693382612968,-2.8539320764813,3.91724504905478,127.351583730342,95.1166542075952,35.4511540585156,105.86163071517747,16.117464761373398,0.7152976056040643,0.03774622841438271,0.04162147046720521,0.03217834671398671,-2.7337490334848366e-05,0.04427182555477982,0.009394340035874915,0.5060679235187,-0.13275495094521972,13.351583730342,33.116654207595204,3.4511540585155984,26.86163071517747,-9.882535238626602,0.03529760560406425,-0.021153771585617293,-0.021178529532794782,-0.022121653286013294,0.009832662509665153,-0.03572817444522018,-0.8806056599641251
60.0,2.2878556603047797,5.053011943736792,2.1693797741734633,2.211433572289491,2.206203367877283,1.4048048221017555,-2.463190418366596,-2.1783400468272127,3.91877905343818,96.6426772152772,61.8830042651098,41.9465832123164,73.4695619151656,17.379836475083703,0.7846424262767471,0.03931204253375188,0.04340675067170765,0.03462541619084812,1.5267810028484356e-05,0.04468346886907293,0.009776788881975307,1.1816599531727872,-0.13122094656181993,-17.357322784722797,-0.1169957348902031,9.946583212316398,-5.530438084834401,-8.620163524916297,0.10464242627674702,-0.01958795746624812,-0.019393249328292346,-0.01967458380915188,0.009875267810028485,-0.03531653113092707,-0.8802232111180247
296.0,2.6614710270583766,5.137092873260112,2.1174482876509297,1.8864612918838697,2.8023156338738313,1.2381932279425432,-3.6864471484973143,-1.5069272325315124,3.90597770309965,73.7891302651406,49.0519202001451,26.2128505629409,57.29765688847693,12.36860503249775,0.4812648637798418,0.024492896968471997,0.027092123738051976,0.021042891449694803,-1.2990294885446728e-05,0.03617230071291733,0.43410125319489734,1.8530727674684875,-0.14402229690034973,-40.2108697348594,-12.948079799854902,-5.7871494370590995,-21.70234311152307,-13.63139496750225,-0.19873513622015826,-0.034407103031528004,-0.03570787626194802,-0.0332571085503052,0.009847009705114554,-0.043827699287082675,-0.4558987468051027
306.0,0.4486090283375104,4.6592531775309975,2.5202813045215753,1.9737156673663732,2.1365032559441612,0.995862904225897,-3.7977125169293684,-1.97871946886295,3.99984630693657,116.262553576507,79.1110574749837,49.539998597556,91.49488950882478,18.575748050761653,0.6903949392186348,0.033311776709403836,0.03681305130870075,0.029328060200437458,-7.076230353407434e-05,0.035256897184869906,0.6146916950945249,1.38128053113705,-0.05015369306342965,2.2625535765070026,17.111057474983696,17.539998597556,12.494889508824784,-7.4242519492383465,0.010394939218634769,-0.025588223290596165,-0.025986948691299243,-0.024971939799562543,0.009789237696465926,-0.044743102815130095,-0.2753083049054751
269.0,3.604887822826006,4.0469693444584225,1.8923644331635123,1.4780280384047415,1.977294489133875,1.1109584112354016,-3.08975768389018,-1.919829876747595,3.87851209040907,53.8669065001158,36.6408686273644,23.3061205675925,42.38288125161487,8.613018936375703,0.6296993807316653,0.03328431968937768,0.03675424875038166,0.029790517916581792,0.00010093045981781898,0.022490710104825062,0.5566657992214199,1.440170123252405,-0.17148790959092963,-60.1330934998842,-25.359131372635602,-8.693879432407499,-36.61711874838513,-17.386981063624297,-0.050300619268334734,-0.02561568031062232,-0.026045751249618332,-0.02450948208341821,0.009960930459817819,-0.05750928989517494,-0.3333342007785801
122.0,3.176772003148448,6.40426565466012,2.1096083275423845,1.6559416247809944,2.703797009706598,1.1623061050052297,-4.324825732433801,-2.0140380198553824,3.76258494064084,35.8992585999658,16.8395188011346,12.6781586679897,23.192765400745,9.5298698994156,0.7518608339389061,0.04035889585789837,0.04460690494018958,0.03499762979140545,2.0072571152360408e-06,0.06452298562835246,0.662474745880945,1.3459619801446174,-0.28741505935916,-78.1007414000342,-45.1604811988654,-19.3218413320103,-55.807234599255,-16.4701301005844,0.07186083393890608,-0.018541104142101632,-0.018193095059810413,-0.01930237020859455,0.009862007257115236,-0.015477014371647543,-0.227525254119055
474.0,0.375880886300351,4.76661591413072,2.5029461226075798,1.9885854360234612,2.0713129372336287,0.9721864277131981,-3.9622897422311367,-2.4036880892993673,3.87275328061699,76.9338805053849,48.6266096122562,34.4698130765445,58.062366576632435,14.153635446564351,0.858781234169328,0.044480228420047674,0.04908173066829564,0.039557946109819435,9.433998353784212e-05,0.04120101160093714,0.00015340590675494425,0.9563119107006326,-0.17724671938300984,-37.066119494615094,-13.373390387743797,2.469813076544497,-20.937633423367565,-11.846364553435649,0.1787812341693279,-0.014419771579952327,-0.013718269331704357,-0.014742053890180566,0.009954339983537843,-0.03879898839906286,-0.8898465940932451
