sim_id,p_AlAl_phi0,p_AlAl_gamma,p_AlAl_r0,d_Al_rho0,d_Al_beta,d_Al_r0,e_Al_F0,Al_fcc.E_coh,Al_fcc.a0,Al_fcc.E_coh.err,Al_fcc.a0.err
sim_id,param,param,param,param,param,param,param,qoi,qoi,err,err
1856.0,0.4544016244262031,5.564906212939602,2.9608484811111992,2.5176318563825335,5.968926640750102,2.4433513154307773,-3.674849805409589,-1.7101458823344475,4.28592064736456,1.6498541176655523,0.2359206473645603
1872.0,3.0433334599106834,5.412615550633446,2.671455716307286,3.890367181382437,6.630188741408325,2.8917761456401543,-1.2559843679337988,-3.203700547994125,4.13783597535412,0.1562994520058747,0.08783597535412024
1931.0,0.5691726730733886,4.50806184708247,2.579648925686277,1.2432697673921478,2.5109844387751767,2.1612040457755124,-2.5126142816891397,-3.11703298915265,3.96097957812304,0.24296701084734984,-0.08902042187695969
1935.0,3.6680175562371047,4.109460745718388,2.002445985108477,3.0619235971419094,3.9647513987705585,2.100176230690679,-1.7759724542951143,-2.1120928341576577,3.66355205097006,1.2479071658423422,-0.38644794902993995
1952.0,1.2142053257175802,5.975101490891192,2.622309973609176,2.644426821436458,2.9647679098387485,2.088569838204173,-2.155361329343166,-2.38791982033185,4.22933639766659,0.9720801796681497,0.17933639766659049
1991.0,0.38068827166254243,6.249263686203774,2.3809653397916413,1.4987342380535291,4.522088694384135,2.2806657823323415,-1.0295405258806922,-1.5902448959518,3.57594281379932,1.7697551040481998,-0.47405718620067994
1995.0,0.4575127078796473,4.879561620986498,2.445971488342826,1.7876054535315182,3.8120502866010213,1.864214312630199,-3.174820708623554,-2.3455233621927976,3.63153328146746,1.0144766378072023,-0.4184667185325397
2033.0,3.9353118853894684,5.56829854347099,2.350349049429539,2.4849033848666346,2.0166774281448605,1.8487205678154002,-3.380375120057117,-5.27528877736185,4.06218545570355,-1.9152887773618503,0.012185455703550119
2106.0,2.1322383240403546,6.894139070837707,2.223645724540723,3.21260449012216,4.6983503739987755,1.5221221145080275,-4.970281432234317,-1.513635353012335,3.71655687891274,1.846364646987665,-0.3334431210872597
2163.0,2.7888151055925103,6.662806020328604,2.8432363830925227,2.317165170264171,4.621722252297644,3.8482311967414438,-0.27254070102594863,-5.125206975876075,4.40787444922573,-1.7652069758760756,0.3578744492257302
2198.0,2.8171513514909483,5.4132454777933035,2.577206975813393,1.5435117665309868,6.37954183155053,2.6565065477544554,-3.6229142205309035,-4.9900366518299,3.87407867141651,-1.6300366518299003,-0.17592132858348997
2214.0,1.539663462809708,2.697055221972665,2.239930384553929,2.9229160347700973,2.035176871391532,2.8871042419477937,-0.9354515885408903,-4.062993357582475,3.82504041917743,-0.7029933575824754,-0.22495958082256973
2222.0,3.004138379824163,4.817351551866851,2.07542256687096,1.3494843142007853,2.3152756757657555,2.197543941903025,-2.585543060377337,-5.23517477867165,3.61573556084405,-1.8751747786716497,-0.43426443915595003
2342.0,3.5424710746134465,5.593656453237995,2.120070604293013,1.6157055717958633,3.3432230977648523,1.6157006280396846,-3.67450507030564,-1.82782226448872,3.83022738740585,1.5321777355112798,-0.21977261259414993
2402.0,1.420449441839787,6.881010022215616,2.437546210069557,3.399124015233348,2.711898400091374,2.446485823839201,-1.4759476788775117,-5.35419400449465,3.82395807263043,-1.9941940044946498,-0.22604192736956996
2433.0,2.7025112930490645,4.737374094768462,2.5227609390808143,2.6985479320299577,3.2923551585443365,2.0475047095997074,-4.917140913603265,-4.208457118822625,4.15453708558285,-0.8484571188226249,0.1045370855828498
2455.0,3.64008024619898,3.099200932660423,1.72589535717414,2.8653254640572574,2.4231116229745764,1.9451298116734344,-1.1235591929947373,-1.5899474188511424,3.8237094570412,1.7700525811488574,-0.2262905429587998
2549.0,1.5908845975980426,4.297385807895792,2.7643867513866507,1.3311683942227184,6.243859303309987,3.054925964278855,-1.3166876303964976,-3.5198799651135,3.93032215510694,-0.15987996511350033,-0.11967784489305977
2571.0,2.2803477880017975,5.329916512998543,2.433947847883361,1.3016206003978104,4.32588709352181,3.2764286721198514,-0.33616204831451757,-1.8682259895304025,4.07096150931032,1.4917740104695973,0.020961509310319926
2673.0,3.958211007794799,6.453502611459958,2.0390729274540096,3.590889850535468,3.9055471033797877,1.2722355948409345,-4.581704237129156,-1.625678596296895,3.65190625984316,1.734321403703105,-0.3980937401568396
2708.0,2.2219073119904023,4.976591358620063,2.4920161128142477,2.1965818974640325,2.2859413470355507,1.7743529224567696,-2.690512630046205,-2.3653710060484574,4.34168645665414,0.9946289939515425,0.2916864566541406
2711.0,3.3267909944919998,5.962727501381998,2.491046528857906,1.7972345437259984,2.7980262262269693,1.8504999906282116,-3.250487870122548,-2.107541452205825,4.32955563298378,1.2524585477941748,0.2795556329837803
2723.0,0.5479905337145943,3.7241667631366155,2.88973987600011,2.8877206448616164,3.3403147980899357,2.6300692148790046,-1.2883452629470082,-1.9606647462054174,4.35958716536523,1.3993352537945825,0.30958716536523045
2731.0,2.458793171182899,6.424886780968781,2.6552572879256235,3.8579937030935154,4.119518009331832,2.307329373133097,-2.494873429027779,-2.518337294524925,4.30876459723302,0.8416627054750747,0.2587645972330206
2775.0,2.3568804424704446,2.8966843105259654,1.8555220347170112,1.6929129735411292,2.3174389182466175,1.6257035102461797,-2.8262011250800594,-2.524046463790875,3.64808331685518,0.835953536209125,-0.40191668314481976
2806.0,3.746065453751909,4.6317550311579705,2.429289416387264,3.7383901977371474,4.091840862443236,2.4294745999081595,-1.8867945401119681,-2.3525549976510676,4.19599657240739,1.0074450023489323,0.14599657240739017
