sim_id,p_NiNi_phi0,p_NiNi_gamma,p_NiNi_r0,d_Ni_rho0,d_Ni_beta,d_Ni_r0,e_Ni_latticetype,e_Ni_ecoh,e_Ni_B,e_Ni_a0,Ni_fcc.E_coh,Ni_fcc.a0,Ni_fcc.E_coh.err,Ni_fcc.a0.err
sim_id,param,param,param,param,param,param,param,param,param,param,qoi,qoi,err,err
117.0,3.9792860730628004,4.529365980028692,2.489015869776647,3.041654387565402,4.38087206773172,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4711870148784,3.52235206518998,-0.021187014878400134,0.0023520651899797684
1002553.0,4.3864537801712205,4.525425462185368,2.489015869776647,3.2000749789429968,4.20584062568213,2.489015869776647,fcc,-4.45,188.0,3.52,-4.469733992639275,3.52234980723444,-0.019733992639275222,0.0023498072344398935
5083.0,3.8281183327078847,4.436841451465961,2.489015869776647,3.870399293971434,4.367048698073737,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4695143867317,3.52232377985244,-0.01951438673170003,0.0023237798524400333
1006049.0,3.6074488715595683,4.5522251639640166,2.489015869776647,1.837326061685608,4.514220230674794,2.489015869776647,fcc,-4.45,188.0,3.52,-4.471936005628625,3.52226154743299,-0.021936005628624855,0.0022615474329898966
1002199.0,3.910501374143768,4.5140608448254405,2.489015869776647,3.8040874031197376,4.3038895348398345,2.489015869776647,fcc,-4.45,188.0,3.52,-4.469249806689225,3.52229126080691,-0.019249806689225046,0.0022912608069098894
3799.0,3.5305545104483507,4.4512462099432515,2.489015869776647,2.851171119563829,4.439367401389717,2.489015869776647,fcc,-4.45,188.0,3.52,-4.469375527664725,3.52216119803445,-0.0193755276647245,0.002161198034449807
1002710.0,3.237337793476759,4.679886533242359,2.489015869776647,2.7435283034526226,4.575690091774181,2.489015869776647,fcc,-4.45,188.0,3.52,-4.47164585025895,3.52201323069818,-0.021645850258949828,0.0020132306981799353
1006427.0,2.802058693470096,4.7074163605849275,2.489015869776647,2.4858328101723295,4.694393078087238,2.489015869776647,fcc,-4.45,188.0,3.52,-4.471054689748525,3.52166568866623,-0.021054689748524424,0.0016656886662298476
1008803.0,3.9771338893640698,4.482595937116703,2.489015869776647,2.9180551731387694,4.471400232221466,2.489015869776647,fcc,-4.45,188.0,3.52,-4.472734724192125,3.52257657578519,-0.022734724192124744,0.002576575785190105
1006299.0,2.9233101362906675,4.708466890944442,2.489015869776647,2.470946339240157,4.683154062755258,2.489015869776647,fcc,-4.45,188.0,3.52,-4.471748746118525,3.52174948043515,-0.021748746118524842,0.001749480435150108
1001551.0,2.813121680490139,4.7410302230539205,2.489015869776647,2.412968880967087,4.669419435858464,2.489015869776647,fcc,-4.45,188.0,3.52,-4.470854683609025,3.52147055101004,-0.020854683609024427,0.001470551010040122
1006477.0,2.7849167647417374,4.714373445131325,2.489015869776647,3.0059870676245395,4.655027510382309,2.489015869776647,fcc,-4.45,188.0,3.52,-4.470224226933125,3.52149104829065,-0.020224226933124534,0.0014910482906498324
5481.0,2.537539626827725,4.79472306388449,2.489015869776647,2.061945413835046,4.7707619173483256,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4709284631546,3.52147217855959,-0.02092846315459962,0.0014721785595899206
1008374.0,3.874402636079154,4.570540794886774,2.489015869776647,3.9525329197249075,4.324953651220084,2.489015869776647,fcc,-4.45,188.0,3.52,-4.469819267704425,3.52158538359882,-0.01981926770442488,0.0015853835988197673
1002498.0,2.5051759394991695,4.766691744841221,2.489015869776647,2.1955939212074655,4.758607315141228,2.489015869776647,fcc,-4.45,188.0,3.52,-4.47028174392875,3.52145457588134,-0.020281743928749485,0.0014545758813397924
1005163.0,2.85548749329305,4.757377550265441,2.489015869776647,2.673115522414891,4.676150204463924,2.489015869776647,fcc,-4.45,188.0,3.52,-4.471396261145525,3.52150960653268,-0.021396261145524953,0.0015096065326800634
7591.0,2.708813149742221,4.749116977032137,2.489015869776647,2.568783116156851,4.673783456038954,2.489015869776647,fcc,-4.45,188.0,3.52,-4.470205905338025,3.52137048578484,-0.0202059053380248,0.0013704857848400032
560.0,3.2577053559223623,4.746726626129851,2.489015869776647,1.7617703450042286,4.527882535637015,2.489015869776647,fcc,-4.45,188.0,3.52,-4.471248440743925,3.52138305821274,-0.021248440743924846,0.0013830582127400959
1005559.0,3.5742202217969092,4.5130541946928835,2.489015869776647,1.2767668102621736,4.365054642558159,2.489015869776647,fcc,-4.45,188.0,3.52,-4.46864269221605,3.52221331571732,-0.01864269221604964,0.0022133157173200857
1007601.0,2.3527206246857055,4.8214454297552125,2.489015869776647,2.7589950783796477,4.804084451056408,2.489015869776647,fcc,-4.45,188.0,3.52,-4.470137600905475,3.52133342926286,-0.020137600905474784,0.0013334292628601752
1008732.0,3.0756283544751333,4.721984509736053,2.489015869776647,1.7578206277672028,4.533192950630083,2.489015869776647,fcc,-4.45,188.0,3.52,-4.470014486084025,3.52131592953476,-0.02001448608402523,0.0013159295347597855
1003894.0,3.404697875513305,4.768198979909415,2.489015869776647,4.069420835141443,4.469104451308307,2.489015869776647,fcc,-4.45,188.0,3.52,-4.47116861278975,3.52126271663451,-0.021168612789749908,0.0012627166345100527
1001328.0,2.3867699242844265,4.923739998408276,2.489015869776647,1.977302394643003,4.808296109711797,2.489015869776647,fcc,-4.45,188.0,3.52,-4.471059505099,3.52121931320212,-0.02105950509900012,0.001219313202120098
4405.0,2.8855414740115295,4.872510152027972,2.489015869776647,1.950699468778891,4.615260388506589,2.489015869776647,fcc,-4.45,188.0,3.52,-4.471111818911775,3.52121469359179,-0.02111181891177516,0.0012146935917898283
1008520.0,2.552030943491853,4.718094168148393,2.489015869776647,3.2260477148382547,4.708386095706973,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4694779006647,3.52145266561181,-0.019477900664699455,0.0014526656118101222
5533.0,2.4008769809461246,4.960439031750655,2.489015869776647,2.4469917979769296,4.7919161279647335,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4710726328775,3.52118310619485,-0.02107263287749994,0.0011831061948499588
1002320.0,2.410871422304859,4.906851896262442,2.489015869776647,2.417967541058767,4.8191087554457255,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4713865295297,3.52125378678583,-0.02138652952969977,0.0012537867858299911
1007411.0,3.2511318527188284,4.896664542277211,2.489015869776647,3.580119424048126,4.449422604967656,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4705941650889,3.52112183063999,-0.020594165088899885,0.0011218306399900513
1004604.0,2.2050732005231155,5.061728677198242,2.489015869776647,3.0636513062701938,4.856026304715924,2.489015869776647,fcc,-4.45,188.0,3.52,-4.47101513218515,3.52110444044723,-0.021015132185150165,0.0011044404472300151
1009834.0,2.3581341241934575,5.026531744838448,2.489015869776647,2.3922245714327888,4.768078151568122,2.489015869776647,fcc,-4.45,188.0,3.52,-4.47060349885125,3.5210663212482,-0.02060349885124957,0.0010663212481998308
1004377.0,2.9300658788622362,4.978761948314859,2.489015869776647,3.0797816277584102,4.541320529053204,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4706339441857,3.52106449235167,-0.020633944185699526,0.0010644923516700544
1004515.0,2.637338039608089,5.067739867835847,2.489015869776647,3.9452200918438645,4.645962371796325,2.489015869776647,fcc,-4.45,188.0,3.52,-4.470882398425425,3.52107739456298,-0.020882398425424498,0.0010773945629800608
5718.0,2.654522199386875,5.1141583357936,2.489015869776647,1.3638896293416645,4.606284937363519,2.489015869776647,fcc,-4.45,188.0,3.52,-4.470528975384675,3.52106350595884,-0.020528975384674908,0.001063505958839972
1003534.0,3.0652787819667577,5.0145711551899055,2.489015869776647,2.0254306050297504,4.49676822251232,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4709364840047,3.52108180273551,-0.020936484004700162,0.0010818027355101734
1007653.0,3.445471489601612,4.8802645544495515,2.489015869776647,0.9947872779979219,4.429118513772927,2.489015869776647,fcc,-4.45,188.0,3.52,-4.471326228939775,3.52115556431129,-0.02132622893977487,0.001155564311289936
1007900.0,2.6206067023328248,4.933705179904281,2.489015869776647,1.3099174806864784,4.646330519195474,2.489015869776647,fcc,-4.45,188.0,3.52,-4.470044371001225,3.52110416295633,-0.020044371001224803,0.0011041629563299793
731.0,3.134217849485401,4.723613504624661,2.489015869776647,2.013580210395285,4.491186116791205,2.489015869776647,fcc,-4.45,188.0,3.52,-4.46962949842245,3.52125156965492,-0.019629498422450098,0.001251569654920015
1001708.0,3.1062280918075245,4.801480087065632,2.489015869776647,2.5477446429872006,4.48638130878397,2.489015869776647,fcc,-4.45,188.0,3.52,-4.469809790100525,3.5211760457584,-0.01980979010052497,0.0011760457583998019
1000269.0,3.5678403150326425,5.0555589486957135,2.489015869776647,1.4706580194637398,4.306545518304142,2.489015869776647,fcc,-4.45,188.0,3.52,-4.470755538642125,3.52101058583983,-0.020755538642124982,0.001010585839829936
