sim_id,p_AlAl_phi0,p_AlAl_gamma,p_AlAl_r0,d_Al_rho0,d_Al_beta,d_Al_r0,e_Al_F0,Al_fcc.E_coh,Al_fcc.a0,Al_fcc.E_coh.err,Al_fcc.a0.err
sim_id,param,param,param,param,param,param,param,qoi,qoi,err,err
132.0,1.5140402047693857,5.813685855776476,3.476887559268152,1.2922648070243308,2.7757484772759087,2.612792164026948,-0.2839024976924769,-0.04679821671813675,6.40326360555503,3.313201783281863,2.3532636055550302
139.0,0.26894716685580167,7.133648631440422,3.968902565521668,3.2311103540876767,2.737447241151436,1.1799009922643562,-2.2687609020880757,-0.09130140508380075,6.40349096664103,3.268698594916199,2.35349096664103
5.0,2.167624048589034,5.920003054162472,4.461508612023176,2.1638879554839088,3.439411797465819,4.943812592645088,-3.7779865423985894,-31.94659278828275,6.33192281350139,-28.58659278828275,2.2819228135013905
10.0,1.4786104978345633,7.375114271491711,4.048198057135102,2.3519968562384124,2.181650783387857,2.515691947572034,-3.587097424269901,-1.3282412600823426,6.33177356068135,2.0317587399176573,2.2817735606813505
121.0,2.726894921829318,4.417686426502295,3.8151985516394347,1.4942655912656184,4.129071004561748,3.8064739477727056,-2.493516479149891,-3.134634589587025,6.33152411780521,0.22536541041297475,2.28152411780521
15.0,1.0632392333362133,5.337292850947416,4.043924178450029,3.059979465741097,4.803610106741637,3.983003574849532,-2.591399630797545,-13.8068725373597,6.3304188516414,-10.4468725373597,2.2804188516414
140.0,0.25892407943423124,4.5790351490030465,4.749504414071708,2.406787400780005,3.076446323803833,4.008799888230192,-5.032216519257851,-7.1992638598442,6.40528438391627,-3.8392638598441997,2.3552843839162705
48.0,2.7891496645259544,3.9441996800968204,3.5244279267325127,3.8801511822888433,2.0286041634669134,2.5014627238153033,-1.1850464166091954,-0.466742877435645,6.40561995463631,2.893257122564355,2.3556199546363104
44.0,2.993208840558388,5.645025041251822,3.6842471357719995,3.790932493438431,2.440812126182907,2.235096185211407,-1.9621905290169255,-0.49227088522788,6.32940463020948,2.86772911477212,2.2794046302094806
118.0,1.3014164267235278,5.1655622747667325,4.372213776861896,2.5458348307957284,3.200069467434248,4.289731076851354,-2.9426103848955645,-7.172655279364675,6.40625559418659,-3.8126552793646753,2.3562555941865906
80.0,3.239975342492981,6.721580343262798,2.9582174464401594,2.115444478219677,1.8364603521498881,1.0004174735560576,-0.021998362903811658,-0.0024422458718034177,6.32911844621999,3.3575577541281962,2.2791184462199903
60.0,3.7824100577568127,5.7018254272867255,3.5099809976036798,2.8953232647100267,3.2324481912533405,1.9366751352500233,-2.6831144907592313,-0.162096501127159,6.40710824180473,3.197903498872841,2.35710824180473
53.0,2.8826515441868774,5.838575918949173,3.825342377206328,3.065671292181327,3.524367351095736,3.1811070217038053,-1.833131014021356,-0.82031345181821,6.40721336134316,2.53968654818179,2.3572133613431605
41.0,3.180300609005117,6.058503669775328,4.219125368152595,1.8163576558980143,2.698447976132254,4.565065327832233,-3.1953092703251933,-10.3074499598872,6.32816572387677,-6.9474499598872,2.2781657238767705
83.0,1.0823259524248787,6.665333759737643,3.8676541282934602,1.9948891195129659,2.7773792984830674,2.3922297577370633,-1.3903974769718035,-0.217678548009882,6.40745234807166,3.1423214519901177,2.35745234807166
145.0,2.8171151721351264,5.347692976924712,3.427588226579457,1.5126336207888955,2.5035930183423973,1.4344129149901117,-2.007297235739463,-0.0973690491760435,6.40754110900188,3.262630950823956,2.35754110900188
96.0,1.5861881345680044,6.131465019545551,2.6724134820962133,3.4689288558649154,7.033220011884363,2.6370001637505065,-4.704189295201237,-33.44440750462625,6.40761306789225,-30.08440750462625,2.35761306789225
127.0,3.334767352068137,6.206228847603086,3.1491476622215924,2.1577332382814607,2.1396354021196182,1.230522628523938,-0.12802170560980386,-0.01024502050756025,6.40805047858015,3.3497549794924395,2.35805047858015
20.0,1.3463302681199303,2.3072044463576042,4.621117928655555,2.4500966884798707,3.6124733933414386,4.4576889339167405,-3.437221439942303,-223.81373281063674,6.32737777380788,-220.45373281063672,2.2773777738078804
103.0,1.4058993493964798,6.500431921420299,3.498101390911551,1.810233392913848,3.661028267583854,2.636348384241877,-0.37438161469158315,-0.05211452805133325,6.32652261206361,3.3078854719486666,2.2765226120636104
135.0,3.0633547425503203,3.7291090777724483,4.08615871409779,2.162014664040027,2.632067029392428,4.193760730731775,-3.1018677197242535,-5.501005278063525,6.32634781989189,-2.1410052780635254,2.27634781989189
9.0,0.19406180138562973,2.1655234187400074,4.60174332324057,1.6108070467033553,3.3035641769208524,3.2068587842568337,-3.095603778190429,-0.7645551071676675,6.40935650120546,2.595444892832332,2.3593565012054603
78.0,3.004025611375172,6.751639128991948,3.7861374132339836,2.6158438607549774,4.359034704665413,3.0115006088431606,-4.32444330977997,-1.642461938640575,6.32617969199834,1.7175380613594249,2.2761796919983404
71.0,0.691569715058379,5.609485297212385,3.9546246428770906,3.86978014599572,2.8414799897292498,1.9662996611876178,-4.334535947981987,-0.51260857975493,6.32587617889896,2.84739142024507,2.27587617889896
137.0,2.3132605146170766,2.5175669826281064,3.7685025425308005,1.0864611987645962,2.4239742295173725,3.460971146135772,-3.735254260650597,-1.6501032785233125,6.32511481398865,1.7098967214766874,2.27511481398865
108.0,2.0032982738703096,3.7273124998986003,3.781158696893985,3.66482213550689,2.8695760564969732,2.8809059474991576,-3.2148887128666837,-1.1365488151070926,6.32371946684612,2.223451184892907,2.27371946684612
93.0,2.716701590221152,3.192228730208294,4.10445791035405,2.093159890268139,2.7780020622440946,4.127859327929263,-2.8911424374817978,-3.906937656055,6.41198215311467,-0.5469376560550003,2.3619821531146705
143.0,1.6940944655702759,6.1884260125927035,3.7699284811108216,1.0238193464610696,3.595776602609547,2.9776750574117403,-2.113578656409623,-0.41224472898749,6.32354238965684,2.94775527101251,2.27354238965684
