sim_id,p_NiNi_phi0,p_NiNi_gamma,p_NiNi_r0,d_Ni_rho0,d_Ni_beta,d_Ni_r0,e_Ni_latticetype,e_Ni_ecoh,e_Ni_B,e_Ni_a0,Ni_fcc.E_coh,Ni_fcc.a0,Ni_fcc.E_coh.err,Ni_fcc.a0.err
sim_id,param,param,param,param,param,param,param,param,param,param,qoi,qoi,err,err
1,1.31749948841,5.22082641758,2.489015869776647,2.335898249,3.61671473862,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4543634210791,3.51946278314937,-0.004363421079100149,-0.0005372168506299069
2,1.61832346737,6.7690886196,2.489015869776647,3.02127863738,2.76066565304,2.489015869776647,fcc,-4.45,188.0,3.52,-4.455125328084975,3.51801786910115,-0.0051253280849747895,-0.00198213089884991
3,0.445436088655,6.39754483281,2.489015869776647,2.27856733302,2.95804272088,2.489015869776647,fcc,-4.45,188.0,3.52,-4.451365705429425,3.51819348835555,-0.0013657054294249349,-0.001806511644450115
6,3.34533711283,5.95203503373,2.489015869776647,2.46675792789,4.2220489849,2.489015869776647,fcc,-4.45,188.0,3.52,-4.472675053753025,3.51828995929885,-0.0226750537530247,-0.0017100407011501062
7,1.224495192,4.91228144211,2.489015869776647,2.30264725325,6.26934323363,2.489015869776647,fcc,-4.45,188.0,3.52,-2747067.9536539,2.88791853526668,-2747063.5036538998,-0.6320814647333202
9,3.3554259352,6.66654382121,2.489015869776647,2.94028966715,5.20424587112,2.489015869776647,fcc,-4.45,188.0,3.52,-4.509710666192,3.51589722901076,-0.05971066619200016,-0.0041027709892400566
10,3.76808182203,3.24767135482,2.489015869776647,1.45700061154,4.83625901925,2.489015869776647,fcc,-4.45,188.0,3.52,-218847.80535445575,3.68476593726786,-218843.35535445574,0.16476593726785982
11,0.918031763204,6.6446083208,2.489015869776647,2.19290196086,4.22958946278,2.489015869776647,fcc,-4.45,188.0,3.52,-4.457254951151975,3.51826878753591,-0.007254951151974609,-0.0017312124640898041
12,1.0476138456,4.16577570118,2.489015869776647,3.4845649762,6.52574837283,2.489015869776647,fcc,-4.45,188.0,3.52,-1949693.6052991026,2.31607118604102,-1949689.1552991027,-1.20392881395898
13,3.76322650432,5.32063439459,2.489015869776647,1.75092826573,2.08216313375,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4576860241061,3.51800181359866,-0.007686024106099865,-0.001998186401340085
