sim_id,p_NiNi_phi0,p_NiNi_gamma,p_NiNi_r0,d_Ni_rho0,d_Ni_beta,d_Ni_r0,e_Ni_latticetype,e_Ni_ecoh,e_Ni_B,e_Ni_a0,Ni_fcc.E_coh,Ni_fcc.a0,Ni_fcc.c11,Ni_fcc.c12,Ni_fcc.c44,Ni_fcc.B,Ni_fcc.G,Ni_fcc.vac,Ni_fcc.100s,Ni_fcc.110s,Ni_fcc.111s,Ni_fcc.isf,E_Ni_fcc_hcp,E_Ni_fcc_bcc,E_Ni_fcc_dia,Ni_fcc.E_coh.err,Ni_fcc.a0.err,Ni_fcc.c11.err,Ni_fcc.c12.err,Ni_fcc.c44.err,Ni_fcc.B.err,Ni_fcc.G.err,Ni_fcc.vac.err,Ni_fcc.100s.err,Ni_fcc.110s.err,Ni_fcc.111s.err,Ni_fcc.isf.err,E_Ni_fcc_hcp.err,E_Ni_fcc_bcc.err,E_Ni_fcc_dia.err
sim_id,param,param,param,param,param,param,param,param,param,param,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,err,err,err,err,err,err,err,err,err,err,err,err,err,err,err
0,1.9861112947193766,2.2807822354888128,2.489015869776647,4.780830272921354,1.9654797117307954,2.489015869776647,fcc,-4.45,188.0,3.52,-4.48363010729635,3.51448632913948,225.108421206703,197.492128699692,67.4118170259904,206.69755953536233,13.808146253505512,1.606805292849458,0.1419685993396623,0.1521037247821283,0.13494322515086474,2.0845366709206293e-07,2.2145010003526977e-07,0.010095794372330325,2.5557317506752497e-07,-0.033630107296350076,-0.005513670860520126,-35.891578793296986,46.49212869969199,-64.5881829740096,18.69755953536233,-87.19185374649449,0.006805292849457967,-0.005831400660337688,0.026603724782128302,-0.01645677484913527,-0.008859791546332908,-0.019999778549899965,-0.11990420562766968,-1.799999744426825
1,0.8707775829890511,1.8090178710855975,2.489015869776647,6.734704529503302,1.5194214862242454,2.489015869776647,fcc,-4.45,188.0,3.52,-4.496144811408125,3.51234943299198,143.286603135677,137.037312355959,20.1652440030312,139.12040928253165,3.124645389859012,0.6989144187823513,0.1156378840025436,0.11868480835569943,0.10977174073808973,3.472206425469096e-05,9.113999147469798e-05,0.001147064162655198,0.4096486066807872,-0.04614481140812465,-0.007650567008020026,-117.71339686432299,-13.962687644041011,-111.8347559969688,-48.879590717468346,-97.87535461014099,-0.9010855812176488,-0.032162115997456386,-0.0068151916443005695,-0.04162825926191027,-0.008825277935745309,-0.019908860008525302,-0.1288529358373448,-1.3903513933192129
2,1.1166394899241805,2.3201642234261173,2.489015869776647,3.5109921488554514,1.9202832681970539,2.489015869776647,fcc,-4.45,188.0,3.52,-4.47705655040785,3.51628362574528,201.253052858963,181.465426417047,48.3056227809018,188.06130189768567,9.893813220957995,1.1760910152079305,0.11358586213690776,0.12129741062131211,0.10601784031759863,6.972950523814337e-07,1.6294631999258513e-06,0.007246245791979966,0.8602060315441751,-0.027056550407849933,-0.003716374254719934,-59.746947141037,30.465426417047013,-83.6943772190982,0.06130189768566652,-91.106186779042,-0.4239089847920696,-0.03421413786309223,-0.004202589378687893,-0.04538215968240138,-0.008859302704947619,-0.019998370536800075,-0.12275375420802004,-0.939793968455825
3,2.2387877839788026,1.9889290009076122,2.489015869776647,4.059338111996243,1.6423461911919486,2.489015869776647,fcc,-4.45,188.0,3.52,-4.54723109276855,3.49743692579725,214.207924049322,189.901681935391,71.3919612149693,198.00376264003467,12.153121056965503,2.08313539904384,0.2248015819564582,0.2371341133662108,0.22158195915244958,7.70287626060083e-05,0.00020052039590012782,0.0059646975908504984,0.0001002931165627885,-0.09723109276855002,-0.022563074202750055,-46.792075950678,38.901681935391,-60.6080387850307,10.003762640034665,-88.8468789430345,0.48313539904384006,0.0770015819564582,0.11163411336621079,0.07018195915244957,-0.008782971237393992,-0.019799479604099873,-0.1240353024091495,-1.7998997068834373
4,1.5216060988193993,2.3201160247667016,2.489015869776647,2.2455857123080776,1.8344830582598712,2.489015869776647,fcc,-4.45,188.0,3.52,-4.510395115889575,3.51160032629157,209.3954906756,177.59670226905,79.5163241970918,188.19629840456665,15.899394203274994,1.9472294362235516,0.17245025155389215,0.18412805245533065,0.16659674438739416,1.1856381068903235e-05,3.1077359425424333e-05,0.011151760174770153,1.5650033112990513e-05,-0.060395115889575024,-0.0083996737084302,-51.6045093244,26.596702269050013,-52.483675802908195,0.19629840456664738,-85.100605796725,0.3472294362235515,0.024650251553892166,0.05862805245533065,0.015196744387394157,-0.008848143618931097,-0.019968922640574576,-0.11884823982522985,-1.799984349966887
7,1.853434993968664,2.141739109403196,2.489015869776647,3.785980435495515,1.894063945778791,2.489015869776647,fcc,-4.45,188.0,3.52,-4.488718294957275,3.51487728283999,200.306309692903,182.478619304992,46.2078503489132,188.421182767629,8.913845193955495,1.203601139645457,0.12230114045073799,0.13009269810310858,0.11497598042776819,1.3956341824158325e-05,3.700576774967601e-05,0.005877199044134862,0.8434737853796626,-0.03871829495727486,-0.005122717160010115,-60.693690307097,31.47861930499201,-85.7921496510868,0.42118276762900564,-92.0861548060445,-0.3963988603545432,-0.025498859549261996,0.004592698103108583,-0.03642401957223182,-0.008846043658175842,-0.019962994232250324,-0.12412280095586514,-0.9565262146203375
8,1.1657044684373457,2.316867158590969,2.489015869776647,2.236441170384003,1.8072620214183375,2.489015869776647,fcc,-4.45,188.0,3.52,-4.49923581768895,3.51330853110442,208.492816532327,183.35348313534,63.3377006812081,191.73326093433568,12.569666698493492,1.5845813926076744,0.15000270905005167,0.16032795693271595,0.1430066367961357,1.2164200925543575e-05,3.2035450725054204e-05,0.008717700264689654,1.6080826012121463e-05,-0.0492358176889498,-0.006691468895580144,-52.507183467673,32.353483135340014,-68.6622993187919,3.733260934335675,-88.43033330150651,-0.0154186073923257,0.002202709050051682,0.03482795693271595,-0.008393363203864301,-0.008847835799074456,-0.019967964549274946,-0.12128229973531035,-1.799983919173988
9,0.8730301776292861,2.3228089033394816,2.489015869776647,4.0689473815649375,1.752982081009013,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4822819174953,3.51346709388715,202.752055709386,182.117343911708,52.6299114047408,188.99558117760066,10.317355898839011,1.3528233751410426,0.1373962472092991,0.14659283125695707,0.12998550260631062,1.4171644420534869e-05,3.740397467488776e-05,0.0070070206815548985,0.9672502858248997,-0.03228191749529952,-0.006532906112850068,-58.24794429061399,31.11734391170799,-79.3700885952592,0.9955811776006556,-90.68264410116099,-0.24717662485895753,-0.010403752790700882,0.021092831256957073,-0.02141449739368939,-0.008845828355579465,-0.019962596025325113,-0.1229929793184451,-0.8327497141751004
10,3.007157694919835,2.1003190585152756,2.489015869776647,6.125141130550587,1.7945383396252512,2.489015869776647,fcc,-4.45,188.0,3.52,-4.517853690813525,3.5037692495791,279.649164802368,246.053888687193,91.0056627671541,257.252314058918,16.79763805758749,2.414347478863192,0.2210239888345061,0.23387404284890032,0.2185551105935195,5.088721683056803e-05,0.0001337706480999401,0.01005386494749061,1.6079878948345376,-0.06785369081352499,-0.01623075042089983,18.649164802367977,95.053888687193,-40.99433723284589,69.25231405891799,-84.20236194241251,0.8143474788631919,0.07322398883450612,0.10837404284890031,0.0671551105935195,-0.008809112783169431,-0.01986622935190006,-0.1199461350525094,-0.1920121051654624
