sim_id,p_NiNi_phi0,p_NiNi_gamma,p_NiNi_r0,d_Ni_rho0,d_Ni_beta,d_Ni_r0,e_Ni_latticetype,e_Ni_ecoh,e_Ni_B,e_Ni_a0,Ni_fcc.E_coh,Ni_fcc.a0,Ni_fcc.E_coh.err,Ni_fcc.a0.err
sim_id,param,param,param,param,param,param,param,param,param,param,qoi,qoi,err,err
0,0.504751765692,3.55384205557,2.489015869776647,3.57585288375,5.23321541602,2.489015869776647,fcc,-4.45,188.0,3.52,-44761.80422732725,3.16375913957582,-44757.354227327254,-0.35624086042418
1,1.00581408773,2.84749255808,2.489015869776647,1.62175374098,5.28984751217,2.489015869776647,fcc,-4.45,188.0,3.52,-63625.21710316075,2.50348402798862,-63620.76710316075,-1.0165159720113799
2,2.66318431172,6.08617803486,2.489015869776647,2.71262593535,4.79287119007,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4801320080967,3.51843075388541,-0.030132008096700247,-0.0015692461145899728
3,2.5267301784,6.97697049533,2.489015869776647,2.61759302403,4.84895848835,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4853074755653,3.51561098979406,-0.03530747556529956,-0.004389010205939847
6,0.246056371494,3.49833005619,2.489015869776647,2.39836789037,4.62772613482,2.489015869776647,fcc,-4.45,188.0,3.52,-5.3670907614956,5.69509837569993,-0.9170907614955999,2.1750983756999296
7,1.8860910028,6.62038867222,2.489015869776647,2.49012242736,2.76857995545,2.489015869776647,fcc,-4.45,188.0,3.52,-4.455751422800125,3.51802030448712,-0.00575142280012475,-0.001979695512880131
8,0.669098668126,6.97258545026,2.489015869776647,3.55258131592,5.49648634675,2.489015869776647,fcc,-4.45,188.0,3.52,-4.465956964921725,3.51862332144754,-0.015956964921724826,-0.0013766785524600422
9,3.63248101026,6.28233989676,2.489015869776647,1.37236726782,4.45934983551,2.489015869776647,fcc,-4.45,188.0,3.52,-4.482280228937875,3.5182435410489,-0.032280228937874966,-0.0017564589511001039
10,1.9046538353,5.16463105728,2.489015869776647,1.34121332812,4.25160964321,2.489015869776647,fcc,-4.45,188.0,3.52,-4.46086756073475,3.51966428158672,-0.010867560734749482,-0.0003357184132801727
11,0.957596589743,3.13167035168,2.489015869776647,3.84367050272,3.95761918986,2.489015869776647,fcc,-4.45,188.0,3.52,-6334.47241393925,2.62444420409821,-6330.02241393925,-0.8955557959017901
12,2.35072081959,2.28849071213,2.489015869776647,3.0489502179,5.72183517317,2.489015869776647,fcc,-4.45,188.0,3.52,-221278.92898982324,1.97419255047409,-221274.47898982323,-1.54580744952591
13,2.07515016764,5.01471118478,2.489015869776647,2.40440162952,4.87002017216,2.489015869776647,fcc,-4.45,188.0,3.52,-4.469792254147925,3.5210754999645,-0.019792254147924737,0.0010754999645001817
15,2.39537517678,4.43741121094,2.489015869776647,1.45566289484,3.78998156387,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45692478164185,3.52077809061894,-0.00692478164184962,0.0007780906189398529
16,0.154327891318,2.22846808238,2.489015869776647,2.51941662975,5.99380401885,2.489015869776647,fcc,-4.45,188.0,3.52,-5.28021650845815,5.81509281221741,-0.8302165084581494,2.2950928122174097
19,1.17558235369,4.4001638861,2.489015869776647,1.00505431222,3.9883599464,2.489015869776647,fcc,-4.45,188.0,3.52,-4.454076059357525,3.51965831519897,-0.004076059357524642,-0.0003416848010298068
20,2.79549880042,2.06037970942,2.489015869776647,1.21100179945,3.99741127853,2.489015869776647,fcc,-4.45,188.0,3.52,-14864.20344994,3.0798124283607,-14859.753449939999,-0.4401875716393002
22,1.92016117295,2.04451785746,2.489015869776647,3.68092484265,6.18341150661,2.489015869776647,fcc,-4.45,188.0,3.52,-249042.97822955,1.79866557176624,-249038.52822955,-1.72133442823376
23,1.68255493835,5.97972643177,2.489015869776647,3.41626820873,5.9834094687,2.489015869776647,fcc,-4.45,188.0,3.52,-4.51576039492585,5.84012769995103,-0.0657603949258494,2.3201276999510303
26,1.89384022402,3.76116768224,2.489015869776647,2.4757461654,3.02797363502,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45150306827975,3.51960186376909,-0.0015030682797494421,-0.00039813623091022876
27,1.57107030863,6.05932678057,2.489015869776647,2.2358878342,2.80285520584,2.489015869776647,fcc,-4.45,188.0,3.52,-4.454094674662725,3.51806877052788,-0.004094674662725062,-0.0019312294721198775
28,1.72058431891,6.30576377426,2.489015869776647,1.62947824458,6.88077994654,2.489015869776647,fcc,-4.45,188.0,3.52,-22423360.497144975,1.89190216290286,-22423356.047144976,-1.62809783709714
29,2.75719457359,2.14905216409,2.489015869776647,2.06072936913,2.59506932051,2.489015869776647,fcc,-4.45,188.0,3.52,-691.9395144541126,4.65417803868458,-687.4895144541125,1.13417803868458
30,2.68796035658,6.39755104491,2.489015869776647,2.39208084059,5.25473695238,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4975905974583,3.51827978124359,-0.04759059745830019,-0.0017202187564100413
31,1.3332076445,5.44571693459,2.489015869776647,1.40360083004,5.67741689438,2.489015869776647,fcc,-4.45,188.0,3.52,-509319.8160676475,1.71008778578549,-509315.36606764747,-1.80991221421451
32,3.82920029203,5.83825156963,2.489015869776647,2.48391703479,3.97027058587,2.489015869776647,fcc,-4.45,188.0,3.52,-4.470433332487875,3.5182029621133,-0.020433332487875155,-0.001797037886699826
34,1.2133896641,2.39215010018,2.489015869776647,3.18975010172,6.32730723851,2.489015869776647,fcc,-4.45,188.0,3.52,-228741.94950711375,2.05207209875081,-228737.49950711374,-1.46792790124919
35,3.72953757108,2.06455354564,2.489015869776647,3.68946753229,6.32490417445,2.489015869776647,fcc,-4.45,188.0,3.52,-785333.907865825,1.26459101696145,-785329.457865825,-2.25540898303855
39,3.31332300508,2.70442612636,2.489015869776647,2.04917945009,4.1360013465,2.489015869776647,fcc,-4.45,188.0,3.52,-37486.5265897915,3.45368622674754,-37482.076589791504,-0.0663137732524599
40,1.75303221524,5.27221423914,2.489015869776647,1.22691192271,5.08439886726,2.489015869776647,fcc,-4.45,188.0,3.52,-4.47144843238755,3.52090824386494,-0.02144843238755012,0.0009082438649401503
41,0.908649608366,2.4326331817,2.489015869776647,1.30451029544,3.71963632793,2.489015869776647,fcc,-4.45,188.0,3.52,-709.915887213835,4.34839414020859,-705.465887213835,0.8283941402085904
42,3.63368539706,5.4091400235,2.489015869776647,3.65849554052,3.57703326422,2.489015869776647,fcc,-4.45,188.0,3.52,-4.46238841398945,3.51953447332905,-0.012388413989449454,-0.0004655266709501227
43,0.748357743039,2.72754712517,2.489015869776647,3.64333466605,6.79970920022,2.489015869776647,fcc,-4.45,188.0,3.52,-312515.3368337225,2.09105692517987,-312510.88683372247,-1.42894307482013
44,1.21353399592,2.22765009599,2.489015869776647,1.38300915414,6.7429961991,2.489015869776647,fcc,-4.45,188.0,3.52,-326105.93468548,1.95739067139131,-326101.48468548,-1.56260932860869
45,2.99577951514,6.3880406385,2.489015869776647,3.81820063225,6.99680666052,2.489015869776647,fcc,-4.45,188.0,3.52,-52987291.0227025,2.20455129572304,-52987286.5727025,-1.3154487042769598
46,1.57990796151,6.76285221408,2.489015869776647,2.90938306853,4.91979738844,2.489015869776647,fcc,-4.45,188.0,3.52,-4.47254980654765,3.51715910764472,-0.02254980654764971,-0.002840892355279845
47,2.06535958677,6.26190315857,2.489015869776647,3.97138596858,3.01320544308,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4562560525065,3.51805703105612,-0.006256052506500076,-0.001942968943879908
48,0.648998691059,3.50996842812,2.489015869776647,3.18767081473,2.3158042522,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45021411450045,3.51923348807154,-0.0002141145004497247,-0.0007665119284601118
49,0.904211355004,5.97272060365,2.489015869776647,3.47790329387,4.85195619594,2.489015869776647,fcc,-4.45,188.0,3.52,-4.460512509064225,3.51856500311741,-0.010512509064224851,-0.0014349968825899673
50,0.618630906719,3.37137520767,2.489015869776647,3.66477286652,4.11304523358,2.489015869776647,fcc,-4.45,188.0,3.52,-1546.64668645437,4.12939086730791,-1542.19668645437,0.6093908673079098
51,0.136971240818,6.92464945957,2.489015869776647,2.41301378312,5.43332030641,2.489015869776647,fcc,-4.45,188.0,3.52,-4.453074525732275,3.51917039303604,-0.0030745257322744024,-0.0008296069639599501
52,1.19248754738,6.44680429448,2.489015869776647,3.80342512578,4.82508987688,2.489015869776647,fcc,-4.45,188.0,3.52,-4.464859273886025,3.5183980438332,-0.014859273886024482,-0.0016019561667999227
53,2.3963766264,3.67264821932,2.489015869776647,2.11528790192,3.58676638773,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4535994253833,3.52065659257427,-0.0035994253832996037,0.0006565925742698653
54,1.17790959553,3.93998048334,2.489015869776647,3.40332163369,4.05436965367,2.489015869776647,fcc,-4.45,188.0,3.52,-5.083692979976175,5.85197294033765,-0.6336929799761748,2.3319729403376503
57,2.90647200849,4.74072325309,2.489015869776647,2.59208919417,5.29458233621,2.489015869776647,fcc,-4.45,188.0,3.52,-744892.30302446,3.02119562595736,-744887.85302446,-0.4988043740426402
59,0.999864696256,6.95701839573,2.489015869776647,3.83481227257,2.86292082381,2.489015869776647,fcc,-4.45,188.0,3.52,-4.453428456018,3.51803363356512,-0.0034284560179997925,-0.001966366434880129
60,1.90098865288,6.38131027115,2.489015869776647,2.49413957997,2.99199010191,2.489015869776647,fcc,-4.45,188.0,3.52,-4.455898912756525,3.51805386061794,-0.005898912756524766,-0.0019461393820598971
61,2.80087629876,6.18993045689,2.489015869776647,2.89860218971,3.45719140785,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4609329518922,3.51809254200103,-0.010932951892200116,-0.0019074579989699636
62,3.57173687721,3.65203123711,2.489015869776647,3.9320149312,2.19426664376,2.489015869776647,fcc,-4.45,188.0,3.52,-4.451791419283075,3.5207432095662,-0.0017914192830748021,0.0007432095661998872
64,3.7265195905,4.03846133467,2.489015869776647,3.53449216531,3.92683620794,2.489015869776647,fcc,-4.45,188.0,3.52,-4.460391605809,3.52202535799251,-0.010391605808999671,0.002025357992510024
65,2.76090072792,2.01330194767,2.489015869776647,2.20225304917,3.37531071584,2.489015869776647,fcc,-4.45,188.0,3.52,-4729.059261482275,4.36145178621697,-4724.6092614822755,0.8414517862169704
67,3.95866180082,6.69667741219,2.489015869776647,2.92382555396,3.95316492543,2.489015869776647,fcc,-4.45,188.0,3.52,-4.47535114833475,3.51673127822318,-0.025351148334749496,-0.003268721776819916
68,1.99454968052,2.24173842099,2.489015869776647,2.88568097728,3.4495586399,2.489015869776647,fcc,-4.45,188.0,3.52,-4063.9784960207,4.63475976548183,-4059.5284960207,1.1147597654818298
71,3.86463653068,2.11262472862,2.489015869776647,3.91832547866,2.45474296267,2.489015869776647,fcc,-4.45,188.0,3.52,-642.7735046074625,4.37760932834806,-638.3235046074625,0.8576093283480604
72,1.97305795103,5.46682760313,2.489015869776647,1.4369393394,4.78155885308,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4693800118698,3.51985872092698,-0.019380011869800207,-0.0001412790730199731
73,3.73217999263,3.14357462336,2.489015869776647,1.94337035208,6.85165335338,2.489015869776647,fcc,-4.45,188.0,3.52,-4938067.84515815,1.21092447549351,-4938063.39515815,-2.30907552450649
75,0.77328891462,6.82704605782,2.489015869776647,1.80844927204,4.98399701937,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4617670102943,3.51835924112806,-0.011767010294299496,-0.0016407588719400401
76,1.90152201281,2.44903877052,2.489015869776647,3.49271343503,6.36307678072,2.489015869776647,fcc,-4.45,188.0,3.52,-521488.54687873,1.40459118284824,-521484.09687873,-2.11540881715176
77,1.44768225345,4.93302205877,2.489015869776647,2.4221452788,4.9842573912,2.489015869776647,fcc,-4.45,188.0,3.52,-4.724527493370925,5.79476034139904,-0.2745274933709245,2.27476034139904
