sim_id,p_NiNi_phi0,p_NiNi_gamma,p_NiNi_r0,d_Ni_rho0,d_Ni_beta,d_Ni_r0,e_Ni_latticetype,e_Ni_ecoh,e_Ni_B,e_Ni_a0,Ni_fcc.E_coh,Ni_fcc.a0,Ni_fcc.E_coh.err,Ni_fcc.a0.err
sim_id,param,param,param,param,param,param,param,param,param,param,qoi,qoi,err,err
0,3.65413935706,5.28631439008,2.489015869776647,1.52188149904,4.31617473693,2.489015869776647,fcc,-4.45,188.0,3.52,-4.472824799387,3.51973401762942,-0.022824799387000105,-0.0002659823705801756
1,1.58657399517,6.75101913878,2.489015869776647,3.75809791555,3.2274817569,2.489015869776647,fcc,-4.45,188.0,3.52,-4.456147712570025,3.51805282816756,-0.006147712570024666,-0.0019471718324401976
3,2.39396681464,6.96267492606,2.489015869776647,2.08549448976,4.8470204184,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4833143298839,3.51564965117206,-0.033314329883899596,-0.004350348827939943
4,1.18341652275,2.10279529641,2.489015869776647,1.34773464039,5.02300812948,2.489015869776647,fcc,-4.45,188.0,3.52,-19811.730477239824,2.82128289628258,-19807.280477239823,-0.6987171037174198
5,3.76645564747,6.39243262706,2.489015869776647,3.90141598591,2.42301441626,2.489015869776647,fcc,-4.45,188.0,3.52,-4.460329683004675,3.51664669418753,-0.010329683004674628,-0.0033533058124701753
6,0.837554748251,4.50526707463,2.489015869776647,1.48027510873,4.52061292434,2.489015869776647,fcc,-4.45,188.0,3.52,-4.498093841690775,5.79149142244936,-0.048093841690774575,2.2714914224493596
7,0.525914672557,2.79511568265,2.489015869776647,1.86455353193,3.75297055123,2.489015869776647,fcc,-4.45,188.0,3.52,-6.897406438499075,10.8192973185682,-2.4474064384990752,7.2992973185682
8,2.82936757293,5.21640511511,2.489015869776647,3.93498525914,4.60427178256,2.489015869776647,fcc,-4.45,188.0,3.52,-4.472413225511775,3.52105983387937,-0.022413225511774826,0.0010598338793701423
9,2.75844019192,6.169146143,2.489015869776647,1.71521451406,5.19188804982,2.489015869776647,fcc,-4.45,188.0,3.52,-4.494435012996625,3.5184126266635,-0.04443501299662511,-0.001587373336500164
10,3.72876403973,6.22394644725,2.489015869776647,3.76085343838,3.85550931807,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4698975068783,3.51812375484324,-0.01989750687829961,-0.0018762451567599925
12,1.34973152144,6.94795455398,2.489015869776647,3.78482310135,3.64816536395,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4572262075326,3.51809421233122,-0.007226207532600171,-0.0019057876687798014
13,2.31220397312,2.75298661932,2.489015869776647,1.05044327694,3.02440366826,2.489015869776647,fcc,-4.45,188.0,3.52,-1079.6455916297825,4.66460826107733,-1075.1955916297825,1.1446082610773298
14,0.065011740112,5.87406967516,2.489015869776647,2.69044566503,3.46664143029,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4502336348287,3.51899073385049,-0.000233634828699536,-0.001009266149509802
15,0.350509198885,4.90382444935,2.489015869776647,1.90576077509,3.42854582258,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450877813450975,3.51921703556492,-0.0008778134509750402,-0.0007829644350798581
16,0.640592770917,3.60125504329,2.489015869776647,1.07446057185,6.75722299122,2.489015869776647,fcc,-4.45,188.0,3.52,-838626.69345815,3.40183996336396,-838622.2434581501,-0.11816003663604002
17,0.462429128498,5.71642067663,2.489015869776647,1.85494517669,4.15452645934,2.489015869776647,fcc,-4.45,188.0,3.52,-4.452797525401375,3.51936805536453,-0.0027975254013750117,-0.0006319446354701164
19,2.29900993543,5.01947299405,2.489015869776647,2.98771382292,6.30381496259,2.489015869776647,fcc,-4.45,188.0,3.52,-6038732.1226032,2.73300922070962,-6038727.6726032,-0.7869907792903801
20,1.33526587776,3.68474896405,2.489015869776647,1.70001085118,4.41157136068,2.489015869776647,fcc,-4.45,188.0,3.52,-34748.18529621575,3.8222698262434,-34743.73529621575,0.3022698262433998
21,0.94366457307,4.65726656412,2.489015869776647,1.42740129049,4.59303387199,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45636209191775,3.5198639568271,-0.006362091917750057,-0.0001360431728998357
22,1.83878209407,2.37451689283,2.489015869776647,1.11065615643,2.21717166417,2.489015869776647,fcc,-4.45,188.0,3.52,-4.448746120127,3.51957556411786,0.0012538798730004075,-0.00042443588213991745
23,2.91323425735,2.1578915601,2.489015869776647,2.46783976595,3.64777891485,2.489015869776647,fcc,-4.45,188.0,3.52,-9215.72984672025,3.9269427735646,-9211.27984672025,0.40694277356459985
24,2.08190874763,2.4612244414,2.489015869776647,1.06277357044,4.76251614693,2.489015869776647,fcc,-4.45,188.0,3.52,-50734.71728918825,3.35790564933862,-50730.267289188254,-0.16209435066138012
25,0.0642052800778,6.71426089202,2.489015869776647,2.85757581111,4.9411499284,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45092416295215,3.51902182894958,-0.0009241629521499206,-0.0009781710504199737
26,2.39978431263,6.64506024903,2.489015869776647,3.58918954122,5.50071650275,2.489015869776647,fcc,-4.45,188.0,3.52,-4.5044717850226,3.51810296631142,-0.054471785022600194,-0.0018970336885799632
27,0.455994589846,3.32895005961,2.489015869776647,3.25060822514,3.77263244644,2.489015869776647,fcc,-4.45,188.0,3.52,-5.38388160257775,5.64507741492664,-0.9338816025777499,2.1250774149266403
30,3.39602725608,2.79112233562,2.489015869776647,2.80688987176,3.52285850521,2.489015869776647,fcc,-4.45,188.0,3.52,-11066.52374710375,4.62449321523949,-11062.07374710375,1.1044932152394904
31,0.685949173943,5.63366969783,2.489015869776647,3.66604335261,2.03410469525,2.489015869776647,fcc,-4.45,188.0,3.52,-4.451621175577175,3.51809319722085,-0.0016211755771751157,-0.0019068027791502296
32,3.78972248444,5.78090702187,2.489015869776647,2.21829885004,2.88650292511,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4592852183873,3.51805452877894,-0.009285218387299565,-0.0019454712210600356
33,3.52185823863,6.43493175967,2.489015869776647,1.01878449299,6.1122455413,2.489015869776647,fcc,-4.45,188.0,3.52,-4.578768815167875,3.52104913179442,-0.12876881516787453,0.0010491317944198997
