sim_id,p_NiNi_phi0,p_NiNi_gamma,p_NiNi_r0,d_Ni_rho0,d_Ni_beta,d_Ni_r0,e_Ni_latticetype,e_Ni_ecoh,e_Ni_B,e_Ni_a0,Ni_fcc.E_coh,Ni_fcc.a0,Ni_fcc.E_coh.err,Ni_fcc.a0.err
sim_id,param,param,param,param,param,param,param,param,param,param,qoi,qoi,err,err
0,0.798941676832,2.21689486537,2.489015869776647,3.90616792447,2.33349010223,2.489015869776647,fcc,-4.45,188.0,3.52,-5.05207580684045,11.3817651366848,-0.6020758068404497,7.8617651366848005
1,0.248572622284,6.25777686394,2.489015869776647,2.97435510192,3.48349626914,2.489015869776647,fcc,-4.45,188.0,3.52,-4.451005079766925,3.51839161715317,-0.0010050797669247657,-0.0016083828468298478
2,0.54242919469,6.01961854863,2.489015869776647,2.11152598983,2.3294307122,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4513313107729,3.51812829453431,-0.0013313107728993856,-0.0018717054656898213
3,3.82669620346,5.68653209862,2.489015869776647,2.34834868136,5.42795365963,2.489015869776647,fcc,-4.45,188.0,3.52,-4.51868115046215,3.52168740824428,-0.06868115046215006,0.001687408244280153
4,3.52516622715,4.962013877,2.489015869776647,2.49652511865,2.81019592937,2.489015869776647,fcc,-4.45,188.0,3.52,-4.455924797865,3.51947507896857,-0.005924797865000109,-0.0005249210314302033
6,3.20873842554,6.69297958552,2.489015869776647,3.06128015368,4.79144517796,2.489015869776647,fcc,-4.45,188.0,3.52,-4.490683383863725,3.51689853854304,-0.04068338386372439,-0.0031014614569602195
9,2.58344061899,4.81958700495,2.489015869776647,3.38429240242,2.51430653733,2.489015869776647,fcc,-4.45,188.0,3.52,-4.453714468969975,3.51944024799459,-0.003714468969974405,-0.0005597520054099192
10,1.48945453006,2.8216957371,2.489015869776647,3.53544899189,6.10494172329,2.489015869776647,fcc,-4.45,188.0,3.52,-386318.3654982625,1.8099950912979,-386313.9154982625,-1.7100049087021
11,1.07860880768,6.0177704489,2.489015869776647,2.2862382905,6.94818754381,2.489015869776647,fcc,-4.45,188.0,3.52,-16277723.07565735,2.32028640931187,-16277718.62565735,-1.19971359068813
12,0.961502925443,3.39853274708,2.489015869776647,1.15027969909,2.6340907196,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450223345655525,3.51936910138773,-0.0002233456555247315,-0.0006308986122700588
13,2.60656298865,6.49524885193,2.489015869776647,2.75220455297,5.04067414128,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4892543189211,3.51706899216353,-0.03925431892109987,-0.0029310078364699343
14,3.78875326114,4.14823213676,2.489015869776647,3.12173601326,3.82419510062,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45997334177075,3.52114719855467,-0.009973341770749933,0.001147198554670048
16,0.74969481112,6.61297952553,2.489015869776647,1.90030491928,6.54498333201,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4905403864125,3.52135292554965,-0.04054038641250024,0.0013529255496500525
