sim_id,p_NiNi_a,p_NiNi_D0,p_NiNi_r0,d_Ni_rho0,d_Ni_beta,d_Ni_r0,e_Ni_latticetype,e_Ni_ecoh,e_Ni_B,e_Ni_a0,Ni_fcc.E_coh,Ni_fcc.a0,Ni_fcc.c11,Ni_fcc.c12,Ni_fcc.c44,Ni_fcc.B,Ni_fcc.G,Ni_fcc.vac,Ni_fcc.100s,Ni_fcc.110s,Ni_fcc.111s,Ni_fcc.isf,E_Ni_fcc_hcp,E_Ni_fcc_bcc,E_Ni_fcc_dia,Ni_fcc.E_coh.err,Ni_fcc.a0.err,Ni_fcc.c11.err,Ni_fcc.c12.err,Ni_fcc.c44.err,Ni_fcc.B.err,Ni_fcc.G.err,Ni_fcc.vac.err,Ni_fcc.100s.err,Ni_fcc.110s.err,Ni_fcc.111s.err,Ni_fcc.isf.err,E_Ni_fcc_hcp.err,E_Ni_fcc_bcc.err,E_Ni_fcc_dia.err
sim_id,param,param,param,param,param,param,param,param,param,param,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,err,err,err,err,err,err,err,err,err,err,err,err,err,err,err
9129.0,1.2328433407320873,0.0029489264805482515,2.489015869776647,2.4155444673958373,2.78414522872357,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45121525461945,3.51990698861657,186.999591852994,186.733765850875,0.694333725386243,186.82237451824798,0.13291300105950654,0.035277182040204025,0.0029690171641025727,0.0029293964436880046,0.00588153896971334,5.423050460151412e-07,1.4005744501943695e-06,8.821655969004638e-05,0.01201553114182552,-0.0012152546194501568,-9.301138342987514e-05,-74.000408147006,35.73376585087499,-131.30566627461377,-1.1776254817520169,-100.8670869989405,-1.564722817959796,-0.1448309828358974,-0.122570603556312,-0.14551846103028668,-0.008859457694953984,-0.019998599425549806,-0.12991178344030996,-1.7879844688581745
5420.0,1.3636352400523293,0.003683267329155579,2.489015869776647,3.0100072363351167,2.9444755091545693,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45088724712435,3.51959016588033,187.290831098981,186.894308818412,0.951296277006856,187.02648291193498,0.19826114028450093,0.04012048693846282,0.0033131900591258727,0.0032472209780334852,0.0030951733503789026,2.78098113129574e-07,7.179305505644606e-07,0.00015111505523979218,0.015575091239925065,-0.0008872471243499547,-0.00040983411967010497,-73.70916890101901,35.894308818411986,-131.04870372299314,-0.973517088065023,-100.8017388597155,-1.5598795130615373,-0.14448680994087412,-0.12225277902196652,-0.1483048266496211,-0.00885972190188687,-0.019999282069449436,-0.1298488849447602,-1.784424908760075
560.0,1.357812790660137,0.0036633177237615257,2.489015869776647,2.257848472946548,2.7246766223424603,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450890008687975,3.52013894416724,187.003318844467,186.646169696935,0.882278231864786,186.76521941277898,0.1785745737659994,0.041804228318369496,0.00344477613447537,0.0032833084996713,0.0031672569777183384,3.504750109053657e-07,9.123142499234405e-07,0.00012997340976017568,0.014982790963712134,-0.0008900086879748415,0.00013894416724014036,-73.996681155533,35.646169696935004,-131.11772176813523,-1.2347805872210245,-100.821425426234,-1.5581957716816306,-0.14435522386552463,-0.1222166915003287,-0.14823274302228168,-0.008859649524989095,-0.019999087685750077,-0.12987002659023983,-1.785017209036288
9534.0,1.0154980391347599,0.0018381169708197032,2.489015869776647,3.3154786619529117,2.1153872355959717,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45182375992735,3.52006829024787,187.691052660782,187.602279107001,0.298510313676209,187.63187029159465,0.044386776890490864,0.029575733109425073,0.002485918241787833,0.002729771026309507,0.0023183751920383923,8.007068622727495e-07,2.004513399711527e-06,1.5041738754995038e-05,0.00586980822452432,-0.0018237599273493998,6.829024786991766e-05,-73.30894733921801,36.60227910700101,-131.70148968632378,-0.3681297084053483,-100.95561322310951,-1.570424266890575,-0.14531408175821214,-0.1227702289736905,-0.1490816248079616,-0.008859199293137728,-0.01999799548660029,-0.129984958261245,-1.7941301917754757
8130.0,1.2838155231656887,0.0020450794107857995,2.489015869776647,2.743037647438835,3.693227046850989,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450689922485075,3.51951710399268,187.328457500052,187.03375411851,0.645453700898212,187.13198857902398,0.14735169077100352,0.02329431279099481,0.001814730837532509,0.0019436001231776078,0.0017561115879455047,1.4772155601209498e-07,3.6948204940046026e-07,0.00012809053037443618,0.009581559114499427,-0.0006899224850744901,-0.00048289600732021043,-73.671542499948,36.03375411850999,-131.3545462991018,-0.8680114209760177,-100.852648309229,-1.5767056872090053,-0.14598526916246748,-0.12355639987682239,-0.1496438884120545,-0.008859852278443988,-0.0199996305179506,-0.12987190946962557,-1.7904184408855006
1095.0,1.0624664720119288,0.00142947185028941,2.489015869776647,3.28862220890942,2.0105875904777446,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4511713523991,3.52058750191059,187.877741486407,187.811754620723,0.219341169753362,187.83375024261764,0.032993432841990966,0.02446032021771316,0.0019029880207316816,0.002317356064363384,0.0017286123774280153,5.37486587268095e-07,1.362244249847322e-06,1.1563051214302789e-05,0.004344903137587508,-0.00117135239909949,0.0005875019105898716,-73.12225851359301,36.81175462072301,-131.78065883024664,-0.16624975738236003,-100.96700656715801,-1.575539679782287,-0.1458970119792683,-0.12318264393563662,-0.14967138762257198,-0.008859462513412731,-0.019998637755750153,-0.1299884369487857,-1.7956550968624125
8777.0,1.3725311499569377,0.0051620845695276064,2.489015869776647,1.8067577435453603,3.670071848429106,2.489015869776647,fcc,-4.45,188.0,3.52,-4.451182016156425,3.51992846010791,186.721708259659,185.971428973009,1.62082967199385,186.221522068559,0.3751396433249994,0.04796512312549339,0.004224754136800299,0.004308212251615068,0.0040490198733907174,8.684030111150835e-08,1.9727589961604508e-07,0.00033075959840456193,0.023694535637112324,-0.001182016156424659,-7.153989208985578e-05,-74.27829174034099,34.97142897300901,-130.37917032800615,-1.7784779314409889,-100.624860356675,-1.5520348768745067,-0.1435752458631997,-0.12119178774838493,-0.1473509801266093,-0.008859913159698888,-0.019999802724100384,-0.12966924040159544,-1.7763054643628877
3916.0,1.2957004532536198,0.0021992701103557694,2.489015869776647,2.7223638996823376,5.040627075413671,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450711108864075,3.51921696190289,186.864712611766,186.34170205942,0.940687570793591,186.516038910202,0.2615052761730112,0.02326553977400181,0.0018334445442335066,0.001978515830446866,0.0017818012018805617,2.877366664629158e-08,5.0285924757531575e-08,0.0002770170258248328,0.011411138891300077,-0.0007111088640749941,-0.0007830380971101114,-74.13528738823399,35.34170205941999,-131.05931242920641,-1.4839610897979867,-100.73849472382699,-1.5767344602259983,-0.14596655545576648,-0.12352148416955314,-0.14961819879811944,-0.008859971226333354,-0.019999949714075243,-0.12972298297417517,-1.7885888611087
3029.0,1.462016070905706,0.006695889828226973,2.489015869776647,3.3235047512325893,2.099159727048155,2.489015869776647,fcc,-4.45,188.0,3.52,-4.451036058164075,3.52024168796331,187.989656777462,187.378943190858,1.44394229036332,187.58251438639266,0.3053567933019963,0.0664956037489901,0.010974015784051416,0.006064815045125652,0.006325373336364813,3.0275509855150876e-07,7.877238497044914e-07,0.00023784949715999204,0.026875908179749608,-0.0010360581640744826,0.00024168796330981124,-73.01034322253801,36.378943190857996,-130.5560577096367,-0.41748561360734016,-100.694643206698,-1.53350439625101,-0.13682598421594858,-0.11943518495487435,-0.1450746266636352,-0.008859697244901448,-0.019999212276150296,-0.12976215050284,-1.7731240918202504
4693.0,1.304545959743588,0.003560432838588312,2.489015869776647,2.9577649512056245,2.8676680688281753,2.489015869776647,fcc,-4.45,188.0,3.52,-4.451096707839275,3.51958872974549,187.288550231789,186.935894094601,0.879725869955085,187.05344614033035,0.17632806859400318,0.0398658867713948,0.0033605752962046873,0.003297465126631848,0.0031573690676342595,4.4008782706261286e-07,1.1397054748840674e-06,0.0001264966749801033,0.014789808699537055,-0.0010967078392747354,-0.0004112702545100433,-73.711449768211,35.935894094601,-131.12027413004492,-0.946553859669649,-100.823671931406,-1.5601341132286053,-0.1444394247037953,-0.12220253487336816,-0.14824263093236575,-0.008859559912172937,-0.019998860294525116,-0.1298735033250199,-1.785210191300463
