sim_id,p_NiNi_phi0,p_NiNi_gamma,p_NiNi_r0,d_Ni_rho0,d_Ni_beta,d_Ni_r0,e_Ni_latticetype,e_Ni_ecoh,e_Ni_B,e_Ni_a0,Ni_fcc.E_coh,Ni_fcc.a0,Ni_fcc.E_coh.err,Ni_fcc.a0.err
sim_id,param,param,param,param,param,param,param,param,param,param,qoi,qoi,err,err
0,1.89074883845,6.39881213752,2.489015869776647,3.30572941972,6.32620697362,2.489015869776647,fcc,-4.45,188.0,3.52,-4.532244730474475,3.52215017484118,-0.08224473047447489,0.0021501748411800747
1,0.832672266397,6.32382183185,2.489015869776647,1.91241742738,4.94409942085,2.489015869776647,fcc,-4.45,188.0,3.52,-4.461204603301975,3.51850061137712,-0.011204603301974814,-0.0014993886228800157
2,2.97613979348,3.18934130529,2.489015869776647,3.48782895075,2.76376125159,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45026275465775,3.52069694801693,-0.00026275465774983076,0.000696948016929877
3,1.22844363541,2.74636147695,2.489015869776647,1.90558252014,5.34498044835,2.489015869776647,fcc,-4.45,188.0,3.52,-83366.52630163125,2.28979695869033,-83362.07630163126,-1.2302030413096698
5,0.691822097931,3.97201626592,2.489015869776647,2.2051103425,2.3285200185,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45050747083595,3.5192708427641,-0.0005074708359495972,-0.0007291572359000575
6,2.79834737344,4.65798446928,2.489015869776647,3.58202083572,4.93485615614,2.489015869776647,fcc,-4.45,188.0,3.52,-203061.0211945875,3.54221927100777,-203056.57119458748,0.02221927100776977
7,3.37811170692,5.51407332749,2.489015869776647,1.40661666232,4.12621561315,2.489015869776647,fcc,-4.45,188.0,3.52,-4.46895577010435,3.51963069045675,-0.018955770104350123,-0.00036930954325020693
8,0.471989642643,2.27722407077,2.489015869776647,2.46356409221,2.07578037879,2.489015869776647,fcc,-4.45,188.0,3.52,-4.44966093826665,3.51902952028541,0.00033906173335029877,-0.0009704797145899668
9,0.367551849794,4.19162451546,2.489015869776647,2.00249088205,6.55934637202,2.489015869776647,fcc,-4.45,188.0,3.52,-572895.76825029,3.53420374413391,-572891.31825029,0.01420374413390979
11,2.47029879372,3.85935821635,2.489015869776647,3.99523100084,5.76618445992,2.489015869776647,fcc,-4.45,188.0,3.52,-1094667.00713506,2.88994671641788,-1094662.55713506,-0.6300532835821202
12,3.14660856969,3.07647563576,2.489015869776647,2.57733890794,4.01857034227,2.489015869776647,fcc,-4.45,188.0,3.52,-33839.26669346675,3.7266224128908,-33834.81669346675,0.20662241289080008
13,1.74574844094,3.77032252422,2.489015869776647,1.12051331086,5.78025837085,2.489015869776647,fcc,-4.45,188.0,3.52,-712805.1252959825,2.42962613844871,-712800.6752959825,-1.09037386155129
14,1.3707194666,2.54888761451,2.489015869776647,1.99453378822,5.33592400498,2.489015869776647,fcc,-4.45,188.0,3.52,-76791.30906045725,2.23831110473078,-76786.85906045725,-1.28168889526922
15,3.82624286399,3.78083600977,2.489015869776647,3.79765455993,5.10706023017,2.489015869776647,fcc,-4.45,188.0,3.52,-516323.56122118,2.86242923717737,-516319.11122118,-0.6575707628226302
16,1.00427972008,2.97802757913,2.489015869776647,1.3078361186,5.62849435218,2.489015869776647,fcc,-4.45,188.0,3.52,-127447.45518815075,2.21097540409022,-127443.00518815075,-1.3090245959097802
18,3.16326522792,6.85230187092,2.489015869776647,1.85815004916,6.53778833294,2.489015869776647,fcc,-4.45,188.0,3.52,-4.6263918790522,3.52046916899237,-0.17639187905219966,0.0004691689923701503
19,0.233566716815,3.18864742674,2.489015869776647,3.57077757198,5.4774382449,2.489015869776647,fcc,-4.45,188.0,3.52,-5.738298489797475,10.0378361535355,-1.2882984897974747,6.5178361535355
20,0.879230119425,2.34867261689,2.489015869776647,2.88567885066,4.16089887223,2.489015869776647,fcc,-4.45,188.0,3.52,-3897.112162932175,4.34476559785877,-3892.6621629321753,0.8247655978587702
21,0.486105091083,2.74540717448,2.489015869776647,1.78676120754,5.26161955495,2.489015869776647,fcc,-4.45,188.0,3.52,-8.62502866787145,5.51324207681626,-4.175028667871449,1.99324207681626
23,1.2060798526,5.65528749615,2.489015869776647,1.91690477564,2.24602971291,2.489015869776647,fcc,-4.45,188.0,3.52,-4.452647360816775,3.51805217892634,-0.0026473608167751905,-0.0019478210736600943
25,0.837179690898,2.06119794778,2.489015869776647,2.02810493932,2.17977383692,2.489015869776647,fcc,-4.45,188.0,3.52,-4.822134556333175,5.73335468783559,-0.37213455633317505,2.2133546878355896
26,1.46294782472,6.07520026733,2.489015869776647,2.4435824371,4.90267740343,2.489015869776647,fcc,-4.45,188.0,3.52,-4.468125275275575,3.51846493854218,-0.01812527527557517,-0.0015350614578202304
27,3.14914120187,4.52726486489,2.489015869776647,2.62710194835,4.45183372213,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4679122219364,3.52156943223016,-0.017912221936399852,0.0015694322301600394
