sim_id,p_NiNi_phi0,p_NiNi_gamma,p_NiNi_r0,d_Ni_rho0,d_Ni_beta,d_Ni_r0,e_Ni_F0,Ni_fcc.E_coh,Ni_fcc.a0,Ni_fcc.E_coh.err,Ni_fcc.a0.err
sim_id,param,param,param,param,param,param,param,qoi,qoi,err,err
1009179.0,1.455482068869096,6.087697832815087,4.206961151754355,1.9851563237737753,2.346827040091372,4.942164556942426,-4.668970619382564,-23.672250712661,5.83739391509646,-19.222250712661,2.3173939150964604
1004103.0,2.5804252735010405,3.6553569637792296,3.1335840765414416,2.474584217089243,3.1176990835346485,2.3319356011096746,-2.2743803247587135,-0.3301765552108175,5.83734249419258,4.119823444789183,2.3173424941925798
4229.0,3.6501870398497456,5.519957985807709,3.1709362031755006,3.0726109172135487,3.436986155361761,2.1122172870353846,-1.7621312982805324,-0.191298862950776,5.83774891167355,4.258701137049224,2.3177489116735503
1000417.0,0.23187789716549317,5.59808847146955,3.896517473295286,3.416184851440835,2.3651745480128765,3.4950348256075876,-0.47624795500266975,-0.56511941883624,5.83709091801438,3.88488058116376,2.31709091801438
1023.0,1.630127799704537,5.571200099896048,2.691620567190213,3.8038049187898535,6.014914608081873,2.5223611403650703,-4.159944014599722,-9.015241140057,5.83695733946713,-4.565241140057,2.31695733946713
1000048.0,3.6050431697258833,6.636942394671991,3.7784563000978286,1.568870765734518,2.7337951470562865,3.669568920057041,-3.7617541719373464,-3.9821594889293,5.83833459715581,0.46784051107070024,2.31833459715581
1008735.0,3.7821929369255205,3.462156808602628,3.303478373671774,1.980638821347322,2.8982702238217968,2.597190539871524,-4.383178506665415,-0.9221260943086375,5.83848717564532,3.527873905691363,2.3184871756453203
1008265.0,1.2786161190604584,2.4239340230520092,3.664845903413828,2.9837113577940255,1.6552935408648648,2.089721342106833,-3.782219162248697,-1.0493167985123224,5.83849801819147,3.400683201487678,2.31849801819147
619.0,2.2546836860083195,2.424164050734034,3.0476731233546603,2.7859210815716673,2.802667325071832,1.9100756647243213,-3.089037575538177,-0.242369806696186,5.83903991184416,4.207630193303814,2.31903991184416
1008110.0,0.8358641091458248,3.356172145540917,4.394671400989972,1.4247843893480059,2.4102610670890585,4.644036462263649,-3.123436821679984,-8.24895827602005,5.83524146037123,-3.7989582760200493,2.31524146037123
1000866.0,1.894486142961595,3.1066408651282367,2.859475760773385,1.733134105193534,3.070550761698738,1.4214008251802976,-4.6120155607798345,-0.13628829547353125,5.83503114730057,4.313711704526469,2.31503114730057
1007894.0,2.3691790604321303,5.897345356409239,3.1498062348886657,1.9240399395640773,4.001660692444467,1.961027390749889,-2.3988635037126715,-0.1323978077926655,5.83997255481908,4.317602192207334,2.31997255481908
6076.0,1.9430752281476003,5.350412021254583,3.1930289800846143,1.0885278038344208,3.583123921656276,2.0907813043073897,-2.4501899223885664,-0.14320592913088825,5.83454445528776,4.3067940708691115,2.3145444552877597
1869.0,2.0205597245240243,3.7769078209554943,4.383023735929468,3.846075373313973,3.19294007160145,4.841418448187894,-2.840801872060726,-27.4248971234215,5.84039864662125,-22.9748971234215,2.3203986466212503
1002336.0,1.8434337974845034,6.097152755556112,3.670149523090143,1.1729510261305587,2.809350471589685,3.3505874943049867,-2.0063631646561624,-1.1584566447989975,5.83372413165178,3.2915433552010027,2.3137241316517803
1005563.0,0.9279098332006501,6.062040275866301,3.91024380985574,2.1303646406468744,2.6358172627714493,4.361251926689348,-0.8140896154195651,-2.404595493764015,5.84125620115165,2.045404506235985,2.3212562011516495
247.0,3.3040187407341435,4.630149842872721,2.817923360239642,1.7968060566609703,4.861634690052091,3.061812610446994,-3.439206285066777,-11.7928828774632,5.8413110228193,-7.342882877463199,2.3213110228193004
3630.0,0.3078815051256257,5.616116617463209,3.6795328566722456,2.3382446143042537,2.6811691632999746,1.3131771227980478,-4.282224197866114,-0.224682546386823,5.83320202533977,4.225317453613177,2.3132020253397703
1002245.0,0.6151247031226883,6.577309389468791,3.059983108452025,2.066362096308676,3.8955020964432605,1.5799260262360275,-0.36974442760379533,-0.0106123632039136,5.83315407989954,4.439387636796087,2.31315407989954
1007538.0,3.1611277921790846,5.3481289012284465,2.8146024512612926,2.406995098082225,4.238417987846953,1.3622792115002096,-3.727508613716804,-0.06273213708368924,5.83300935080992,4.387267862916311,2.3130093508099203
2384.0,2.279613232164074,3.6650735200888644,3.6648120590278546,1.552054501279244,4.819701915516319,4.720001589415895,-0.9249442724145114,-302.97621632237,5.84208882145977,-298.52621632237003,2.32208882145977
1008194.0,2.3808194882310034,3.4096094807937214,3.995388471742435,2.135683013594136,2.433221584811925,4.1150087655061505,-3.644721449260897,-6.319211299130375,5.8327834670469,-1.8692112991303746,2.3127834670469
5896.0,3.4018665035416125,6.433288038147517,2.9207388577399622,1.759926221151939,6.445223613796811,4.168146805174153,-0.6432006868620785,-337.837514039855,5.83268498968868,-333.38751403985503,2.31268498968868
1001248.0,1.7274377547924733,3.4396300422809816,2.4686410488708987,2.150819578950909,4.721647250725603,2.4742253392767206,-1.5770588592140249,-2.873230247044675,5.83198051561759,1.5767697529553253,2.31198051561759
1002231.0,0.13688104383279256,5.17834097497823,4.284810238949695,1.299090072522081,6.612966138935055,4.379389172240018,-4.941796829954196,-5323.7767972289,5.83162944381691,-5319.3267972289,2.31162944381691
1006518.0,3.5749193363265284,4.763491381688284,1.6426687101615718,2.925911863048607,6.324523242837414,1.329247662766867,-2.3354291576210793,-0.15432051750737,5.84323088781865,4.2956794824926305,2.32323088781865
5053.0,0.6972547819160505,3.005487738714836,3.4809978248601032,2.508990418733504,3.211943776631435,3.6008370941809,-3.7622655584252276,-53.148369227925,5.84358209321674,-48.698369227925,2.3235820932167397
1002943.0,1.7733560742904484,4.6186479512527985,3.3396045907128684,1.525165533489379,2.55171371866769,2.8231474917185784,-0.9926237715083077,-0.31594516391099,5.83112505314304,4.13405483608901,2.3111250531430403
2003.0,2.3927049512908405,5.115630186624239,2.810181649450086,2.7475936376312395,5.871562389663022,3.0146554965983,-4.156459705473446,-60.25972724923325,5.83059768826856,-55.80972724923325,2.3105976882685604
1008283.0,1.0241235107730189,5.464647679894214,3.4541873927344637,0.9006229623543167,5.045203411385596,3.4731884680363168,-1.9046455855420112,-3.575980935448025,5.8442974137767,0.874019064551975,2.3242974137767
1222.0,2.8501799184071683,4.99926229820807,2.950420266111767,3.8355275156948343,4.215879457659506,1.934887762280554,-2.187606675172379,-0.15513010971213975,5.83052176286885,4.294869890287861,2.31052176286885
509.0,2.9826809867747968,5.827822703417176,3.5615703322344854,1.8177340270962938,6.419884937167576,4.7806088590018065,-2.2996837554080605,-10028.19819991185,5.84477549064516,-10023.74819991185,2.3247754906451603
1001564.0,3.77636767234833,2.607366200638398,3.5250359716869166,1.4328526393489829,2.4707628213951187,3.463003932530606,-3.402049746018142,-1.999054823877215,5.844975127505,2.450945176122785,2.324975127505
3870.0,1.9812663425564503,3.981130223735363,3.884886764494402,3.3224725382992206,2.4223167445114435,3.329998032326725,-4.675675102932366,-4.089393575320575,5.82979058665555,0.3606064246794256,2.30979058665555
1006268.0,1.6426444946805794,3.145079345347002,2.2783877159201684,1.7889554107175127,3.199175982559021,3.020014704034648,-0.7463276497497615,-3.334430021425575,5.8295111457491,1.1155699785744253,2.3095111457491
3743.0,3.404818069295428,4.768905177912728,2.6479793493487884,1.357298504405438,5.116916950051065,3.237916232589008,-2.8210593252219556,-41.234350054453,5.84553582140047,-36.784350054453,2.32553582140047
1002377.0,1.3493109206977092,4.776425278869421,2.9714318192987363,1.4631816365021675,3.1831153632275386,0.7965682120172126,-4.068574221050607,-0.04161389665274925,5.82922813558697,4.408386103347251,2.3092281355869697
1004338.0,1.5252065754463364,5.376468707282129,3.6256690678132593,3.803557573429476,5.529167627318502,4.482242732878241,-5.064714614056828,-4685.324529104875,5.82908052900819,-4680.874529104875,2.3090805290081904
6355.0,3.677743522877577,4.471883615728309,3.081181921742366,3.1175832173805573,5.466417799306692,3.4682452955523626,-4.70940957978714,-243.1557527250895,5.82866694440171,-238.70575272508952,2.30866694440171
1008491.0,2.5575071477085265,6.935479331481027,3.6582789818257453,0.9246590617899104,4.910989330927882,3.7730845400584,-3.77807409411287,-13.314865444785575,5.82824373449497,-8.864865444785575,2.3082437344949702
1006843.0,2.177317216087866,4.058577704674373,3.946495100612933,1.6919459196279012,3.082030035297438,3.883599351659971,-4.219524751141798,-5.71641649234575,5.84669591803957,-1.2664164923457495,2.32669591803957
