sim_id,p_NiNi_phi0,p_NiNi_gamma,p_NiNi_r0,d_Ni_rho0,d_Ni_beta,d_Ni_r0,e_Ni_latticetype,e_Ni_ecoh,e_Ni_B,e_Ni_a0,Ni_fcc.E_coh,Ni_fcc.a0,Ni_fcc.E_coh.err,Ni_fcc.a0.err
sim_id,param,param,param,param,param,param,param,param,param,param,qoi,qoi,err,err
1,0.0787165195641,5.09550895616,2.489015869776647,1.81711996907,4.02338018294,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4503581545484,3.51901323161821,-0.00035815454840015803,-0.0009867683817899042
2,1.77093352769,6.16025462003,2.489015869776647,2.85487465209,4.56021922928,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4667065619943,3.51832805134134,-0.016706561994300095,-0.0016719486586600496
4,0.224954826748,4.06826238612,2.489015869776647,3.36867089903,3.09197017851,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450257459400775,3.51904385517931,-0.00025745940077470664,-0.0009561448206900636
5,0.835172297335,3.574950475,2.489015869776647,2.46386497619,3.14078734065,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450607690285675,3.51936440328952,-0.0006076902856744226,-0.0006355967104800797
6,0.288403698339,6.30753297402,2.489015869776647,3.86118652126,3.98683920111,2.489015869776647,fcc,-4.45,188.0,3.52,-4.451742311522125,3.51846684709975,-0.0017423115221246732,-0.0015331529002500233
8,0.9327786923,2.87187750702,2.489015869776647,1.22200477015,5.40832416714,2.489015869776647,fcc,-4.45,188.0,3.52,-70322.08517152476,2.56206203034273,-70317.63517152476,-0.9579379696572698
9,2.13230563167,5.92132963073,2.489015869776647,2.12975037127,2.33890740782,2.489015869776647,fcc,-4.45,188.0,3.52,-4.455059224125625,3.51801317009891,-0.005059224125624873,-0.0019868299010901147
10,0.76329341376,4.05906599013,2.489015869776647,3.14293328794,6.59774802566,2.489015869776647,fcc,-4.45,188.0,3.52,-1366068.1655988025,3.15446755255167,-1366063.7155988025,-0.3655324474483299
11,1.18403932691,6.3676572729,2.489015869776647,3.57716845536,3.57350392089,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45526106307365,3.51815188654531,-0.005261063073650263,-0.001848113454689937
12,1.93812873361,2.14372138,2.489015869776647,2.48332714263,2.95562221716,2.489015869776647,fcc,-4.45,188.0,3.52,-1259.3856441204525,4.65175901824908,-1254.9356441204525,1.1317590182490798
13,2.62575277795,4.19056137723,2.489015869776647,1.0584109775,3.20105771404,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45367869624825,3.51962862330655,-0.003678696248250013,-0.0003713766934501095
15,0.168908536262,5.83275548706,2.489015869776647,1.58383474663,3.39223202082,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45056814136745,3.51912377800276,-0.0005681413674496483,-0.0008762219972400231
17,0.546775486492,2.43754883146,2.489015869776647,3.26484105524,6.5328149229,2.489015869776647,fcc,-4.45,188.0,3.52,-9.63748042472405,5.59852191027592,-5.18748042472405,2.0785219102759203
18,0.375169762332,2.78024235414,2.489015869776647,2.1795414873,5.89393974447,2.489015869776647,fcc,-4.45,188.0,3.52,-7.26121763140955,10.3353152742841,-2.8112176314095496,6.815315274284101
19,3.99271831143,3.84732799188,2.489015869776647,2.76049334476,2.38274947573,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4524593000529,3.51952248097559,-0.0024593000528998488,-0.0004775190244101779
20,1.53829088681,5.27994875179,2.489015869776647,2.53010168043,4.25084658792,2.489015869776647,fcc,-4.45,188.0,3.52,-4.459050785643675,3.51965412641127,-0.009050785643674786,-0.00034587358873006124
21,0.701579887468,6.76263554235,2.489015869776647,1.59146212482,3.34897167494,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45293551394875,3.51813660021227,-0.0029355139487501347,-0.0018633997877302022
24,0.611361933132,3.18529016887,2.489015869776647,3.11609084988,2.19893168035,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45004567596255,3.51919016337038,-4.567596255000694e-05,-0.0008098366296200865
25,0.407019293733,6.04597391223,2.489015869776647,1.18022905434,2.04834872481,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45109955462055,3.51813842970601,-0.0010995546205494477,-0.0018615702939901446
26,1.3394061754,6.28392189716,2.489015869776647,2.2260036079,5.0838635638,2.489015869776647,fcc,-4.45,188.0,3.52,-4.470122874866425,3.51867358525527,-0.02012287486642439,-0.0013264147447298313
27,0.987248521451,5.01964268356,2.489015869776647,2.28388201109,4.02160078295,2.489015869776647,fcc,-4.45,188.0,3.52,-4.454385346961525,3.51951626397067,-0.004385346961524483,-0.00048373602932993975
28,2.71138712772,2.91783682171,2.489015869776647,2.12027182889,3.15385047971,2.489015869776647,fcc,-4.45,188.0,3.52,-1685.8524985512424,4.66299975935904,-1681.4024985512424,1.1429997593590397
29,0.945092693729,6.79252850286,2.489015869776647,1.59914739127,2.55307955974,2.489015869776647,fcc,-4.45,188.0,3.52,-4.452902976776375,3.51803598737959,-0.002902976776375077,-0.001964012620410127
30,0.57580399077,3.15356210185,2.489015869776647,2.65330078436,2.66751041769,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450010486711,3.51917016945414,-1.048671100001286e-05,-0.0008298305458600552
31,0.499023965086,2.16999074293,2.489015869776647,1.95595152074,2.56003399095,2.489015869776647,fcc,-4.45,188.0,3.52,-5.551511544636025,5.44500424115151,-1.1015115446360246,1.9250042411515103
32,0.443975681698,4.53840978022,2.489015869776647,3.62053306199,2.59461553874,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450538504767725,3.51924050225442,-0.0005385047677251009,-0.000759497745579818
33,1.80063912724,6.62901152189,2.489015869776647,3.09807705722,3.34953338519,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4573025597004,3.51807154774771,-0.0073025597003999465,-0.0019284522522902137
35,3.00629807539,2.91475078964,2.489015869776647,3.2980958084,2.40136575393,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4493339292678,3.52063855220371,0.0006660707322003745,0.0006385522037097857
36,3.03630525155,3.62986341945,2.489015869776647,3.20811184219,4.03092361985,2.489015869776647,fcc,-4.45,188.0,3.52,-28955.490538534,4.31866106377531,-28951.040538534,0.79866106377531
37,0.644346381709,5.63514088149,2.489015869776647,2.92220717569,3.93341323928,2.489015869776647,fcc,-4.45,188.0,3.52,-4.453161642294275,3.51938514901313,-0.003161642294275069,-0.0006148509868699747
38,2.22991679144,3.93959341089,2.489015869776647,3.61878727192,2.58952065113,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45156397968595,3.51950720739581,-0.0015639796859501232,-0.0004927926041902175
39,3.49745631705,4.31247207101,2.489015869776647,3.82170128534,4.20624733554,2.489015869776647,fcc,-4.45,188.0,3.52,-4.46458573578375,3.52147873682094,-0.014585735783749776,0.0014787368209399077
40,0.84616778209,2.95392020779,2.489015869776647,2.74636180931,5.01671264499,2.489015869776647,fcc,-4.45,188.0,3.52,-35243.357895427,3.29622376327329,-35238.907895427,-0.2237762367267102
42,0.659966134999,5.24153611139,2.489015869776647,1.51435927187,5.55976052397,2.489015869776647,fcc,-4.45,188.0,3.52,-71077.15789334074,2.66621355821361,-71072.70789334075,-0.8537864417863901
43,2.2578782685,6.37473479656,2.489015869776647,3.37306413336,3.5995866891,2.489015869776647,fcc,-4.45,188.0,3.52,-4.460247712831025,3.51810534101858,-0.010247712831024991,-0.0018946589814201609
44,3.80142265845,5.52783886975,2.489015869776647,1.87265422905,5.54565117459,2.489015869776647,fcc,-4.45,188.0,3.52,-4.733657517588075,9.27618888042352,-0.28365751758807445,5.756188880423521
46,1.07543184424,6.5723321652,2.489015869776647,1.94713520184,4.66029293415,2.489015869776647,fcc,-4.45,188.0,3.52,-4.46195494089715,3.51832836264594,-0.011954940897149768,-0.0016716373540601737
47,3.49643570477,5.50655655061,2.489015869776647,3.92088060081,2.54477496564,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45703784476285,3.51804068000521,-0.00703784476284941,-0.001959319994790043
48,3.74258160151,6.6431038675,2.489015869776647,1.62826465206,6.63279074043,2.489015869776647,fcc,-4.45,188.0,3.52,-4.668963396955525,3.52537087524227,-0.2189633969555249,0.005370875242269868
49,3.79935521403,2.00565915452,2.489015869776647,1.48810877592,4.75896597304,2.489015869776647,fcc,-4.45,188.0,3.52,-70676.12222363075,2.34057200403563,-70671.67222363075,-1.17942799596437
50,2.16244033661,2.45173928813,2.489015869776647,3.12629597072,5.91604728771,2.489015869776647,fcc,-4.45,188.0,3.52,-318383.2415427725,1.12925544003234,-318378.7915427725,-2.39074455996766
52,1.07534589387,2.52078750759,2.489015869776647,2.39642167947,4.22430442178,2.489015869776647,fcc,-4.45,188.0,3.52,-8253.777363744124,3.63484884794428,-8249.327363744123,0.11484884794427996
53,2.58055076629,2.47342710912,2.489015869776647,1.15638322792,5.32266848558,2.489015869776647,fcc,-4.45,188.0,3.52,-162804.40199958,2.30729030236498,-162799.95199958,-1.2127096976350202
54,0.256930612577,3.81293652212,2.489015869776647,3.98475957202,6.1953231703,2.489015869776647,fcc,-4.45,188.0,3.52,-29587.2288781355,7.21771283270046,-29582.778878135498,3.6977128327004603
56,3.05297394483,6.99973314149,2.489015869776647,3.14610203085,4.88631049043,2.489015869776647,fcc,-4.45,188.0,3.52,-4.49417950461035,3.514208406318,-0.044179504610349696,-0.005791593681999885
