sim_id,cluster_id,p_NiNi_phi0,p_NiNi_gamma,p_NiNi_r0,d_Ni_rho0,d_Ni_beta,d_Ni_r0,e_Ni_F0,Ni_fcc.E_coh,Ni_fcc.a0,Ni_fcc.c11,Ni_fcc.c12,Ni_fcc.c44,Ni_fcc.B,Ni_fcc.G,Ni_fcc.vac,Ni_fcc.100s,Ni_fcc.110s,Ni_fcc.111s,Ni_fcc.isf,E_Ni_fcc_hcp,E_Ni_fcc_bcc,E_Ni_fcc_sc,E_Ni_fcc_dia,Ni_fcc.E_coh.err,Ni_fcc.a0.err,Ni_fcc.c11.err,Ni_fcc.c12.err,Ni_fcc.c44.err,Ni_fcc.B.err,Ni_fcc.G.err,Ni_fcc.vac.err,Ni_fcc.100s.err,Ni_fcc.110s.err,Ni_fcc.111s.err,Ni_fcc.isf.err,E_Ni_fcc_hcp.err,E_Ni_fcc_bcc.err,E_Ni_fcc_sc.err,E_Ni_fcc_dia.err
sim_id,cluster_id,param,param,param,param,param,param,param,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,err,err,err,err,err,err,err,err,err,err,err,err,err,err,err,err
4,1,1.9289536464981991,4.257005375523105,1.8919023923581184,1.2958922202813443,1.3041947761293178,1.5750470616096834,-2.774166713525291,-4.6640445536632,3.40169897448926,161.405723200005,112.122640849702,84.0718038191795,128.55033496646968,24.64154117515151,1.682457119822459,0.11829021731588685,0.1309111384517044,0.11149733750100135,0.0012395706128819726,0.003024334165099951,0.0391590655880254,0.5225845693422304,1.4124330562599878,-0.21404455366320008,-0.11830102551073995,-99.59427679999499,-38.877359150298005,-47.92819618082051,-59.44966503353032,-76.3584588248485,0.08245711982245885,-0.03270978268411315,-0.017088861548295586,-0.013502662498998647,-0.013260429387118028,-0.02097566583490005,-0.0528409344119746,-0.07741543065776957,0.1424330562599878
152,0,0.9000569780041568,4.736164258034355,2.079365673267635,2.189962215537017,1.6449190367186868,1.7942048748372217,-1.675631296000354,-3.93971235270545,3.42021917622418,182.029963775131,123.376188502516,90.0726229468043,142.927446926721,29.326887636307497,1.4486014728141186,0.09788447913685043,0.1082171964367976,0.09016280006836881,0.00043216170518998635,0.0010648786483749006,0.04279603361862483,0.5184293365073498,1.2481985711686248,0.5102876472945503,-0.09978082377581998,-78.970036224869,-27.623811497484,-41.9273770531957,-45.07255307327901,-71.6731123636925,-0.15139852718588154,-0.053115520863149565,-0.03978280356320239,-0.03483719993163119,-0.014067838294810014,-0.0229351213516251,-0.04920396638137517,-0.08157066349265019,-0.021801428831375258
26,3,0.8948514080184626,4.491195039729312,2.118537132017511,1.3999777275341063,1.9902047233729068,2.0135334953873345,-2.2795365698420493,-4.84341583599655,3.37157999041052,185.223639699689,126.088675799838,86.5539011087058,145.80033043312167,29.567481949925494,1.638877697172802,0.11535947749569596,0.12742493778085703,0.10482902651264342,0.0006014319725514027,0.001474193521274536,0.049488192051354574,0.6093298148978397,0.0007428846377122156,-0.3934158359965494,-0.1484200095894801,-75.77636030031101,-24.911324200162,-45.4460988912942,-42.19966956687833,-71.4325180500745,0.038877697172801984,-0.03564052250430404,-0.02057506221914296,-0.02017097348735658,-0.013898568027448597,-0.022525806478725464,-0.042511807948645425,0.009329814897839683,-1.2692571153622878
44,0,1.8248483561102167,5.653810680159179,1.926358755022347,1.8881157325463351,0.9000034311170015,2.3870599893565516,-1.1046573861009863,-3.6050455436376,3.43403530547956,174.624643009883,110.908096644926,93.2140771419836,132.146945433245,31.85827318247849,1.4847407073492036,0.09948029383977187,0.10991998213764613,0.09471716113201753,0.0008839200981220059,0.0021537160369748953,0.04896889960187467,0.48020592499183,1.2398417344183748,0.8449544563624003,-0.08596469452043998,-86.37535699011701,-40.091903355073995,-38.785922858016406,-55.85305456675499,-69.14172681752152,-0.11525929265079649,-0.05151970616022812,-0.03808001786235386,-0.03028283886798247,-0.013616079901877996,-0.021846283963025105,-0.04303110039812533,-0.11979407500816996,-0.030158265581625265
139,1,2.4080114727582815,4.8079435707447615,1.8743572598405207,2.204317760751822,2.0016435455061496,1.5056077893791853,-2.7378994512480026,-4.624098079329075,3.33036830311928,150.214648799738,95.8557576508611,74.0688862612297,113.97538803382007,27.179445574438454,1.6268039930850478,0.11680930748479239,0.1288257638910271,0.10629909675149944,0.0006911020478622236,0.0016582468089749725,0.05389455319962533,0.6147862535734747,1.410174246922225,-0.17409807932907473,-0.18963169688072012,-110.785351200262,-55.144242349138906,-57.93111373877031,-74.02461196617993,-73.82055442556154,0.02680399308504766,-0.03419069251520761,-0.019174236108972897,-0.01870090324850056,-0.013808897952137777,-0.022341753191025028,-0.03810544680037467,0.014786253573474739,0.1401742469222249
95,3,2.3957743986157367,5.672748066768499,1.8837680762668396,2.341663347392972,1.0864856314049403,1.1241871247503537,-1.9754455345493223,-3.903941844607625,3.40836224010007,173.19630139973,108.273977450153,93.9733605864934,129.914752100012,32.4611619747885,1.597133661492876,0.10853063746910763,0.11975251366931947,0.10257506135012333,0.0011932407134798229,0.0029282332721747295,0.05531523380948977,0.5355611447087747,1.2434497875801753e-14,0.5460581553923753,-0.11163775989993008,-87.80369860027,-42.726022549847,-38.0266394135066,-58.08524789998799,-68.5388380252115,-0.0028663385071241443,-0.04246936253089237,-0.028247486330680527,-0.022424938649876672,-0.013306759286520177,-0.02107176672782527,-0.036684766190510226,-0.06443885529122528,-1.2699999999999876
24,1,3.531127620135141,4.19500812108331,1.7891730458853883,1.9457537995529206,1.7423900719955256,1.1242012590798314,-4.212590138664622,-4.978432647030175,3.38996904012889,182.406613450439,128.134127175144,87.7642339558875,146.22495593357567,27.13624313764751,1.6826222263597401,0.11849239044054624,0.13106061927157658,0.10910979249501096,0.0008066721170445951,0.001984584986175264,0.04198619328056008,0.5759868053421746,1.4489754131934123,-0.5284326470301748,-0.1300309598711098,-78.59338654956099,-22.865872824856012,-44.235766044112495,-41.77504406642433,-73.86375686235249,0.08262222635974004,-0.032507609559453754,-0.01693938072842341,-0.01589020750498904,-0.013693327882955405,-0.022015415013824736,-0.05001380671943992,-0.024013194657825365,0.17897541319341226
112,1,3.5556147045405675,4.3617760677627615,1.7673781509335096,5.320104873662938,1.2002968254310138,0.33960653898557025,-2.805948261250707,-4.634389727216,3.42901716742195,180.184871459642,125.498141602293,92.9913959017422,143.72705155474267,27.343364928674504,1.7108599676569725,0.11746863895223715,0.13012797748895402,0.1110107821926403,0.0008665947239688249,0.002094541306299824,0.039533754492235396,0.5296814822390798,1.43754611255885,-0.18438972721599978,-0.09098283257804995,-80.81512854035799,-25.501858397706997,-39.008604098257806,-44.27294844525733,-73.6566350713255,0.11085996765697237,-0.033531361047762845,-0.01787202251104597,-0.013989217807359705,-0.013633405276031177,-0.021905458693700176,-0.0524662455077646,-0.07031851776092013,0.16754611255885
103,1,3.1369341046528745,4.978136432698454,1.808054545129349,3.0097777640398293,0.5031567564680632,1.1019392352439685,-1.9273038911910472,-4.1302843074262,3.45961465134234,182.145319494884,120.860933052518,95.3943379612256,141.28906186664003,30.642193221183,1.6519884274304104,0.11156425268244392,0.12369351662634204,0.10853079412824215,0.0008733932059948095,0.002027634548349866,0.04217235442275502,0.4654332849097096,1.3548975364016371,0.3197156925738005,-0.06038534865766021,-78.854680505116,-30.139066947481993,-36.6056620387744,-46.710938133359974,-70.35780677881701,0.05198842743041032,-0.03943574731755607,-0.024306483373657956,-0.016469205871757847,-0.013626606794005191,-0.021972365451650135,-0.04982764557724498,-0.1345667150902904,0.08489753640163711
141,0,2.084377373964132,3.728674265700008,1.8707252264818268,1.8357651746643977,1.2405926042415456,1.1253191610974804,-3.3321701383872147,-4.834041572788725,3.43764638927287,165.864385635359,123.186014712337,81.5119179600916,137.41213835334432,21.339185461511008,1.6318002612346163,0.11424095955979766,0.1269165327354947,0.10810378668866835,0.000708390811096401,0.0016814559707745147,0.02867652161962031,0.46760506250636524,1.3602078199036622,-0.38404157278872475,-0.0823536107271301,-95.13561436464099,-27.813985287663,-50.488082039908406,-50.58786164665568,-79.66081453848899,0.03180026123461621,-0.03675904044020234,-0.0210834672645053,-0.016896213311331648,-0.0137916091889036,-0.022318544029225486,-0.06332347838037969,-0.13239493749363473,0.09020781990366222
