sim_id, chrg_Mg, chrg_O, MgMg_A, MgMg_rho, MgMg_C, MgO_A, MgO_rho, MgO_C, OO_A, OO_rho, OO_C, MgO_NaCl.a0, MgO_NaCl.c11, MgO_NaCl.c12, MgO_NaCl.c44, MgO_NaCl.B, MgO_NaCl.G, MgO_NaCl.fr_a, MgO_NaCl.fr_c, MgO_NaCl.sch, MgO_NaCl.001s, MgO_NaCl.a0.err, MgO_NaCl.c11.err, MgO_NaCl.c12.err, MgO_NaCl.c44.err, MgO_NaCl.B.err, MgO_NaCl.G.err, MgO_NaCl.fr_a.err, MgO_NaCl.fr_c.err, MgO_NaCl.sch.err, MgO_NaCl.001s.err
sim_id, param, param, param, param, param, param, param, param, param, param, param, qoi, qoi, qoi, qoi, qoi, qoi, qoi, qoi, qoi, qoi, err, err, err, err, err, err, err, err, err, err
20.0, 1.73079297328, -1.73079297328, 0.0, 0.5, 0.0, 1180.23092647, 0.313443996916, 0.0, 14031.5068728, 0.273357600658, 35.651345457, 4.74375941297, 185.055080697, 103.658307181, 103.929461143, 130.79056502, 40.698386758, 10.9551840067, 7.54186943944, 4.81482798728, 0.0441767252472, 0.497759412968, -91.9449193028, 11.9883071812, -40.0805388566, -22.6594349801, -51.961613242, -0.0228159932721, -1.44413056056, -0.252172012718, -0.0117732747528
21.0, 1.98691976908, -1.98691976908, 0.0, 0.5, 0.0, 1440.19670171, 0.326512414467, 0.0, 10188.7451844, 0.198566878311, 23.6117610984, 4.78404737552, 240.299855219, 98.855463415, 98.8523403263, 146.003594016, 70.7221959018, 11.0004073436, 10.661615144, 6.6673573268, 0.0545021044428, 0.538047375519, -36.7001447814, 7.18546341498, -45.1576596737, -7.44640598381, -21.9378040982, 0.0224073435848, 1.67561514403, 1.6003573268, -0.00144789555718
22.0, 1.80495881783, -1.80495881783, 0.0, 0.5, 0.0, 1149.18142778, 0.310040093811, 0.0, 6738.92991224, 0.0507101941224, 17.8247909541, 4.4650685, 248.60036667, 108.011646669, 107.890528092, 154.874553336, 70.2943600005, 9.37590244458, 9.22493497441, 5.74045180149, 0.0544671400197, 0.2190685, -28.3996333297, 16.3416466693, -36.1194719083, 1.4245533363, -22.3656399995, -1.60209755542, 0.238934974414, 0.673451801486, -0.0014828599803
23.0, 1.66641095881, -1.66641095881, 0.0, 0.5, 0.0, 826.459174592, 0.310394497097, 0.0, 21624.9283184, 0.13239616965, 59.002902252, 4.26067416537, 254.08109464, 96.8172041969, 97.4741264249, 149.238501011, 78.6319452218, 7.59489234125, 8.37325418168, 5.30816612507, 0.0601830761163, 0.0146741653688, -22.9189053595, 5.14720419692, -46.5358735751, -4.21149898856, -14.0280547782, -3.38310765875, -0.612745818319, 0.241166125068, 0.00423307611628
24.0, 1.61925926457, -1.61925926457, 0.0, 0.5, 0.0, 1156.86841933, 0.302145729578, 0.0, 1125.74709303, 0.351092546114, 32.950059901, 4.66465161818, 167.07620667, 98.069706471, 98.0027334445, 121.071873204, 34.5032500996, 8.86991195215, 6.53914307286, 4.02694700116, 0.0376601585591, 0.418651618179, -109.92379333, 6.39970647102, -46.0072665555, -32.3781267959, -58.1567499004, -2.10808804785, -2.44685692714, -1.04005299884, -0.0182898414409
25.0, 1.62224363088, -1.62224363088, 0.0, 0.5, 0.0, 961.284403944, 0.309147169665, 0.0, 8978.53920719, 0.174678328309, 66.5426425133, 4.41546027169, 236.795549089, 82.5773899157, 83.9208208751, 133.983442974, 77.1090795868, 7.54551292041, 8.1990378666, 5.2810163304, 0.0545878152489, 0.169460271689, -40.2044509107, -9.09261008435, -60.0891791249, -19.4665570265, -15.5509204132, -3.43248707959, -0.786962133398, 0.214016330396, -0.00136218475109
26.0, 1.72351055957, -1.72351055957, 0.0, 0.5, 0.0, 1247.90489187, 0.29857019427, 0.0, 28880.1274494, 0.251085389638, 55.0302328018, 4.53643730811, 243.278362413, 134.43081168, 136.483508819, 170.713328591, 54.4237753666, 12.3423173948, 7.89083945299, 5.20913805813, 0.0545668571431, 0.290437308114, -33.7216375866, 42.7608116802, -7.52649118124, 17.2633285913, -38.2362246334, 1.36431739483, -1.09516054701, 0.142138058132, -0.00138314285687
27.0, 1.62058068853, -1.62058068853, 0.0, 0.5, 0.0, 940.458828756, 0.297063746792, 0.0, 9376.51650157, 0.191090939564, 29.9780527033, 4.2313389816, 258.307322389, 106.721133083, 104.271171281, 157.249862852, 75.793094653, 8.0243170784, 8.01552117988, 5.06239641604, 0.0556244859732, -0.0146610184016, -18.6926776108, 15.0511330833, -39.7388287192, 3.79986285196, -16.866905347, -2.9536829216, -0.970478820116, -0.00460358395912, -0.000325514026773
28.0, 1.86592938295, -1.86592938295, 0.0, 0.5, 0.0, 866.997297506, 0.329885431298, 0.0, 18299.6087057, 0.160321822402, 49.1540579408, 4.4623364466, 238.430899536, 107.091374175, 106.450751653, 150.871215962, 65.6697626806, 8.84211403917, 9.1181069754, 5.60533700541, 0.0568665187813, 0.216336446598, -38.5691004636, 15.4213741752, -37.5592483471, -2.57878403773, -26.9902373194, -2.13588596083, 0.1321069754, 0.538337005411, 0.000916518781286
29.0, 1.68126985008, -1.68126985008, 0.0, 0.5, 0.0, 884.091395475, 0.306803763966, 0.0, 15961.8014875, 0.190255074252, 79.9714135932, 4.2175458223, 292.766567818, 100.789360172, 95.3670263123, 164.781762721, 95.9886038228, 8.18407481782, 8.99918947777, 5.8132674708, 0.0692549192192, -0.0284541777037, 15.7665678181, 9.11936017246, -48.6429736877, 11.331762721, 3.32860382284, -2.79392518218, 0.0131894777736, 0.746267470801, 0.0133049192192
30.0, 1.84554333251, -1.84554333251, 0.0, 0.5, 0.0, 770.671666453, 0.315447944334, 0.0, 5053.5662826, 0.164568495663, 43.9663261908, 4.12716657285, 310.04538952, 146.994145963, 150.33356729, 201.344560482, 81.5256217787, 8.63356639008, 9.1982969428, 5.58425491257, 0.06907692591, -0.118833427152, 33.0453895199, 55.3241459626, 6.32356728998, 47.8945604817, -11.1343782213, -2.34443360992, 0.2122969428, 0.517254912568, 0.01312692591
31.0, 1.80425406209, -1.80425406209, 0.0, 0.5, 0.0, 1183.83201832, 0.296212731599, 0.0, 19303.6567078, 0.109983075644, 36.9249202226, 4.22593394107, 326.968396548, 132.634891957, 125.926333652, 197.412726821, 97.1667522957, 9.71711090413, 10.0141748075, 6.31623344832, 0.0693471959294, -0.0200660589261, 49.9683965482, 40.9648919568, -18.0836663481, 43.9627268206, 4.50675229569, -1.26088909587, 1.02817480754, 1.24923344832, 0.0133971959294
32.0, 1.78171575132, -1.78171575132, 0.0, 0.5, 0.0, 1244.27287958, 0.307376541624, 0.0, 2528.02880234, 0.186211956581, 25.690150641, 4.50150393678, 252.089740333, 98.8040939957, 98.124860182, 149.899309442, 76.6428231687, 9.35686036462, 9.2711590435, 5.83286926402, 0.0544651782059, 0.255503936776, -24.9102596668, 7.13409399571, -45.885139818, -3.55069055847, -16.0171768313, -1.62113963538, 0.285159043499, 0.765869264023, -0.00148482179415
33.0, 1.87111207017, -1.87111207017, 0.0, 0.5, 0.0, 1291.79591229, 0.333858293777, 0.0, 31471.5885058, 0.247147288876, 29.3173562681, 4.96561873232, 458.876157811, 359.234742262, 86.9588431569, 392.448547445, 49.8207077745, 11.0960229789, 9.23539892186, 5.71937704578, 0.0444668813122, 0.719618732315, 181.876157811, 267.564742262, -57.0511568431, 238.998547445, -42.8392922255, 0.118022978901, 0.249398921861, 0.652377045778, -0.0114831186878
34.0, 1.99822408389, -1.99822408389, 0.0, 0.5, 0.0, 823.134429468, 0.325329636797, 0.0, -4430.35487295, 0.193197310202, 64.8346169155, 4.18691025848, 323.324984989, 164.881262679, 160.198685829, 217.695836783, 79.2218611551, 9.4118490933, 10.4430466276, 6.30213711288, 0.0772322973462, -0.0590897415196, 46.3249849894, 73.2112626792, 16.1886858294, 64.2458367826, -13.4381388449, -1.5661509067, 1.45704662758, 1.23513711288, 0.0212822973462
35.0, 1.30274219401, -1.30274219401, 0.0, 0.5, 0.0, 676.580763211, 0.292349071795, 0.0, 17791.3939575, 0.112164376065, 62.2517289921, 4.12652226803, 208.271357561, 54.5826444655, 52.5800954521, 105.812215497, 76.8443565477, -2.47673850676e+89, 6.18215773576, 4.11506558295, 0.0520133284216, -0.119477731967, -68.728642439, -37.0873555345, -91.4299045479, -47.6377845027, -15.8156434523, -2.47673850676e+89, -2.80384226424, -0.951934417049, -0.0039366715784
36.0, 2.00725768506, -2.00725768506, 0.0, 0.5, 0.0, 885.415200004, 0.326403476162, 0.0, 6073.12563429, 0.216203553108, 30.3812773922, 4.31612052601, 293.697619978, 158.66192204, 161.232401416, 203.673821353, 67.517848969, 10.2659120553, 10.2029824431, 5.97016085505, 0.0657721360276, 0.0701205260128, 16.6976199782, 66.9919220401, 17.2224014159, 50.2238213528, -25.142151031, -0.712087944665, 1.2169824431, 0.903160855054, 0.00982213602757
37.0, 1.72794269291, -1.72794269291, 0.0, 0.5, 0.0, 980.663942259, 0.300678635371, 0.0, 8634.15432408, 0.157502587859, 45.2285055822, 4.20139267232, 307.105280181, 123.000702066, 123.036125826, 184.368894771, 92.0522890574, 8.61015123006, 9.1343804723, 5.7647473485, 0.0658052694187, -0.0446073276805, 30.1052801812, 31.3307020664, -20.9738741739, 30.9188947713, -0.607710942586, -2.36784876994, 0.1483804723, 0.697747348495, 0.00985526941873
38.0, 1.83961161247, -1.83961161247, 0.0, 0.5, 0.0, 1115.77881593, 0.312008695854, 0.0, 13741.540595, 0.156117415793, 62.4643152197, 4.39666195103, 271.466224653, 110.186506721, 108.479909333, 163.946412699, 80.6398589658, 9.48586398925, 10.0266122067, 6.34861010776, 0.0656484995378, 0.15066195103, -5.53377534699, 18.5165067215, -35.5300906674, 10.4964126986, -12.0201410342, -1.49213601075, 1.04061220674, 1.28161010776, 0.00969849953783
39.0, 1.70452017905, -1.70452017905, 0.0, 0.5, 0.0, 1126.14146226, 0.306143240558, 0.0, 14156.1430654, 0.161421977048, 33.0513041272, 4.45937311182, 248.113432889, 96.4088210868, 94.3960577983, 146.977025021, 75.8523059013, 8.58341450653, 8.6501403271, 5.47626763931, 0.0527241272458, 0.213373111824, -28.8865671106, 4.73882108685, -49.6139422017, -6.47297497898, -16.8076940987, -2.39458549347, -0.335859672904, 0.409267639307, -0.00322587275418
40.0, 2.16579085787, -2.16579085787, 0.0, 0.5, 0.0, 1256.37200041, 0.337972155998, 0.0, 15329.5320744, 0.110810184389, 27.2703773226, 4.69603903617, 272.326609743, 130.996526663, 129.45892777, 178.106554356, 70.6650415403, 11.8950758964, 11.6886505274, 7.1387294985, 0.0626284513864, 0.450039036172, -4.67339025657, 39.3265266629, -14.5510722299, 24.6565543564, -21.9949584597, 0.917075896418, 2.70265052736, 2.0717294985, 0.00667845138639
41.0, 1.71364482259, -1.71364482259, 0.0, 0.5, 0.0, 830.029425226, 0.326911272301, 0.0, 4352.6167785, 0.156353665158, 74.8363471087, 4.47213547467, -3980.36853603, -2017.96759917, -1599.21560675, -2672.10124479, -981.200468434, 7.93641144123, 8.66836388186, 5.37024680044, 0.0518627729033, 0.22613547467, -4257.36853603, -2109.63759917, -1743.22560675, -2825.55124479, -1073.86046843, -3.04158855877, -0.317636118141, 0.30324680044, -0.00408722709669
42.0, 1.84456663344, -1.84456663344, 0.0, 0.5, 0.0, 932.938064965, 0.309319677771, 0.0, 14116.4447946, 0.0526306850394, 51.3261936207, 4.19115680867, 298.313330403, 129.238129936, 124.7958387, 185.596530092, 84.5376002336, 9.19324803291, 9.84021759704, 6.11863992952, 0.0716592291711, -0.0548431913272, 21.3133304032, 37.568129936, -19.2141613004, 32.1465300918, -8.12239976642, -1.78475196709, 0.854217597043, 1.05163992952, 0.0157092291711
43.0, 1.64067644064, -1.64067644064, 0.0, 0.5, 0.0, 1200.47511679, 0.298253484667, 0.0, 18330.1480028, 0.179631119486, 43.0839617442, 4.42230893169, 249.731311195, 88.3798239412, 89.1007335295, 142.163653026, 80.6757436267, 8.3862292221, 8.52519735255, 5.48232515846, 0.05402791655, 0.176308931691, -27.2686888054, -3.2901760588, -54.9092664705, -11.2863469743, -11.9842563733, -2.5917707779, -0.460802647447, 0.415325158456, -0.00192208344999
44.0, 1.74728664885, -1.74728664885, 0.0, 0.5, 0.0, 1122.62825517, 0.305235433613, 0.0, 87.4467034222, 0.178411406598, 36.2098057002, 4.39550674834, 255.727649677, 100.789828498, 99.6493867914, 152.435768891, 77.4689105892, 8.92573224143, 9.09439488499, 5.73895864711, 0.0575469622817, 0.149506748343, -21.2723503231, 9.11982849846, -44.3606132086, -1.01423110874, -15.1910894108, -2.05226775857, 0.108394884987, 0.671958647114, 0.00159696228173
45.0, 1.60749686192, -1.60749686192, 0.0, 0.5, 0.0, 852.759997498, 0.306157272488, 0.0, 15861.9004623, 0.140446760768, 84.0407325414, 4.2352175, 272.451848835, 89.2053001122, 84.5749691359, 150.28748302, 91.6232743616, -2.13992494581e+88, 8.4655859307, 5.51508761712, 0.0655119848025, -0.0107825, -4.5481511645, -2.46469988775, -59.4350308641, -3.16251698, -1.03672563837, -2.13992494581e+88, -0.520414069296, 0.448087617119, 0.00956198480246
46.0, 1.98604004475, -1.98604004475, 0.0, 0.5, 0.0, 1068.23808697, 0.320631334415, 0.0, 20726.1248808, 0.103119113645, 16.187929483, 4.41887351555, 279.160925264, 138.245565106, 139.721479622, 185.217351825, 70.4576800792, 10.4376446951, 10.2600013739, 6.23467786274, 0.062159180517, 0.172873515548, 2.16092526443, 46.575565106, -4.28852037806, 31.7673518255, -22.2023199208, -0.540355304888, 1.2740013739, 1.16767786274, 0.00620918051705
47.0, 1.96367218943, -1.96367218943, 0.0, 0.5, 0.0, 1380.08373981, 0.325275410907, 0.0, 19064.9746091, 0.134761750753, 82.0491786585, 4.70515897186, 247.144503595, 92.9535640381, 93.2950269623, 144.35054389, 77.0954697785, 10.6558823048, 11.0219764829, 7.03391343993, 0.0615737316701, 0.459158971861, -29.855496405, 1.2835640381, -50.7149730377, -9.09945610958, -15.5645302215, -0.322117695201, 2.03597648291, 1.96691343993, 0.00562373167014
48.0, 1.72279545677, -1.72279545677, 0.0, 0.5, 0.0, 895.651777568, 0.311403013654, 0.0, -1201.89601363, 0.225514400426, 47.5520339795, 4.3097584201, 252.249194797, 97.208068192, 96.6663092468, 148.888443727, 77.5205633026, 8.0080640256, 8.65530907889, 5.41300466566, 0.0587706227037, 0.0637584200981, -24.7508052028, 5.538068192, -47.3436907532, -4.56155627293, -15.1394366974, -2.9699359744, -0.330690921113, 0.346004665656, 0.0028206227037
50.0, 1.92993640574, -1.92993640574, 0.0, 0.5, 0.0, 983.355369265, 0.328410801715, 0.0, 23563.3809082, 0.0865206375936, 19.9934848031, 4.52225428744, 242.796838933, 117.78157533, 117.382953697, 159.453329864, 62.5076318014, 9.60661457241, 9.47708009847, 5.76030965368, 0.0550125065868, 0.27625428744, -34.2031610673, 26.1115753299, -26.6270463033, 6.00332986415, -30.1523681986, -1.37138542759, 0.491080098467, 0.693309653682, -0.000937493413201
51.0, 2.03593289045, -2.03593289045, 0.0, 0.5, 0.0, 1364.50729944, 0.318672350356, 0.0, 19054.8566183, 0.207179062473, 45.3687572065, 4.54509027968, 295.179865429, 125.950382797, 126.414004625, 182.360210341, 84.6147413161, 11.9348579129, 11.4916230509, 7.20554818953, 0.0676951996825, 0.299090279685, 18.179865429, 34.2803827968, -17.5959953754, 28.9102103409, -8.04525868395, 0.956857912932, 2.50562305093, 2.13854818953, 0.0117451996825
54.0, 1.74647233829, -1.74647233829, 0.0, 0.5, 0.0, 1058.24346436, 0.305275812119, 0.0, 10852.680755, 0.247523631077, 70.2377104667, 4.3784988986, 260.496929513, 118.15039028, 118.597621282, 165.599236691, 71.1732696163, 10.7476063612, 9.10623333452, 5.79863908924, 0.0637197076136, 0.132498898605, -16.5030704872, 26.4803902802, -25.4123787184, 12.1492366911, -21.4867303837, -0.23039363884, 0.12023333452, 0.73163908924, 0.00776970761364
55.0, 1.82892261555, -1.82892261555, 0.0, 0.5, 0.0, 925.504615343, 0.325674820214, 0.0, 7036.63550864, 0.10588843459, 46.0465532569, 4.47213550714, -1277.92203556, -655.745663878, -510.185557525, -863.137787772, -311.088185841, 9.07543678267, 9.33741148964, 5.68158113001, 0.0532338429962, 0.226135507145, -1554.92203556, -747.415663878, -654.195557525, -1016.58778777, -403.748185841, -1.90256321733, 0.351411489644, 0.614581130009, -0.00271615700384
56.0, 1.75464284986, -1.75464284986, 0.0, 0.5, 0.0, 1274.61143581, 0.305674444411, 0.0, -150.790471036, 0.294737426587, 72.6706218602, 4.46477022897, 271.035895415, 89.2952567933, 91.2819057561, 149.875469667, 90.870319311, 8.94890568405, 9.79138720824, 6.33617484721, 0.0623915925524, 0.218770228974, -5.9641045847, -2.37474320673, -52.7280942439, -3.57453033272, -1.78968068898, -2.02909431595, 0.805387208243, 1.26917484721, 0.00644159255238
