sim_id,SiSiSi_epsilon,SiSiSi_sigma,SiSiSi_a,SiSiSi_lambda,SiSiSi_gamma,SiSiSi_costheta0,SiSiSi_A,SiSiSi_B,SiSiSi_p,SiSiSi_q,SiSiSi_tol,Si_dia.E_coh,Si_dia.a0,Si_dia.c11,Si_dia.c12,Si_dia.c44,Si_dia.B,Si_dia.vac,Si_dia.E_coh.err,Si_dia.a0.err,Si_dia.c11.err,Si_dia.c12.err,Si_dia.c44.err,Si_dia.B.err,Si_dia.vac.err
sim_id,param,param,param,param,param,param,param,param,param,param,param,qoi,qoi,qoi,qoi,qoi,qoi,qoi,err,err,err,err,err,err,err
00_005923,2.14406354369,2.12940536146,1.73782019229,27.3636957725,1.11585464739,-0.3333333333333333,10.6484316145,0.787745850522,4.29780746278,0.199022203275,0.0,-4.5070167279608,5.62073399210687,233.945745899837,168.999448799877,54.4158828906824,190.64821449986366,4.507016728222993,0.12298327203919968,0.19073399210687025,67.945745899837,104.999448799877,-25.584117109317603,91.64821449986366,0.9070167282229931
00_001829,2.19129880696,2.96056951143,1.54398462733,27.356450891,1.38365168008,-0.3333333333333333,15.4092263741,0.70396494675,4.12161297399,0.2069883577,0.0,-3.7172797107867623,7.27489777536337,630.181102501228,1252.22524600103,-868.766342859086,1044.8771981677626,3.7172797125609804,0.9127202892132376,1.8448977753633704,464.181102501228,1188.22524600103,-948.766342859086,945.8771981677626,0.11727971256098035
00_005926,2.14940736909,2.77332165181,1.75194097021,21.2195891041,1.30836360945,-0.3333333333333333,10.7746574772,0.966529716405,4.11602083146,0.262106390233,0.0,-3.7777348073795873,7.580879110181,1428.92916249111,2073.90921250917,-770.763965948155,1858.9158625031503,3.7777348550762326,0.8522651926204126,2.150879110181,1262.92916249111,2009.9092125091702,-850.763965948155,1759.9158625031503,0.17773485507623255
00_005928,2.12919091841,1.19789226869,1.9922031644,30.3037479979,1.94957555825,-0.3333333333333333,12.8416197972,0.784344121514,3.70528604742,0.917553937009,0.0,-4.261766402413375e-14,5.4299929896598,-1.84069144010502e-07,-1.8458524396099e-07,-1.84069144000769e-07,-1.8441321064416066e-07,6.936950851088621e-14,4.629999999999957,-7.010340199897769e-06,-166.00000018406914,-64.00000018458525,-80.00000018406915,-99.00000018441321,-3.599999999999931
00_001835,2.14935454936,1.75331223339,1.58934430097,26.4532865667,1.29075074955,-0.3333333333333333,15.8731411674,0.802474673573,4.3937497942,0.609934989244,0.0,-3.6787108470031376,4.42791459029477,-85.5301499017515,-178.830316799577,-4456216.18206764,-147.7302611669685,3.6787110817716666,0.9512891529968623,-1.0020854097052299,-251.53014990175149,-242.830316799577,-4456296.18206764,-246.7302611669685,0.07871108177166652
00_005931,2.19918885899,1.30638431375,1.82655982119,30.5895290202,1.18019525127,-0.3333333333333333,8.72285360789,0.990947934785,3.97940964757,0.116993744915,0.0,-1.8390619841054376e-15,5.43,-9.80269981999994e-09,-9.82740689620013e-09,-9.80269981909089e-09,-9.8191712041334e-09,1.8390619841050965e-15,4.629999999999998,0.0,-166.0000000098027,-64.0000000098274,-80.0000000098027,-99.00000000981917,-3.5999999999999983
00_005932,2.16366351177,2.65645483705,1.56640840777,29.9614342234,1.78330379507,-0.3333333333333333,19.5589982453,0.8074254919,3.56465747624,0.290182671459,0.0,-3.9571791741231874,6.68747769794226,202.396904001944,726.689250499476,-622.727173585615,551.9251350002986,3.957179198330323,0.6728208258768125,1.2574776979422602,36.396904001943994,662.689250499476,-702.727173585615,452.9251350002986,0.35717919833032274
00_005933,2.19449959596,2.67969374387,1.54390397416,30.1478597933,1.40480904084,-0.3333333333333333,12.8623893887,0.56074723231,3.49638752491,0.385193292985,0.0,-3.945816969832875,6.21790705287025,148.173205601052,281.249262747588,-140.29998743227,236.89057703207598,3.945816990194089,0.6841830301671248,0.7879070528702501,-17.82679439894801,217.24926274758798,-220.29998743227,137.89057703207598,0.34581699019408907
00_005935,2.1964690739,2.04027474363,1.93650443364,31.1690801717,1.76142214854,-0.3333333333333333,8.37243052098,0.932071183945,3.71560355904,0.798653170751,0.0,-3.7159902054926377,5.75003082803627,135.528596349468,125.674297599471,8.80650979175008,128.95906384947,3.715990207594018,0.9140097945073622,0.3200308280362707,-30.47140365053201,61.674297599471004,-71.19349020824993,29.95906384947,0.11599020759401801
00_005936,2.14472286559,2.09911364788,1.92502827328,21.8268975955,1.37084281871,-0.3333333333333333,12.0088537195,0.9811392464,3.53153697552,0.894944872445,0.0,-4.3815513991390125,5.96844870621942,192.529623000883,193.031230400083,-2.28044945664127,192.864027933683,4.38155149557474,0.2484486008609874,0.5384487062194205,26.529623000882992,129.031230400083,-82.28044945664126,93.86402793368299,0.7815514955747402
00_003890,2.14872308983,2.47332270273,1.72138591986,30.2142622719,1.05931558936,-0.3333333333333333,10.1731206815,0.720873391269,3.50083518025,0.554912582431,0.0,-3.779615550950675,6.30372797002976,1458.69244349888,926.907884003595,562.542069048567,1104.1694038353567,3.7796155610371898,0.8503844490493249,0.8737279700297602,1292.69244349888,862.907884003595,482.542069048567,1005.1694038353567,0.17961556103718967
00_005942,2.12755287737,2.44451802625,1.71900740848,29.0999333159,1.54931443828,-0.3333333333333333,13.9395773228,0.940390437922,3.41155238348,0.435564823021,0.0,-3.6801572317558877,6.59919186018684,-114.663573505823,271.678273007274,-428.502551753973,142.89765750290834,3.680157256155894,0.9498427682441122,1.1691918601868405,-280.663573505823,207.67827300727402,-508.502551753973,43.897657502908345,0.08015725615589409
00_003897,2.15201748191,2.00593187965,1.82421832895,26.8950499841,1.26217217571,-0.3333333333333333,6.39046302657,0.902776056695,4.2470685913,0.881018299542,0.0,-2.4312160762747874,5.44955172255165,127.478726767976,61.2671725836693,48.9328751696226,83.33769064510487,2.431216150344312,2.1987839237252125,0.019551722551650386,-38.521273232024,-2.7328274163307,-31.067124830377402,-15.662309354895129,-1.168783849655688
00_003899,2.17200889301,2.4617486243,1.65555048951,27.1018396527,1.96281805134,-0.3333333333333333,14.7554094646,0.719578581971,3.35704104928,0.582097381685,0.0,-4.516653081677513,6.14127821640727,192.158514249604,328.774542297469,-152.960406707775,283.235866281514,4.516653118868248,0.11334691832248733,0.71127821640727,26.158514249603996,264.774542297469,-232.960406707775,184.235866281514,0.9166531188682483
