sim_id,p_NiNi_phi0,p_NiNi_gamma,p_NiNi_r0,d_Ni_rho0,d_Ni_beta,d_Ni_r0,e_Ni_latticetype,e_Ni_ecoh,e_Ni_B,e_Ni_a0,Ni_fcc.E_coh,Ni_fcc.a0,Ni_fcc.E_coh.err,Ni_fcc.a0.err
sim_id,param,param,param,param,param,param,param,param,param,param,qoi,qoi,err,err
0,2.95560276161,6.98688436412,2.489015869776647,1.43038759198,3.32988387182,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4628822923709,3.51668490549146,-0.012882292370900217,-0.0033150945085398398
1,0.494339720864,2.56972585662,2.489015869776647,1.75812332584,6.69497889364,2.489015869776647,fcc,-4.45,188.0,3.52,-9.112852531522774,5.6467475415074,-4.662852531522774,2.1267475415074
2,0.317557142134,3.59717874012,2.489015869776647,1.09252542781,2.17644157417,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450145901130375,3.5190761629067,-0.00014590113037460384,-0.0009238370933002393
3,0.666880977275,6.61895039311,2.489015869776647,2.19861712297,3.42455515198,2.489015869776647,fcc,-4.45,188.0,3.52,-4.452833782581,3.51816300304169,-0.0028337825809998662,-0.0018369969583100776
6,1.96491408465,2.64099178659,2.489015869776647,3.3946089726,3.22221235674,2.489015869776647,fcc,-4.45,188.0,3.52,-2472.0904233532974,4.65274085047101,-2467.6404233532976,1.1327408504710097
7,2.15203092555,6.20771356478,2.489015869776647,2.59067220534,4.74946710245,2.489015869776647,fcc,-4.45,188.0,3.52,-4.47404374331385,3.51834797662643,-0.024043743313849397,-0.0016520233735701773
8,3.95967103491,5.01326019024,2.489015869776647,1.26200454949,4.46873336102,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4763659941437,3.52116416319624,-0.0263659941437,0.001164163196239798
9,1.92534295306,5.17447728629,2.489015869776647,3.78784617796,4.80920102016,2.489015869776647,fcc,-4.45,188.0,3.52,-4.468092309845775,3.52001088346608,-0.018092309845775034,1.0883466079913973e-05
10,1.50515873521,3.92592296832,2.489015869776647,1.77323911761,2.50924048532,2.489015869776647,fcc,-4.45,188.0,3.52,-4.451020243114375,3.51943420163751,-0.0010202431143744306,-0.0005657983624898222
11,2.46075284456,2.33882737978,2.489015869776647,3.12256659174,4.12566999131,2.489015869776647,fcc,-4.45,188.0,3.52,-19740.022019649427,3.27137280545391,-19735.572019649426,-0.24862719454608984
12,1.05574142862,4.13082126488,2.489015869776647,1.8071080789,2.54011424431,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4509048551073,3.51937231142684,-0.0009048551072998734,-0.0006276885731599791
13,3.38933288185,2.1580839015,2.489015869776647,2.26733167121,6.08067429593,2.489015869776647,fcc,-4.45,188.0,3.52,-530279.2451425724,1.25454633715275,-530274.7951425725,-2.26545366284725
18,1.58654378362,6.81834776406,2.489015869776647,2.5685631149,2.22672094137,2.489015869776647,fcc,-4.45,188.0,3.52,-4.455046077266025,3.51667987053306,-0.0050460772660247954,-0.003320129466939825
19,1.32067689864,6.76097063035,2.489015869776647,3.24044322764,5.8286576665,2.489015869776647,fcc,-4.45,188.0,3.52,-4.490159894117775,3.5183685712719,-0.04015989411777454,-0.0016314287280998485
20,2.1037721072,5.76864334616,2.489015869776647,3.91409049162,5.85506993611,2.489015869776647,fcc,-4.45,188.0,3.52,-156289.5134412275,5.38215799674887,-156285.06344122748,1.8621579967488704
21,1.8588686719,3.74426532942,2.489015869776647,2.52031838423,2.92911865718,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45129013292615,3.51957574555864,-0.0012901329261501004,-0.0004242544413601834
22,1.45962069871,4.48512902405,2.489015869776647,1.41547620211,4.74364918483,2.489015869776647,fcc,-4.45,188.0,3.52,-55436.9265140775,3.33323959168641,-55432.476514077505,-0.1867604083135901
23,0.453557615584,2.34170646663,2.489015869776647,3.00580386048,2.57054596615,2.489015869776647,fcc,-4.45,188.0,3.52,-5.0456975756404,5.65478661572735,-0.5956975756403997,2.1347866157273496
25,0.729929385837,5.82188626332,2.489015869776647,1.95167579882,5.41058694525,2.489015869776647,fcc,-4.45,188.0,3.52,-4.463249538281875,3.51973640858297,-0.01324953828187514,-0.00026359141702991806
27,1.44846712936,6.09616088895,2.489015869776647,2.76803351457,2.6088581132,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4536449333498,3.51804670437955,-0.0036449333497996506,-0.0019532956204502128
28,0.705367740219,3.34781823655,2.489015869776647,3.66800381964,3.23088815478,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45042482280685,3.51929278219335,-0.0004248228068499671,-0.0007072178066498402
29,0.548859851595,5.82339100419,2.489015869776647,1.91881341859,4.02014179467,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45304163901445,3.51935644358532,-0.0030416390144498706,-0.0006435564146798356
30,0.386498521598,4.4645566067,2.489015869776647,1.10806669817,3.72029966485,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45105363775415,3.51923905176812,-0.0010536377541496833,-0.0007609482318802208
33,3.63317176298,3.41241946779,2.489015869776647,2.5035294996,3.21797353382,2.489015869776647,fcc,-4.45,188.0,3.52,-4.452391821929625,3.52103049095127,-0.00239182192962506,0.0010304909512699467
35,2.00328127909,2.16108129867,2.489015869776647,2.79797085755,2.35225740013,2.489015869776647,fcc,-4.45,188.0,3.52,-7.9566293918519,5.25513034822645,-3.5066293918518996,1.7351303482264497
