sim_id,p_NiNi_phi0,p_NiNi_gamma,p_NiNi_r0,d_Ni_rho0,d_Ni_beta,d_Ni_r0,e_Ni_latticetype,e_Ni_ecoh,e_Ni_B,e_Ni_a0,Ni_fcc.E_coh,Ni_fcc.a0,Ni_fcc.E_coh.err,Ni_fcc.a0.err
sim_id,param,param,param,param,param,param,param,param,param,param,qoi,qoi,err,err
0,3.31106629788,3.34421197477,2.489015869776647,3.01595899513,2.31995281508,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450601710478125,3.52069644505027,-0.0006017104781248506,0.0006964450502700004
1,2.80722063855,3.81257430155,2.489015869776647,1.49377983802,3.86651653026,2.489015869776647,fcc,-4.45,188.0,3.52,-5.24158249522965,10.0590878861565,-0.7915824952296502,6.5390878861565
2,1.98054700535,4.08661932846,2.489015869776647,3.22040021597,3.27291131561,2.489015869776647,fcc,-4.45,188.0,3.52,-4.452775176367325,3.51962423167649,-0.0027751763673249386,-0.00037576832351016165
3,3.16762252372,2.42976472309,2.489015869776647,3.57278543861,3.51640311529,2.489015869776647,fcc,-4.45,188.0,3.52,-9262.791891583574,4.64962634078749,-9258.341891583574,1.1296263407874902
7,2.29169631024,2.01108965702,2.489015869776647,2.69780559284,3.43594020364,2.489015869776647,fcc,-4.45,188.0,3.52,-4121.920488433075,4.40723378025051,-4117.470488433075,0.8872337802505101
11,0.337729758944,6.23010871367,2.489015869776647,2.41140339095,4.66658916738,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45353289384065,3.51861520519192,-0.003532893840650253,-0.0013847948080800698
12,3.7182143398,4.20730311055,2.489015869776647,1.67207342628,4.1635940215,2.489015869776647,fcc,-4.45,188.0,3.52,-4.46427789222085,3.52211035919016,-0.014277892220849964,0.002110359190159894
13,0.257803578819,6.10010034926,2.489015869776647,1.07131399079,5.63027090407,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4559350704962,3.51967796538703,-0.005935070496200012,-0.00032203461296997915
16,0.182169507886,2.99822561987,2.489015869776647,2.73068350034,2.08186203906,2.489015869776647,fcc,-4.45,188.0,3.52,-4.449992200477025,3.51894699120758,7.799522975027173e-06,-0.0010530087924198739
17,0.528830031185,2.79454824044,2.489015869776647,3.29616531818,4.16683693342,2.489015869776647,fcc,-4.45,188.0,3.52,-7.815172278007875,5.54722194548759,-3.3651722780078748,2.02722194548759
18,2.39187489635,4.60399491026,2.489015869776647,2.35518263774,3.07853811685,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45389926888565,3.51952275959184,-0.0038992688856493984,-0.0004772404081601067
