sim_id,p_AlAl_phi0,p_AlAl_gamma,p_AlAl_r0,d_Al_rho0,d_Al_beta,d_Al_r0,e_Al_F0,Al_fcc.E_coh,Al_fcc.a0,Al_fcc.c11,Al_fcc.c12,Al_fcc.c44,Al_fcc.B,Al_fcc.G,Al_fcc.vac,Al_fcc.100s,Al_fcc.110s,Al_fcc.111s,Al_fcc.isf,E_Al_fcc_hcp,E_Al_fcc_bcc,E_Al_fcc_dia,Al_fcc.E_coh.err,Al_fcc.a0.err,Al_fcc.c11.err,Al_fcc.c12.err,Al_fcc.c44.err,Al_fcc.B.err,Al_fcc.G.err,Al_fcc.vac.err,Al_fcc.100s.err,Al_fcc.110s.err,Al_fcc.111s.err,Al_fcc.isf.err,E_Al_fcc_hcp.err,E_Al_fcc_bcc.err,E_Al_fcc_dia.err
sim_id,param,param,param,param,param,param,param,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,err,err,err,err,err,err,err,err,err,err,err,err,err,err,err
6003436.0,5.671366166071589,5.2747606578515605,1.8778865648569887,3.988566909603497,2.3008466102756344,0.3255957025654823,-5.0427166298625785,-1.865169079397595,3.75853039675451,32.0565663998423,16.7410540998389,13.8665997669684,21.846224866506702,7.657756150001701,0.6743057746906516,0.03695029479367508,0.04073197085384632,0.03264176580794264,4.854570162909698e-05,0.00014845457827505903,0.03835624930355008,0.5932034220696074,1.4948309206024049,-0.29146960324548976,-81.9434336001577,-45.258945900161095,-18.1334002330316,-57.1537751334933,-18.342243849998297,-0.0056942253093484885,-0.021949705206324922,-0.022068029146153675,-0.02165823419205736,0.009908545701629098,-0.02985154542172494,-0.04164375069644992,-0.2967965779303926
2004522.0,0.9722896840435109,5.473973482481159,2.220142761685903,3.002248058383297,2.2993309310260055,0.7252629583983138,-3.6596722532434223,-1.8868120925831975,3.75616412851075,31.8232288496801,15.9855591999076,14.0282689227981,21.264782416498434,7.9188348248862495,0.6953728223281246,0.03800602628748139,0.041893525059870804,0.03356953704951772,4.823941494309111e-05,0.00014733217723250647,0.04149006594799243,0.6103333566502349,1.4731879074168024,-0.2938358714892497,-82.1767711503199,-46.0144408000924,-17.971731077201902,-57.735217583501566,-18.08116517511375,0.015372822328124536,-0.02089397371251861,-0.02090647494012919,-0.02073046295048228,0.009908239414943091,-0.029852667822767492,-0.038509934052007574,-0.2796666433497651
7001695.0,4.098338607249918,5.015466623880462,1.9267545204337821,1.0443746315248619,2.3309817696885067,1.0828184270119259,-4.47619895183533,-1.9368807396601275,3.76027059180708,33.6854032997507,18.5016604002158,13.8947439950318,23.5629080333941,7.591871449767451,0.6766113720506723,0.03726524793270908,0.04108823818495899,0.032881539679345505,4.699029271465859e-05,0.00014382649265254344,0.03639593219828252,0.5978620209679526,1.4231192603398723,-0.2897294081929198,-80.3145967002493,-43.4983395997842,-18.1052560049682,-55.437091966605905,-18.408128550232547,-0.003388627949327705,-0.021634752067290923,-0.021711761815041003,-0.021418460320654496,0.009906990292714659,-0.029856173507347455,-0.04360406780171748,-0.2921379790320474
3006799.0,3.8491105427973653,5.417458936218494,1.9686239454027687,5.310758756065453,2.324004520850404,0.9806161055771575,-2.1138402917805204,-1.8880157002744624,3.75962071866493,32.8403601495665,16.8620746502711,14.176282046848,22.1881698167029,7.9891427496477,0.6894578022694873,0.037642020216851875,0.04149972672632601,0.03320650997963533,4.484753434925822e-05,0.00013722204481991795,0.04111132003016249,0.6061808652445875,1.4719842997255375,-0.29037928133506963,-81.1596398504335,-45.1379253497289,-17.823717953152,-56.811830183297104,-18.010857250352302,0.009457802269487225,-0.021257979783148126,-0.021300273273673988,-0.021093490020364668,0.009904847534349259,-0.02986277795518008,-0.03888867996983751,-0.28381913475541254
2002608.0,2.2413572112015245,5.2231709602516005,2.057972235008614,2.260370158590031,2.336215412402713,0.5261147734614144,-5.639389743261747,-1.88553974691213,3.76209242161681,33.4262264499557,17.8376800999104,14.0557398394391,23.033862216592166,7.794273175022649,0.6738134226399382,0.03688434641093332,0.04066915254009246,0.032524518541846084,4.395957396623608e-05,0.000134680358429895,0.038508189046704944,0.5940854550397925,1.4744602530878699,-0.2879075783831899,-80.57377355004431,-44.1623199000896,-17.9442601605609,-55.96613778340783,-18.20572682497735,-0.006186577360061896,-0.02201565358906668,-0.022130847459907538,-0.021775481458153917,0.009903959573966236,-0.029865319641570104,-0.04149181095329506,-0.2959145449602075
2008856.0,1.5804562389112862,4.934584610635544,2.11384773953889,3.3222958839124743,2.3375989184319232,0.5058640079202367,-5.187335050761012,-2.0402694268028476,3.74682170831417,32.0412075001514,17.3509937005292,12.9849754712427,22.247731633736603,7.3451068998111,0.7043969858046921,0.03919723212083693,0.04321080317602707,0.03460158011946008,4.751254976637742e-05,0.0001443802746075029,0.036753463086337756,0.6228612503298727,1.3197305731971523,-0.30317829168582966,-81.9587924998486,-44.6490062994708,-19.0150245287573,-56.752268366263394,-18.6548931001889,0.024396985804692073,-0.01970276787916307,-0.019589196823972928,-0.01969841988053992,0.009907512549766379,-0.029855619725392496,-0.043246536913662245,-0.2671387496701273
7002025.0,2.3907293635444793,5.554296997712795,2.0609310273273374,2.0952539074113825,2.309559273821603,1.9012467654785241,-1.1254864249635128,-1.870915535640405,3.756856773237,31.7451023496687,15.7921742495091,13.9936483155994,21.1098169495623,7.976464050079799,0.6933231090033303,0.03781962294548064,0.041690664952862284,0.03338317825029443,4.593707101970537e-05,0.0001403510269399888,0.04238012198222996,0.6082830676547675,1.4890844643595949,-0.29314322676299964,-82.2548976503313,-46.2078257504909,-18.0063516844006,-57.8901830504377,-18.023535949920202,0.013323109003330225,-0.02108037705451936,-0.02110933504713771,-0.02091682174970557,0.009905937071019706,-0.02985964897306001,-0.037619878017770045,-0.28171693234523254
5000211.0,0.9846218591123432,4.863381467691969,2.2091523496006307,3.864904238707107,2.3466425253424936,1.0601565610272765,-2.5566486764906444,-2.0444045954124825,3.74776841024835,32.3155549995136,17.7986799004429,12.8763355026446,22.637638266799797,7.258437549535351,0.69787310762365,0.03889286992537978,0.04287826631702949,0.03431909760524486,4.671096779540495e-05,0.00014201479715270082,0.03582158769567734,0.6179409326660701,1.3155954045875173,-0.30223158975164965,-81.68444500048639,-44.2013200995571,-19.1236644973554,-56.3623617332002,-18.74156245046465,0.01787310762364991,-0.020007130074620218,-0.019921733682970504,-0.01998090239475514,0.009906710967795405,-0.029857985202847298,-0.044178412304322665,-0.2720590673339299
3002797.0,5.256875898759963,5.07870599875818,1.88465386328541,3.705800374020618,2.30433936501569,1.1951487814011337,-2.0909725632844776,-2.002850285494375,3.75570994044276,33.615081699827,18.018240800302,14.2237778333731,23.217187766810337,7.798420449762501,0.708461557777099,0.03906470406142504,0.04306361509006096,0.03451923774571734,5.233224954687252e-05,0.00015979208516725407,0.038206440996259916,0.6246782983436747,1.357149714505625,-0.29429005955723975,-80.384918300173,-43.981759199698004,-17.7762221666269,-55.78281223318966,-18.201579550237497,0.02846155777709891,-0.019835295938574964,-0.019736384909939036,-0.019780762254282658,0.009912332249546874,-0.029840207914832745,-0.041793559003740086,-0.2653217016563253
