sim_id,p_NiNi_phi0,p_NiNi_gamma,p_NiNi_r0,d_Ni_rho0,d_Ni_beta,d_Ni_r0,e_Ni_latticetype,e_Ni_ecoh,e_Ni_B,e_Ni_a0,Ni_fcc.E_coh,Ni_fcc.a0,Ni_fcc.E_coh.err,Ni_fcc.a0.err
sim_id,param,param,param,param,param,param,param,param,param,param,qoi,qoi,err,err
0,2.90187448519,5.0869425248,2.489015869776647,1.98941965374,5.29634126997,2.489015869776647,fcc,-4.45,188.0,3.52,-417695.5374723725,1.7565016063253,-417691.0874723725,-1.7634983936747
2,0.461511363388,4.66101732379,2.489015869776647,2.87997888177,3.98159182244,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45175218903945,3.51931574619364,-0.0017521890394496253,-0.0006842538063600578
3,0.995478052588,5.31560740806,2.489015869776647,2.48052197172,3.64013562303,2.489015869776647,fcc,-4.45,188.0,3.52,-4.453469448076175,3.51940535341365,-0.003469448076175219,-0.0005946465863502226
4,2.49693519757,3.08057599768,2.489015869776647,2.97402861555,2.19878753218,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4499499612941,3.51954861405799,5.003870590059023e-05,-0.00045138594200988535
5,3.23116159523,6.88607818486,2.489015869776647,3.23293495034,6.77737019355,2.489015869776647,fcc,-4.45,188.0,3.52,-4.671378181168775,3.5234656107676,-0.22137818116877472,0.0034656107675998804
7,2.98700237057,4.04735697182,2.489015869776647,3.14016255241,2.12633116714,2.489015869776647,fcc,-4.45,188.0,3.52,-4.452669971372775,3.5194690590197,-0.0026699713727751373,-0.0005309409802998211
8,2.62554788,4.60322514425,2.489015869776647,2.7912995196,2.30822073289,2.489015869776647,fcc,-4.45,188.0,3.52,-4.453366471942825,3.51944604476248,-0.0033664719428250223,-0.0005539552375202206
11,0.657081663249,6.81543105965,2.489015869776647,3.20062236945,2.79058591789,2.489015869776647,fcc,-4.45,188.0,3.52,-4.452122818661275,3.51808739089922,-0.002122818661274728,-0.0019126091007799495
12,1.59421512167,2.34160832491,2.489015869776647,2.73473123096,4.44347633394,2.489015869776647,fcc,-4.45,188.0,3.52,-18561.5956431215,3.00311701636761,-18557.1456431215,-0.51688298363239
13,3.65225539404,2.14262727531,2.489015869776647,3.65800391326,5.99846928491,2.489015869776647,fcc,-4.45,188.0,3.52,-506573.28384319,1.25434538286209,-506568.83384319,-2.26565461713791
15,0.840916427721,4.05355480241,2.489015869776647,3.30915598727,4.36235826773,2.489015869776647,fcc,-4.45,188.0,3.52,-3455.1730439375,3.40422721819591,-3450.7230439375003,-0.11577278180409012
16,0.742412077293,4.90086416493,2.489015869776647,3.58968742324,4.53395180785,2.489015869776647,fcc,-4.45,188.0,3.52,-4.455080716290675,3.5195995922262,-0.005080716290675191,-0.0004004077738000156
18,1.05368100592,5.23203930622,2.489015869776647,1.78271489811,6.06627198538,2.489015869776647,fcc,-4.45,188.0,3.52,-1799274.867908725,3.5403493638483,-1799270.417908725,0.020349363848299884
20,3.43910266797,3.1807281807,2.489015869776647,3.07326061078,2.79350016877,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450324749906775,3.52081343505661,-0.00032474990677489046,0.0008134350566098014
22,0.857351199745,6.55893989909,2.489015869776647,2.19941785148,5.179323768,2.489015869776647,fcc,-4.45,188.0,3.52,-4.464659367544875,3.51865455410257,-0.014659367544874513,-0.0013454458974297978
23,3.27861318263,3.32491520505,2.489015869776647,1.09673250863,3.56352185645,2.489015869776647,fcc,-4.45,188.0,3.52,-6522.120075162625,4.62770463616636,-6517.670075162625,1.10770463616636
24,2.5641670871,5.82918132515,2.489015869776647,2.77230035402,3.09382545336,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4570924891542,3.51808382013002,-0.00709248915419991,-0.0019161798699798283
25,0.776900261184,4.76973941157,2.489015869776647,1.64329667198,3.0360335611,2.489015869776647,fcc,-4.45,188.0,3.52,-4.451342563986975,3.51934455267003,-0.001342563986974632,-0.000655447329970027
28,0.641884173366,5.95274019666,2.489015869776647,1.31342574217,5.48094104726,2.489015869776647,fcc,-4.45,188.0,3.52,-4.462679371613325,3.51964235009645,-0.012679371613324442,-0.00035764990354980597
29,2.75593673639,6.77521546445,2.489015869776647,1.76737489421,6.81170499875,2.489015869776647,fcc,-4.45,188.0,3.52,-4.97180819348945,5.14169772119091,-0.5218081934894494,1.6216977211909103
30,2.09374768828,6.56774949713,2.489015869776647,2.70232956308,5.43429403039,2.489015869776647,fcc,-4.45,188.0,3.52,-4.494378228724425,3.51754989400958,-0.044378228724425206,-0.0024501059904200595
31,1.23565278146,6.46616016302,2.489015869776647,3.03427030948,6.77855950099,2.489015869776647,fcc,-4.45,188.0,3.52,-9379319.60186075,3.53992422328123,-9379315.151860751,0.019924223281230002
32,2.92112941814,6.58410733158,2.489015869776647,3.34662840572,3.25940206881,2.489015869776647,fcc,-4.45,188.0,3.52,-4.461071480149175,3.51804532009078,-0.011071480149174917,-0.0019546799092200473
33,1.02836846467,2.47107728027,2.489015869776647,2.23659461597,2.85410971805,2.489015869776647,fcc,-4.45,188.0,3.52,-7.270065967364775,5.35903811899368,-2.8200659673647746,1.8390381189936797
37,2.97554495064,2.27346305297,2.489015869776647,1.44071859044,5.26173526317,2.489015869776647,fcc,-4.45,188.0,3.52,-145975.0972720755,2.29949778620736,-145970.6472720755,-1.2205022137926402
38,0.326342577953,3.31948550569,2.489015869776647,3.28627725746,5.37130276995,2.489015869776647,fcc,-4.45,188.0,3.52,-6.633049813600975,5.66338280219432,-2.1830498136009746,2.14338280219432
41,1.72773621827,4.47898201867,2.489015869776647,3.41860332927,4.33164902787,2.489015869776647,fcc,-4.45,188.0,3.52,-4.458621377761,3.52014969201934,-0.008621377761000026,0.00014969201934000864
43,0.583839498156,5.20628703821,2.489015869776647,3.94965257971,5.0467886978,2.489015869776647,fcc,-4.45,188.0,3.52,-4.456807789157575,3.5197700881691,-0.006807789157575073,-0.00022991183090015355
44,3.44113343157,6.02388223104,2.489015869776647,1.87989017965,3.8941690182,2.489015869776647,fcc,-4.45,188.0,3.52,-4.46805548371325,3.51815783169734,-0.018055483713249387,-0.001842168302660152
45,0.868108662792,4.13219312243,2.489015869776647,2.23257732461,3.96966443115,2.489015869776647,fcc,-4.45,188.0,3.52,-4.452638594538525,3.51956681407605,-0.0026385945385252185,-0.0004331859239501412
