sim_id,p_NiNi_phi0,p_NiNi_gamma,p_NiNi_r0,d_Ni_rho0,d_Ni_beta,d_Ni_r0,e_Ni_latticetype,e_Ni_ecoh,e_Ni_B,e_Ni_a0,Ni_fcc.E_coh,Ni_fcc.a0,Ni_fcc.E_coh.err,Ni_fcc.a0.err
sim_id,param,param,param,param,param,param,param,param,param,param,qoi,qoi,err,err
0,1.15346034497,2.19954219887,2.489015869776647,2.36333044538,6.76420195468,2.489015869776647,fcc,-4.45,188.0,3.52,-286632.4632840425,1.97620397671675,-286628.0132840425,-1.54379602328325
2,1.38123972694,6.59503463549,2.489015869776647,2.61768257679,6.13018662697,2.489015869776647,fcc,-4.45,188.0,3.52,-4.50261533366915,3.51982301500199,-0.0526153336691495,-0.00017698499800999912
3,0.769262417794,5.02910411758,2.489015869776647,3.42109468852,2.38848507371,2.489015869776647,fcc,-4.45,188.0,3.52,-4.451243386127075,3.51819407462541,-0.0012433861270748636,-0.0018059253745899007
4,2.94715346225,4.33916584323,2.489015869776647,1.52777447547,4.67846641123,2.489015869776647,fcc,-4.45,188.0,3.52,-129861.8739359715,3.5019924828963,-129857.4239359715,-0.018007517103700188
5,0.0575271734357,3.85377557971,2.489015869776647,3.48722585715,6.01034736683,2.489015869776647,fcc,-4.45,188.0,3.52,-4.6760726583747,9.70116629263478,-0.22607265837469992,6.18116629263478
6,2.9426612135,6.9253705836,2.489015869776647,1.76742354171,3.34696339723,2.489015869776647,fcc,-4.45,188.0,3.52,-4.46278251395035,3.51668989939379,-0.012782513950349461,-0.0033101006062099536
7,3.86108025303,4.86273033396,2.489015869776647,2.30380519829,4.38936194474,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4729310280333,3.52116839649187,-0.02293102803329994,0.0011683964918698386
8,0.0773667067215,6.58958597374,2.489015869776647,1.29169563327,5.45288606466,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4516711569423,3.51934716803581,-0.0016711569423000228,-0.0006528319641900815
9,2.45802569685,3.22239375635,2.489015869776647,3.33256383452,3.07196975944,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450784249747475,3.52050246176325,-0.0007842497474745969,0.0005024617632498618
10,3.8070072895,6.58521357876,2.489015869776647,2.97136432857,5.95246869951,2.489015869776647,fcc,-4.45,188.0,3.52,-4.57478758217935,3.51862833477988,-0.1247875821793496,-0.0013716652201201107
11,1.89917607432,6.39313192845,2.489015869776647,1.79957407254,6.25428095948,2.489015869776647,fcc,-4.45,188.0,3.52,-4.52769483149965,3.52164351724272,-0.07769483149964973,0.0016435172427198275
12,1.52032533507,2.50257813349,2.489015869776647,3.90405115716,2.94940469714,2.489015869776647,fcc,-4.45,188.0,3.52,-233.9396553867905,4.65622692403902,-229.4896553867905,1.1362269240390197
13,1.59252396893,6.11962816924,2.489015869776647,2.40889562634,3.49979044183,2.489015869776647,fcc,-4.45,188.0,3.52,-4.456291210362925,3.51814133277589,-0.00629121036292446,-0.0018586672241100999
14,1.58170564177,6.81116828885,2.489015869776647,2.53019674971,6.639652045,2.489015869776647,fcc,-4.45,188.0,3.52,-4.545462790928475,3.52155794453268,-0.0954627909284751,0.0015579445326801
15,0.399778134301,4.99083351141,2.489015869776647,2.83074305916,2.64015759243,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450642550920425,3.51921222638509,-0.0006425509204248669,-0.0007877736149102255
16,0.718045910131,5.5424582593,2.489015869776647,1.32593147671,4.97992479213,2.489015869776647,fcc,-4.45,188.0,3.52,-4.458515812556125,3.51975175638715,-0.008515812556124658,-0.0002482436128499188
17,2.15427624341,6.79383616436,2.489015869776647,1.72226080945,2.43236212201,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45661168879945,3.51666782807449,-0.006611688799449844,-0.0033321719255101634
18,2.63208315069,4.07606795868,2.489015869776647,1.83893993714,5.23497580154,2.489015869776647,fcc,-4.45,188.0,3.52,-525483.8073288575,3.2600737315831,-525479.3573288575,-0.2599262684168999
20,2.81924152021,6.47900271794,2.489015869776647,3.07865458515,2.23383359244,2.489015869776647,fcc,-4.45,188.0,3.52,-4.458163609998275,3.51665378375703,-0.008163609998274701,-0.003346216242969824
22,0.643150841838,3.90093451524,2.489015869776647,3.59683594648,3.15795407617,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450683918207,3.51928892294725,-0.0006839182069997563,-0.0007110770527498644
25,2.84331421669,5.4258337937,2.489015869776647,1.30921126494,2.10378525823,2.489015869776647,fcc,-4.45,188.0,3.52,-4.456004645,3.51799557179186,-0.006004644999999975,-0.0020044282081399523
26,1.29754019897,3.20910356815,2.489015869776647,2.52582809529,3.58982212952,2.489015869776647,fcc,-4.45,188.0,3.52,-931.8968426645826,4.29836212431631,-927.4468426645825,0.7783621243163101
27,2.06450244174,4.18333754861,2.489015869776647,2.31215423933,3.07440452826,2.489015869776647,fcc,-4.45,188.0,3.52,-4.452551861383775,3.51955072141924,-0.0025518613837745008,-0.00044927858075993754
28,1.8910395421,2.32367878175,2.489015869776647,1.89682742367,5.00238700379,2.489015869776647,fcc,-4.45,188.0,3.52,-56717.7122828385,2.48522341867462,-56713.26228283851,-1.0347765813253802
31,0.233663435915,5.87100419391,2.489015869776647,1.33349173292,4.5391074717,2.489015869776647,fcc,-4.45,188.0,3.52,-4.452036194347975,3.5191270029986,-0.0020361943479745293,-0.0008729970013998667
32,3.86247971917,4.09095919683,2.489015869776647,2.11597017243,2.38056641642,2.489015869776647,fcc,-4.45,188.0,3.52,-4.453195400241425,3.51949607810092,-0.0031954002414247284,-0.0005039218990798844
33,3.1044503957,5.71654709642,2.489015869776647,1.00922959776,3.36068707166,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4598658916482,3.51947068934071,-0.009865891648200176,-0.000529310659290072
34,1.99065414471,2.1166387234,2.489015869776647,1.21785541507,6.7923080727,2.489015869776647,fcc,-4.45,188.0,3.52,-709025.97661329,1.46997423619412,-709021.5266132901,-2.05002576380588
35,2.63173960134,6.94893433189,2.489015869776647,1.68867722822,5.30205874626,2.489015869776647,fcc,-4.45,188.0,3.52,-4.503258356435175,3.5155011723607,-0.05325835643517518,-0.004498827639300096
36,2.62225549154,3.62397531732,2.489015869776647,2.12581111056,3.37213861915,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4528287913684,3.52071851543656,-0.0028287913684001964,0.0007185154365600965
37,3.88041561561,3.92885238956,2.489015869776647,1.53400619415,2.92928778952,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45335667335815,3.52085702187624,-0.00335667335814982,0.0008570218762398163
39,0.574282520198,4.27689248884,2.489015869776647,2.12693847435,3.09995260325,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450775783665075,3.51927744060757,-0.0007757836650750249,-0.0007225593924298224
40,1.29009101315,3.10617128049,2.489015869776647,3.19328958847,4.60697472822,2.489015869776647,fcc,-4.45,188.0,3.52,-37422.603451541,3.07838908962154,-37418.153451541,-0.44161091037846
41,0.91425928846,5.53772745495,2.489015869776647,2.00841207209,2.49476031815,2.489015869776647,fcc,-4.45,188.0,3.52,-4.451856992159175,3.51813274378667,-0.0018569921591744531,-0.0018672562133299486
42,0.718233549178,2.24835092974,2.489015869776647,1.73598790596,2.06630348592,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4494684945994,3.51914822153308,0.0005315054006000963,-0.0008517784669201944
43,3.79693611982,5.90602920714,2.489015869776647,2.62714342654,4.49761525742,2.489015869776647,fcc,-4.45,188.0,3.52,-4.482191162874375,3.5183462806497,-0.03219116287437451,-0.0016537193502998981
