sim_id,p_NiNi_phi0,p_NiNi_gamma,p_NiNi_r0,d_Ni_rho0,d_Ni_beta,d_Ni_r0,e_Ni_latticetype,e_Ni_ecoh,e_Ni_B,e_Ni_a0,Ni_fcc.E_coh,Ni_fcc.a0,Ni_fcc.E_coh.err,Ni_fcc.a0.err
sim_id,param,param,param,param,param,param,param,param,param,param,qoi,qoi,err,err
0,0.111379342613,5.67536595518,2.489015869776647,3.15489368486,5.65055606551,2.489015869776647,fcc,-4.45,188.0,3.52,-4.452409533801275,3.51970378413193,-0.0024095338012743994,-0.00029621586807015987
2,2.83350337664,4.36030606387,2.489015869776647,3.0092781356,3.66794811873,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45700522102485,3.52084100349201,-0.007005221024849462,0.0008410034920101062
3,3.12499327166,4.34505369007,2.489015869776647,2.37371498751,2.95775804373,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4539513703299,3.51955217958622,-0.003951370329899895,-0.0004478204137798869
6,1.09004824348,6.36418794254,2.489015869776647,1.33075055268,6.86312374017,2.489015869776647,fcc,-4.45,188.0,3.52,-12927773.285894925,3.54063316512622,-12927768.835894926,0.020633165126219932
7,0.685994446694,6.0917705652,2.489015869776647,3.91812240576,2.39789247941,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45171091511645,3.51809230824921,-0.0017109151164493852,-0.001907691750790086
8,2.13337738027,6.5477853446,2.489015869776647,2.64511014265,5.8797947727,2.489015869776647,fcc,-4.45,188.0,3.52,-4.51540483755935,3.51879396108229,-0.0654048375593499,-0.001206038917710206
9,1.61493459068,2.9994812384,2.489015869776647,2.52872477915,6.44791265441,2.489015869776647,fcc,-4.45,188.0,3.52,-898444.356614825,0.928286876016857,-898439.906614825,-2.5917131239831432
10,2.58645379139,4.55762269073,2.489015869776647,2.99507814148,3.87298435036,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45851968111575,3.52080407569631,-0.008519681115750188,0.0008040756963101359
11,2.31681213129,6.57880604045,2.489015869776647,1.55126314527,3.80183715171,2.489015869776647,fcc,-4.45,188.0,3.52,-4.462850660639275,3.51810201523215,-0.012850660639275091,-0.0018979847678499695
12,2.33236571843,5.40194619601,2.489015869776647,2.80273059923,2.4328852524,2.489015869776647,fcc,-4.45,188.0,3.52,-4.454482048287275,3.51805027936039,-0.004482048287274942,-0.0019497206396099642
13,0.0731990212631,3.93554056723,2.489015869776647,3.22116252127,4.11315799497,2.489015869776647,fcc,-4.45,188.0,3.52,-4.496528439594,10.1167178656495,-0.04652843959399977,6.5967178656495005
