sim_id,p_AlAl_phi0,p_AlAl_gamma,p_AlAl_r0,d_Al_rho0,d_Al_beta,d_Al_r0,e_Al_F0,Al_fcc.E_coh,Al_fcc.a0,Al_fcc.c11,Al_fcc.c12,Al_fcc.c44,Al_fcc.B,Al_fcc.G,Al_fcc.vac,Al_fcc.100s,Al_fcc.110s,Al_fcc.111s,Al_fcc.isf,E_Al_fcc_hcp,E_Al_fcc_bcc,E_Al_fcc_sc,E_Al_fcc_dia,Al_fcc.E_coh.err,Al_fcc.a0.err,Al_fcc.c11.err,Al_fcc.c12.err,Al_fcc.c44.err,Al_fcc.B.err,Al_fcc.G.err,Al_fcc.vac.err,Al_fcc.100s.err,Al_fcc.110s.err,Al_fcc.111s.err,Al_fcc.isf.err,E_Al_fcc_hcp.err,E_Al_fcc_bcc.err,E_Al_fcc_sc.err,E_Al_fcc_dia.err
sim_id,param,param,param,param,param,param,param,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,err,err,err,err,err,err,err,err,err,err,err,err,err,err,err,err
133,1.1705616672640828,3.7322754806277993,2.050138574724923,2.5668109100092007,2.0240915042077905,2.3243963684425353,-0.8124025425506136,-2.584797628984075,3.61323428185521,13.0654516498907,5.8424033501069,6.08891124085058,8.250086116701501,3.6115241498919004,0.7713081308320398,0.04956047570751335,0.0544894258230969,0.04496568403675903,0.00010995387581171248,0.00031063808270026527,0.019439810325565077,0.27872991504367484,0.6678117866208375,0.7752023710159248,-0.4367657181447897,-100.9345483501093,-56.0575966498931,-25.511088759149423,-70.7499138832985,-23.3884758501081,0.0913081308320397,-0.011639524292486644,-0.0067105741769031,-0.016234315963240965,-0.01919004612418829,-0.039689361917299736,-0.07056018967443492,-0.08127008495632515,-0.08218821337916249
85,2.3217987612708098,5.323626572551007,2.037810404888981,3.473847713997372,2.1065552935926632,1.8777607346523217,-0.8061119855984108,-1.81325604939178,3.77125126225653,31.8606017499405,16.4509525493486,15.3765310749435,21.587502282879232,7.70482460029595,0.6797178929744803,0.036970114172919316,0.040725655636792125,0.032955070455841944,8.530812940986312e-05,0.00026268154596986726,0.03626904943146503,0.2966634095727301,0.5929556246328063,1.54674395060822,-0.27874873774346964,-82.1393982500595,-45.4490474506514,-16.2234689250565,-57.41249771712077,-19.29517539970405,-0.0002821070255197844,-0.02422988582708068,-0.020474344363207872,-0.028244929544158054,-0.019214691870590137,-0.039737318454030134,-0.05373095056853497,-0.06333659042726991,-0.15704437536719373
194,3.2601797517239235,3.7107631709603286,1.855431335839268,2.0556152380615824,2.061023047876117,2.0282823438469633,-1.4834820083066949,-2.9295160391372,3.67525767726453,24.8645646992372,14.5831831498071,10.23745044607,18.010310332950468,5.14069077471505,0.8620662073294056,0.05309314681777302,0.0584471092151502,0.047883212617875634,0.0001535540484932338,0.0004489936651252968,0.023387022957845005,0.31901728938615026,1.2434497875801753e-14,0.4304839608627997,-0.3747423227354698,-89.1354353007628,-47.3168168501929,-21.362549553930002,-60.98968966704953,-21.85930922528495,0.1820662073294056,-0.00810685318222698,-0.002752890784849797,-0.013316787382124363,-0.019146445951506767,-0.039551006334874704,-0.06661297704215499,-0.04098271061384973,-0.7499999999999876
161,4.740597074762532,2.8364252504448806,1.690635116474345,3.2596999702465945,2.027694936135206,1.9334769630977773,-1.7348764894306412,-3.43224014005555,3.69971412522754,30.2265614998759,24.2310222995002,6.79418047277423,26.2295353662921,2.9977696001878495,0.6846650738308426,0.0461232357170784,0.05056212928507926,0.04143601736452057,0.0002315230345204995,0.0006860394744752085,0.011768989446820033,0.21597846537564003,0.5860152716166374,-0.07224014005555013,-0.35028587477245976,-83.7734385001241,-37.668977700499795,-24.805819527225772,-52.7704646337079,-24.00223039981215,0.004665073830842581,-0.015076764282921595,-0.010637870714920734,-0.019763982635479425,-0.019068476965479503,-0.03931396052552479,-0.07823101055317996,-0.14402153462435996,-0.16398472838336264
21,2.7172794138362146,3.7410827522710437,1.9114056999570035,1.8647562212950721,2.239619208930888,1.3947675059883649,-3.3187029806911545,-2.90226059756695,3.65063265697266,19.9149329506327,11.4517992507899,5.84537562495917,14.272843817404166,4.2315668499214,0.8065238359376394,0.05048240287634738,0.0555564958219368,0.04507549799379394,8.67823854514306e-05,0.0002503115695500213,0.02357714483987028,0.30979197548557025,0.0001252293185252107,0.45773940243304967,-0.39936734302733967,-94.0850670493673,-50.4482007492101,-25.75462437504083,-64.72715618259583,-22.7684331500786,0.12652383593763938,-0.010717597123652618,-0.005643504178063197,-0.016124502006206055,-0.01921321761454857,-0.03974968843044998,-0.06642285516012972,-0.05020802451442974,-0.7498747706814748
231,2.432986721098719,3.880823494848075,1.8837074373659999,2.6092888457067245,1.5336856013066842,1.9080772705294886,-1.0506511858799,-2.604516340256025,3.71728715916142,27.2103595496446,15.4688736998651,16.4301440428077,19.382702316458268,5.8707429248897505,0.9021446951476833,0.05404277861179011,0.059402494673692616,0.050265154674840294,0.00040932161463983055,0.0012241595826001372,0.02248594954370997,0.302164541874395,0.7589242916368999,0.7554836597439749,-0.33271284083858,-86.78964045035539,-46.4311263001349,-15.1698559571923,-59.617297683541736,-21.12925707511025,0.2221446951476832,-0.007157221388209886,-0.0017975053263073817,-0.010934845325159703,-0.018890678385360172,-0.038775840417399864,-0.06751405045629003,-0.05783545812560498,0.008924291636899895
19,3.26708704200485,3.395216350935056,1.8087165317642602,0.44415473463410615,1.7913771480432308,1.365195641859986,-4.21184855565075,-2.0152815853181973,3.87152020952053,43.2775264653174,31.4978419748514,18.3891226204439,35.4244034716734,5.889842245233,0.5995580830761185,0.03299106903975563,0.036474231836502086,0.029917047942555293,0.0001884555944610007,0.0006089856963047424,0.014645188520267194,0.21100509840260728,0.5239017481052848,1.3447184146818025,-0.1784797904794697,-70.72247353468259,-30.402158025148598,-13.210877379556102,-43.5755965283266,-21.110157754767002,-0.08044191692388158,-0.02820893096024437,-0.024725768163497912,-0.031282952057444705,-0.019111544405539,-0.03939101430369526,-0.0753548114797328,-0.1489949015973927,-0.22609825189471522
179,3.0855532784448285,3.3270014416628766,1.7465595199654809,0.45583448647439917,1.7361651026211709,1.2803276049086385,-5.145267762861518,-2.8122371305478,3.64327718955214,18.6589219498274,10.8947913999145,10.1518572346747,13.48283491655213,3.8820652749564495,0.8202302567685251,0.05359935662765159,0.058924440365768584,0.04954193166020141,0.00026725316063695633,0.0007676397705496107,0.015373321199129819,0.26155660160505967,0.0003841268442998924,0.5477628694522001,-0.40672281044785974,-95.3410780501726,-51.005208600085496,-21.4481427653253,-65.51716508344786,-23.11793472504355,0.14023025676852507,-0.007600643372348406,-0.002275559634231414,-0.011658068339798586,-0.019032746839363044,-0.03923236022945039,-0.07462667880087018,-0.09844339839494032,-0.7496158731557001
4,2.910628304995268,4.161900200595294,1.8021406245592413,1.5323288851476546,2.063028579861978,0.39359432495183116,-6.083962123937121,-2.1125463170051124,3.60919225804496,9.33733295023558,2.6137833505345,4.91472368050978,4.8549665504348605,3.3617747998505405,0.6853811894590365,0.043006236952514994,0.04727528201909859,0.038891860122381224,7.14733963048854e-05,0.00020145262548743048,0.021284922256457506,0.26254112437594235,0.5952227246615749,1.2474536829948875,-0.44080774195504,-104.66266704976442,-59.2862166494655,-26.68527631949022,-74.14503344956513,-23.63822520014946,0.005381189459036428,-0.018193763047485004,-0.013924717980901405,-0.022308139877618774,-0.019228526603695117,-0.03979854737451257,-0.06871507774354249,-0.09745887562405764,-0.1547772753384251
25,1.4194283745138558,4.528169109407283,2.0278881315964306,4.009974092324033,1.0092969046206135,1.09887684493581,-0.8168453186879272,-1.9338290761689425,3.81767983683777,31.7868391801312,18.6597075626196,19.4096199145827,23.035418101790132,6.563565808755799,0.7634135224218426,0.042572622714600994,0.046781982334014253,0.04045952718859591,0.0006972676097610707,0.002196813062320002,0.024015683068072446,0.2447103605364025,0.6285795323566925,1.4261709238310574,-0.23232016316223003,-82.2131608198688,-43.2402924373804,-12.190380085417303,-55.96458189820987,-20.436434191244203,0.08341352242184252,-0.018627377285399004,-0.014418017665985744,-0.020740472811404086,-0.018602732390238932,-0.03780318693768,-0.06598431693192755,-0.11528963946359749,-0.1214204676433075
