sim_id,p_AlAl_phi0,p_AlAl_gamma,p_AlAl_r0,d_Al_rho0,d_Al_beta,d_Al_r0,e_Al_F0,Al_fcc.E_coh,Al_fcc.a0,Al_fcc.c11,Al_fcc.c12,Al_fcc.c44,Al_fcc.B,Al_fcc.G,Al_fcc.vac,Al_fcc.100s,Al_fcc.110s,Al_fcc.111s,Al_fcc.isf,E_Al_fcc_hcp,E_Al_fcc_bcc,E_Al_fcc_sc,E_Al_fcc_dia,Al_fcc.E_coh.err,Al_fcc.a0.err,Al_fcc.c11.err,Al_fcc.c12.err,Al_fcc.c44.err,Al_fcc.B.err,Al_fcc.G.err,Al_fcc.vac.err,Al_fcc.100s.err,Al_fcc.110s.err,Al_fcc.111s.err,Al_fcc.isf.err,E_Al_fcc_hcp.err,E_Al_fcc_bcc.err,E_Al_fcc_sc.err,E_Al_fcc_dia.err
sim_id,param,param,param,param,param,param,param,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,err,err,err,err,err,err,err,err,err,err,err,err,err,err,err,err
28,2.2198571679412407,4.049585964681312,1.9720252840191625,2.134704086432383,2.0059472248359227,1.833091994652176,-1.9176672223682811,-3.56351626008125,3.59856103348341,14.4855290505802,3.81178185052704,8.27888041746673,7.369697583878093,5.336873600026579,1.1470027450087628,0.07302513631833871,0.0802390320833204,0.06633290841592901,0.00013229393191296288,0.00037065321140028473,0.032672674978780236,0.42722867735918024,0.00018557661890028498,-0.20351626008125034,-0.4514389665165899,-99.5144709494198,-58.08821814947296,-23.32111958253327,-71.6303024161219,-21.66312639997342,0.4670027450087627,0.01182513631833871,0.019039032083320397,0.005132908415929012,-0.01916770606808704,-0.039629346788599716,-0.05732732502121976,0.06722867735918026,-0.7498144233810997
29,2.6783023346476655,4.223563055411272,1.9492113962580573,2.067885507877679,2.3910669431203524,0.17681642519917268,-6.520598893095797,-0.97946799274939,3.98605333839571,50.8932822115185,36.3867160185237,19.191531264182,41.222238082855306,7.253283096497402,0.29652205374472373,0.014726722757577465,0.016272532481379665,0.012815927462842798,-2.690312351771646e-05,-9.266444850752897e-05,0.014730018709344983,0.134814212202928,-9.266444850875022e-05,2.38053200725061,-0.06394666160428963,-63.1067177884815,-25.5132839814763,-12.408468735818001,-37.777761917144694,-19.7467169035026,-0.3834779462552763,-0.046473277242422534,-0.04492746751862033,-0.0483840725371572,-0.019326903123517716,-0.04009266444850753,-0.07526998129065501,-0.225185787797072,-0.7500926644485088
30,4.309977115175227,4.160713630230506,1.637022400435921,0.12804226104416894,1.0645236476727853,0.9767537658593359,-4.030504750504316,-1.56946146589239,3.7556399890075,18.228496770098,10.2819087425814,12.1128457907727,12.93077141842027,3.9732940137583004,0.5945646109337304,0.03511385385533292,0.038495942228167136,0.033480341262106146,0.0005083854144330446,0.0015510578979724965,0.015896524875395057,0.18327508113998991,0.4843002366609712,1.7905385341076099,-0.2943600109925,-95.771503229902,-51.6180912574186,-19.4871542092273,-66.06922858157974,-23.0267059862417,-0.08543538906626968,-0.026086146144667074,-0.02270405777183286,-0.02771965873789385,-0.018791614585566958,-0.038448942102027504,-0.07410347512460494,-0.17672491886001007,-0.2656997633390288
31,4.652700638808978,3.2362641057033827,1.7445030785867892,2.5011424357226435,2.091021126721496,1.9109821855087525,-1.6226934355356237,-2.66739609207145,3.78121101484464,39.4232432001445,29.6053748999839,12.6409475015824,32.8779976667041,4.908934150080299,0.6575126454231395,0.039340449075557046,0.04333681134293202,0.035143370532457203,0.00017430234023307656,0.0005395392593752213,0.015820917004265134,0.2351445203271103,0.5800710366355126,0.6926039079285498,-0.26878898515535976,-74.5767567998555,-32.2946251000161,-18.959052498417602,-46.1220023332959,-22.0910658499197,-0.022487354576860574,-0.02185955092444295,-0.01786318865706798,-0.026056629467542794,-0.019125697659766926,-0.03946046074062478,-0.07417908299573486,-0.12485547967288968,-0.16992896336448737
32,2.982388380611486,3.3753545664440288,1.8207579226900372,1.3794337676312352,2.163490958238374,1.2563618532972494,-3.825469563926274,-2.4070879873649424,3.69962901594017,23.4131228498882,16.3906283996767,6.86634866313521,18.731459883080532,3.51124722510575,0.6053059303758346,0.037837180295606315,0.04163209306582945,0.03382299549722089,0.00011455180896837332,0.0003394357355701594,0.014941914426922498,0.2198174976994225,0.5335470354024425,0.9529120126350574,-0.3503709840598299,-90.5868771501118,-45.5093716003233,-24.733651336864792,-60.26854011691947,-23.48875277489425,-0.07469406962416547,-0.023362819704393682,-0.01956790693417055,-0.027377004502779106,-0.01918544819103163,-0.03966056426442984,-0.0750580855730775,-0.1401825023005775,-0.21645296459755747
33,2.265171796705394,4.368696164037642,1.8790617434514416,4.295860136776345,0.8424329769213608,0.6352851216110029,-1.767381054234942,-4.5196223006827,3.50935647796403,3.52728615107481,-6.86617725004908,14.1446586866737,-3.40168944967445,5.196731700561945,1.7234606346589203,0.1272612817112974,0.13692096624376246,0.12390762160909258,1.526333193303963e-05,1.8869583475300544e-05,0.03242394010082528,0.5009024444722598,2.9916119237860528e-05,-1.1596223006827002,-0.5406435220359698,-110.4727138489252,-68.76617725004908,-17.4553413133263,-82.40168944967445,-21.803268299438056,1.0434606346589201,0.06606128171129741,0.07572096624376246,0.06270762160909257,-0.019284736668066963,-0.0399811304165247,-0.05757605989917472,0.14090244447225986,-0.7499700838807621
34,1.3474618114771237,4.9677337268392945,2.0734733008787085,2.022128589374169,2.2154002563271864,1.2101245955409272,-2.7205594981725922,-2.3509442829643223,3.61633934094727,7.97091290005483,-0.610713099013082,4.12036785920496,2.249828900676222,4.290812999533956,0.8315408718885067,0.050233711081611766,0.05524775350945014,0.04491355565253884,4.361385398643736e-05,0.00012339096110736136,0.03735480435239236,0.35162213296845235,0.0001233909611100259,1.0090557170356775,-0.4336606590527299,-106.02908709994517,-62.51071309901308,-27.47963214079504,-76.75017109932378,-22.709187000466045,0.15154087188850662,-0.010966288918388231,-0.005952246490549859,-0.016286444347461154,-0.019256386146013563,-0.03987660903889264,-0.05264519564760764,-0.008377867031547637,-0.74987660903889
35,1.9179256144545762,4.120589503538295,2.0418288766416066,4.328937417749637,2.416645685307922,0.8677782353349949,-2.570747520755198,-1.3021745333351975,3.91934429702631,49.0911258399137,34.9916606674014,17.582522650575,39.691482391572166,7.049732586256152,0.3806855758021186,0.019757946755422456,0.021816820147444155,0.017226580312939662,-7.559010023766495e-07,-2.678873179950969e-06,0.017716900705802452,0.16974296259181743,0.004099411604022496,2.057825466664802,-0.1306557029736899,-64.9088741600863,-26.9083393325986,-14.017477349425,-39.308517608427834,-19.95026741374385,-0.29931442419788146,-0.041442053244577545,-0.03938317985255584,-0.04397341968706034,-0.019300755901002376,-0.04000267887317995,-0.07228309929419754,-0.19025703740818256,-0.7459005883959775
36,2.625007494304594,3.4657157694118257,1.9949987597496126,2.656258597018664,2.1711892747557022,2.5726373520053656,-0.10959042045152056,-0.13277880500932024,5.03465012277928,93.6902454996016,75.0707960003637,34.7595741313686,81.27727916677634,9.309724749618951,0.033925105220966145,0.0010690323683575204,0.0011752793675803622,0.0008817430586808648,-1.2947352530654011e-15,0.0,0.0024046288937677462,0.019015563369782246,0.032005851621432116,3.2272211949906797,0.9846501227792803,-20.309754500398398,13.170796000363701,3.1595741313686005,2.2772791667763386,-17.69027525038105,-0.6460748947790339,-0.060130967631642475,-0.060024720632419634,-0.060318256941319134,-0.019300000000001295,-0.04,-0.08759537110623225,-0.3409844366302177,-0.7179941483785679
38,2.961891180446287,3.719988376326155,1.8544461008459476,1.0605476812194659,2.0660130422827527,1.3668806329661345,-3.773371314255299,-2.727236236411975,3.66219506559185,21.0005354500027,11.8933402001858,8.67136420124064,14.929071950124767,4.55359762490845,0.8026195008022796,0.04985014942202181,0.054866210113794035,0.04497833181957144,0.00013452434141046637,0.0003905398866250742,0.02162762484106473,0.29660386194214494,0.7007378205296,0.632763763588025,-0.38780493440815,-92.9994645499973,-50.0066597998142,-22.92863579875936,-64.07092804987523,-22.44640237509155,0.12261950080227957,-0.011349850577978188,-0.006333789886205962,-0.016221668180428556,-0.019165475658589535,-0.03960946011337493,-0.06837237515893527,-0.06339613805785504,-0.049262179470400014
