sim_id,p_NiNi_phi0,p_NiNi_gamma,p_NiNi_r0,d_Ni_rho0,d_Ni_beta,d_Ni_r0,e_Ni_latticetype,e_Ni_ecoh,e_Ni_B,e_Ni_a0,Ni_fcc.E_coh,Ni_fcc.a0,Ni_fcc.c11,Ni_fcc.c12,Ni_fcc.c44,Ni_fcc.B,Ni_fcc.G,Ni_fcc.vac,Ni_fcc.100s,Ni_fcc.110s,Ni_fcc.111s,Ni_fcc.isf,E_Ni_fcc_hcp,E_Ni_fcc_bcc,E_Ni_fcc_dia,Ni_fcc.E_coh.err,Ni_fcc.a0.err,Ni_fcc.c11.err,Ni_fcc.c12.err,Ni_fcc.c44.err,Ni_fcc.B.err,Ni_fcc.G.err,Ni_fcc.vac.err,Ni_fcc.100s.err,Ni_fcc.110s.err,Ni_fcc.111s.err,Ni_fcc.isf.err,E_Ni_fcc_hcp.err,E_Ni_fcc_bcc.err,E_Ni_fcc_dia.err
sim_id,param,param,param,param,param,param,param,param,param,param,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,err,err,err,err,err,err,err,err,err,err,err,err,err,err,err
0,0.9944485065691306,2.071220662507314,2.489015869776647,3.4051877135095783,1.6362451245556906,2.489015869776647,fcc,-4.45,188.0,3.52,-4.499869538289975,3.51081336745759,199.73770475706,185.602604183347,40.3146144400259,190.31430437458468,7.067550286856488,1.1840555586232995,0.14342931077295523,0.15152650817680843,0.13637964410067221,3.6008570441862215e-05,9.501895949970418e-05,0.003790601944920091,4.7362953912610806e-05,-0.049869538289974535,-0.009186632542410145,-61.26229524294001,34.60260418334701,-91.6853855599741,2.3143043745846796,-93.93244971314351,-0.4159444413767006,-0.004370689227044755,0.026026508176808433,-0.015020355899327792,-0.008823991429558137,-0.019904981040500296,-0.1262093980550799,-1.7999526370460874
1,1.694683556378613,1.7661660736278204,2.489015869776647,4.066798195343904,1.5164283767737343,2.489015869776647,fcc,-4.45,188.0,3.52,-4.543618737230025,3.50164192096381,198.841030947061,188.593825530246,33.6838894556638,192.00956066918434,5.123602708407503,1.1401455338466917,0.1715385647007781,0.17934005724748972,0.16519659461466177,6.385612651450228e-05,0.00016502405725038471,0.0017217442835697483,0.6751076622655625,-0.09361873723002478,-0.018358079036190134,-62.158969052939,37.593825530245994,-98.3161105443362,4.009560669184339,-95.8763972915925,-0.4598544661533084,0.02373856470077812,0.05384005724748972,0.013796594614661761,-0.008796143873485497,-0.019834975942749616,-0.12827825571643026,-1.1248923377344375
2,1.7851759214462235,2.153238963951698,2.489015869776647,6.5914067785226855,1.8143409981474166,2.489015869776647,fcc,-4.45,188.0,3.52,-4.48826012433145,3.51078071354878,431.453867301899,408.497262255396,60.7067029743509,416.14946393756367,11.4783025232515,1.5977793145301575,0.15736478250607028,0.1676979075881732,0.15071627673237298,2.5735314474807404e-05,6.805773707529994e-05,0.007260166368770804,1.1046852770595006,-0.03826012433145021,-0.009219286451219944,170.45386730189898,257.497262255396,-71.29329702564911,228.14946393756367,-89.5216974767485,-0.0022206854698425538,0.00956478250607029,0.04219790758817321,-0.0006837232676270288,-0.008834264685525192,-0.0199319422629247,-0.1227398336312292,-0.6953147229404995
3,1.7947540947974099,2.2626577360116515,2.489015869776647,3.6163625206547896,1.7024306868575185,2.489015869776647,fcc,-4.45,188.0,3.52,-4.530577622907175,3.50072617156212,211.985559322242,172.207722862913,105.143431554299,185.46700168268933,19.88891822966451,2.713647505008737,0.24127542705680877,0.2544678620234479,0.24056557773140794,4.9192670623318765e-05,0.00012848433425016736,0.0124965583389951,0.009080848407899467,-0.08057762290717463,-0.01927382843788017,-49.01444067775799,21.207722862912988,-26.856568445701,-2.532998317310671,-81.11108177033549,1.1136475050087369,0.09347542705680878,0.1289678620234479,0.08916557773140793,-0.00881080732937668,-0.019871515665749833,-0.1175034416610049,-1.7909191515921006
4,2.0437012957732836,2.1840830428684015,2.489015869776647,0.925175453074641,1.727322649047977,2.489015869776647,fcc,-4.45,188.0,3.52,-4.620354251361575,3.50377439522251,209.428683771554,174.32197572742,94.3837260072338,186.02421174213134,17.553354022066998,2.4886845800725155,0.22761088453657607,0.24054780506583925,0.22567684296669727,5.106825436098968e-05,0.00013402708990017942,0.01068133904041968,6.707355348734012e-05,-0.17035425136157478,-0.0162256047774898,-51.571316228445994,23.32197572742001,-37.616273992766196,-1.9757882578686576,-83.446645977933,0.8886845800725154,0.07981088453657609,0.11504780506583925,0.07427684296669726,-0.00880893174563901,-0.01986597291009982,-0.11931866095958032,-1.7999329264465127
5,1.2603350521540981,2.1782734595565296,2.489015869776647,4.5408507905925255,1.90678075238215,2.489015869776647,fcc,-4.45,188.0,3.52,-4.47351845999435,3.51662909862925,177.54317866293,163.869004036477,34.9160712218178,168.42706224529468,6.83708731322649,0.9101394167844319,0.09754598950419087,0.10287055886134612,0.09040976771368682,7.84416509457966e-06,2.0795258174999276e-05,0.0046400453495394345,1.0443437749252382e-05,-0.023518459994349428,-0.0033709013707499125,-83.45682133707001,12.869004036477008,-97.0839287781822,-19.572937754705322,-94.16291268677351,-0.6898605832155682,-0.05025401049580912,-0.02262944113865388,-0.06099023228631319,-0.00885215583490542,-0.019979204741825,-0.12535995465046057,-1.7999895565622508
6,3.7951608869823135,2.236388607759902,2.489015869776647,4.951135944023386,2.006758449525279,2.489015869776647,fcc,-4.45,188.0,3.52,-4.5026211763791,3.51284842808736,263.933112404603,225.880825788694,93.0802306351357,238.56492132733032,19.026143307954484,2.188669409623685,0.1786355202014995,0.1906877694786816,0.17368327463558264,4.4473663710017364e-07,7.13124100215623e-07,0.013841779653914976,1.53008703898475,-0.05262117637910002,-0.00715157191263982,2.93311240460298,74.88082578869401,-38.919769364864294,50.564921327330325,-81.97385669204552,0.5886694096236851,0.030835520201499517,0.0651877694786816,0.022283274635582634,-0.008859555263362899,-0.019999286875899785,-0.11615822034608503,-0.26991296101525
8,2.783820840939871,2.1265332332863114,2.489015869776647,0.6338675373677094,1.8403778690315038,2.489015869776647,fcc,-4.45,188.0,3.52,-4.71280894670805,3.51156682862466,205.083023647157,175.092459942449,79.3585159481265,185.089314510685,14.995281852353997,2.066175437836307,0.1889461543226065,0.20088474185009825,0.18435226088877485,3.33664862690212e-05,8.83073417492497e-05,0.009476904350174564,4.420943411176381e-05,-0.26280894670804944,-0.008433171375339832,-55.916976352842994,24.09245994244901,-52.641484051873505,-2.910685489315,-86.004718147646,0.466175437836307,0.041146154322606515,0.07538474185009825,0.03295226088877484,-0.008826633513730978,-0.01991169265825075,-0.12052309564982544,-1.7999557905658883
9,0.9125102981467856,2.1568567328465558,2.489015869776647,0.6990091430197387,1.777315038850373,2.489015869776647,fcc,-4.45,188.0,3.52,-4.53595373395475,3.52021226690722,194.218314547172,181.443927052444,33.9872453706929,185.70205621735332,6.387193747364009,0.9366005789022438,0.10677164206183135,0.11253956734032648,0.0997121776662689,1.5687342577809362e-05,4.183649150046875e-05,0.0040252051764504415,2.0886732237990202e-05,-0.08595373395475026,0.00021226690721976027,-66.78168545282799,30.443927052443996,-98.0127546293071,-2.2979437826466835,-94.61280625263599,-0.6633994210977563,-0.04102835793816864,-0.012960432659673518,-0.05168782233373111,-0.00884431265742219,-0.01995816350849953,-0.12597479482354956,-1.799979113267762
