sim_id,p_NiNi_phi0,p_NiNi_gamma,p_NiNi_r0,d_Ni_rho0,d_Ni_beta,d_Ni_r0,e_Ni_latticetype,e_Ni_ecoh,e_Ni_B,e_Ni_a0,Ni_fcc.E_coh,Ni_fcc.a0,Ni_fcc.c11,Ni_fcc.c12,Ni_fcc.c44,Ni_fcc.B,Ni_fcc.G,Ni_fcc.vac,Ni_fcc.100s,Ni_fcc.110s,Ni_fcc.111s,Ni_fcc.isf,E_Ni_fcc_hcp,E_Ni_fcc_bcc,E_Ni_fcc_dia,Ni_fcc.E_coh.err,Ni_fcc.a0.err,Ni_fcc.c11.err,Ni_fcc.c12.err,Ni_fcc.c44.err,Ni_fcc.B.err,Ni_fcc.G.err,Ni_fcc.vac.err,Ni_fcc.100s.err,Ni_fcc.110s.err,Ni_fcc.111s.err,Ni_fcc.isf.err,E_Ni_fcc_hcp.err,E_Ni_fcc_bcc.err,E_Ni_fcc_dia.err
sim_id,param,param,param,param,param,param,param,param,param,param,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,err,err,err,err,err,err,err,err,err,err,err,err,err,err,err
0,0.13922750400149853,1.9104462925594274,2.489015869776647,0.8738338929011366,1.4534496007246471,2.489015869776647,fcc,-4.45,188.0,3.52,-4.468633448965,3.52979659486695,191.488722887163,189.881629775587,5.08060642578033,190.41732747944567,0.803546555788003,0.21356975941796463,0.04487512154472141,0.04158219496553294,0.04193414978277148,7.895405053114364e-06,2.1204259974538786e-05,0.00032552055335965946,1.0435014562659717e-05,-0.018633448964999744,0.009796594866950059,-69.511277112837,38.88162977558699,-126.91939357421967,2.4173274794456745,-100.196453444212,-1.3864302405820355,-0.10292487845527858,-0.08391780503446705,-0.10946585021722853,-0.008852104594946885,-0.01997879574002546,-0.12967447944664034,-1.7999895649854374
1,3.5505380959814588,2.027983441013198,2.489015869776647,5.469869172592806,1.8917977402066157,2.489015869776647,fcc,-4.45,188.0,3.52,-4.496654470692925,3.51371835509996,115.196519608961,97.8382368621662,46.5977913278381,103.62433111109779,8.6791413733974,1.259121098414937,0.13091623229108934,0.1390102250123773,0.12380678922459376,2.2741559022569444e-05,6.03575208000251e-05,0.005336742016455176,1.2434497875801753e-14,-0.04665447069292483,-0.006281644900040018,-145.803480391039,-53.1617631378338,-85.40220867216189,-84.37566888890221,-92.3208586266026,-0.34087890158506307,-0.016883767708910646,0.013510225012377308,-0.027593210775406246,-0.00883725844097743,-0.019939642479199975,-0.12466325798354483,-1.7999999999999876
2,1.3495186813175242,2.2531539476212163,2.489015869776647,2.363192054260976,1.6871573039462988,2.489015869776647,fcc,-4.45,188.0,3.52,-4.524223482856775,3.50608339801097,182.901078080261,153.344891867144,78.5372578047772,163.19695393818301,14.778093106558487,2.070391023812931,0.1988174661665329,0.2110765877725259,0.1941568287231859,3.9075793943655687e-05,0.00010260055662492107,0.00923331983398512,5.129936403758251e-05,-0.07422348285677494,-0.01391660198903022,-78.09892191973901,2.344891867144014,-53.4627421952228,-24.803046061816985,-86.22190689344151,0.47039102381293096,0.05101746616653291,0.08557658777252589,0.0427568287231859,-0.008820924206056345,-0.01989739944337508,-0.12076668016601488,-1.7999487006359625
3,1.1804361263506227,2.096764265962963,2.489015869776647,4.121649495926247,1.6436947975119072,2.489015869776647,fcc,-4.45,188.0,3.52,-4.50569776474075,3.50791674659357,203.626543270889,185.663972926424,50.743209487407,191.65149637457898,8.98128517223249,1.455727308887333,0.16504545410292873,0.1749424854831408,0.15841389128480515,4.256499264331109e-05,0.00011201231182500493,0.004917236093185728,0.0,-0.055697764740750166,-0.012083253406430128,-57.37345672911101,34.66397292642401,-81.256790512593,3.651496374578983,-92.01871482776751,-0.14427269111266705,0.017245454102928742,0.04944248548314081,0.007013891284805146,-0.008817435007356688,-0.019887987688174995,-0.12508276390681428,-1.8
4,3.3546106848403032,2.0217537842019118,2.489015869776647,4.272382318978003,1.7857124168493415,2.489015869776647,fcc,-4.45,188.0,3.52,-4.53138517523245,3.50437707537258,207.599067451671,180.42627014928,75.6067810292136,189.483869250077,13.586398651195509,2.0758035592781425,0.20326663645772455,0.21540248107870633,0.19920323194413267,5.368208597635359e-05,0.00014123568599977432,0.007670657571004824,7.064521677513369e-05,-0.08138517523244992,-0.015622924627419987,-53.400932548328996,29.426270149279986,-56.39321897078641,1.4838692500769923,-87.41360134880449,0.47580355927814244,0.055466636457724566,0.08990248107870633,0.04780323194413266,-0.008806317914023646,-0.019858764314000226,-0.12232934242899518,-1.799929354783225
5,1.917995825286146,2.324119815701652,2.489015869776647,3.116490958502418,1.9001807839507454,2.489015869776647,fcc,-4.45,188.0,3.52,-4.503110266043225,3.51175694968936,212.667219121152,176.590206950107,88.5684712840933,188.61587767378865,18.0385060855225,2.1056950744101073,0.17736760927129244,0.18938486918759664,0.17201857886377966,4.094425707092612e-06,1.0404028675026211e-05,0.013042446111260375,5.3726725131042485e-06,-0.053110266043224996,-0.008243050310639877,-48.33278087884801,25.59020695010699,-43.431528715906694,0.6158776737886456,-82.9614939144775,0.5056950744101072,0.029567609271292455,0.06388486918759664,0.020618578863779657,-0.008855905574292907,-0.019989595971324974,-0.11695755388873963,-1.799994627327487
6,1.9187689015789289,2.267052196358861,2.489015869776647,6.243229961061338,1.5892026680295188,2.489015869776647,fcc,-4.45,188.0,3.52,-4.56888483416165,3.48413065212241,387.337709366255,337.197909312128,136.963410692785,353.911175996837,25.06990002706351,3.623823723940518,0.32219248357762564,0.33465075276426237,0.3307274852077941,9.702662720955587e-05,0.0002482221641244564,0.014522988795325098,2.291499376804237,-0.11888483416164952,-0.03586934787759022,126.33770936625501,186.197909312128,4.963410692785004,165.91117599683702,-75.93009997293649,2.023823723940518,0.17439248357762566,0.20915075276426237,0.1793274852077941,-0.008762973372790445,-0.019751777835875544,-0.1154770112046749,0.49149937680423705
7,0.07250321807369464,2.472575264349701,2.489015869776647,2.417651920536711,1.9334228956417812,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45239408615195,3.52142384996863,187.960252235693,186.049207527236,4.44590948088987,186.68622243005498,0.9555223542284921,0.14080794675771813,0.022041475973432638,0.017152957620737815,0.017290525861632763,-8.234583283994118e-07,-2.227563949297462e-06,0.0007565183221602823,0.0004098431399626179,-0.0023940861519502477,0.0014238499686300976,-73.03974776430701,35.04920752723601,-127.55409051911013,-1.3137775699450174,-100.04447764577151,-1.459192053242282,-0.12575852402656734,-0.10834704237926218,-0.13410947413836724,-0.0088608234583284,-0.020002227563949298,-0.12924348167783972,-1.7995901568600374
8,1.3738812987431186,2.097169172875736,2.489015869776647,3.8045412299982204,1.6132232689317336,2.489015869776647,fcc,-4.45,188.0,3.52,-4.525088020165875,3.50281982693987,204.050034696488,181.907549564748,63.167015789899,189.28837794199467,11.071242565870008,1.8103607561646413,0.1979750542448026,0.2095500662848183,0.19280957147353345,5.768468661053082e-05,0.0001508540288757132,0.005894299333955466,1.3322676295501878e-14,-0.07508802016587524,-0.017180173060129977,-56.94996530351199,30.907549564747995,-68.832984210101,1.2883779419946677,-89.92875743412999,0.21036075616464123,0.05017505424480262,0.08405006628481829,0.04140957147353344,-0.008802315313389469,-0.019849145971124287,-0.12410570066604454,-1.7999999999999867
9,4.268995500798079,2.1811838829647616,2.489015869776647,2.4525699496588813,2.085897172970568,2.489015869776647,fcc,-4.45,188.0,3.52,-4.5372770762124,3.51903834471365,190.589808268867,173.030136481148,42.5964143148329,178.88336041038767,8.779835893859499,1.0279667754548427,0.09806357104785245,0.10426134691202509,0.09082815132513421,-1.844336131504319e-06,-5.11782869949684e-06,0.006506160830255681,0.7444679169956379,-0.08727707621240022,-0.0009616552863498384,-70.41019173113301,22.03013648114799,-89.4035856851671,-9.116639589612333,-92.2201641061405,-0.5720332245451574,-0.04973642895214754,-0.021238653087974915,-0.0605718486748658,-0.008861844336131504,-0.020005117828699497,-0.12349383916974432,-1.0555320830043622
11,5.639347898607284,1.697162155010802,2.489015869776647,2.5479833956741906,1.6946802417529918,2.489015869776647,fcc,-4.45,188.0,3.52,-4.54734060199185,3.52575470952646,188.593791848753,188.20227210874,1.20310091955598,188.33277868874436,0.19575987000649775,0.0770591758139858,0.014948856537342169,0.009029760935705424,0.00898569742533421,1.6781084060106937e-06,4.492021400182011e-06,8.6668209624996e-05,0.02445637279226265,-0.09734060199185013,0.005754709526459845,-72.406208151247,37.202272108740004,-130.796899080444,0.3327786887443551,-100.8042401299935,-1.5229408241860143,-0.1328511434626578,-0.11647023906429457,-0.1424143025746658,-0.008858321891593988,-0.01999550797859982,-0.129913331790375,-1.7755436272077374
12,2.1398243552232667,2.2947494123254044,2.489015869776647,2.3778378565956917,1.7491921522670744,2.489015869776647,fcc,-4.45,188.0,3.52,-4.55129973733495,3.50033666700608,262.789416590814,214.454906088169,124.986456594315,230.56640958905066,24.167255251322516,3.1200767603156123,0.25950196065376335,0.27271424953506973,0.2613433702685892,4.266731408811588e-05,0.0001112987228495399,0.01582484032146958,2.0551349936891623,-0.10129973733494957,-0.01966333299391998,1.789416590814028,63.454906088169,-7.013543405684999,42.566409589050664,-76.83274474867748,1.5200767603156122,0.11170196065376337,0.14721424953506973,0.10994337026858922,-0.008817332685911883,-0.01988870127715046,-0.11417515967853042,0.25513499368916226
13,3.079519169641443,1.7516495253028863,2.489015869776647,2.6404375561404425,1.6572239850623824,2.489015869776647,fcc,-4.45,188.0,3.52,-4.53896782388045,3.51232088136858,202.466200279022,194.944081573042,23.6915071445305,197.45145447503535,3.7610593529899887,0.7875727997521267,0.11660105846772564,0.12035200449302506,0.11028269098206141,3.591775055272006e-05,9.467929267437114e-05,0.0015070618602299746,9.467929267437114e-05,-0.08896782388044944,-0.007679118631420234,-58.53379972097801,43.94408157304201,-108.3084928554695,9.451454475035348,-97.23894064701001,-0.8124272002478734,-0.031198941532274344,-0.005147995506974937,-0.0411173090179386,-0.00882408224944728,-0.01990532070732563,-0.12849293813977003,-1.7999053207073257
14,2.839656267382262,2.4061860756846345,2.489015869776647,1.3211311666228265,2.011910077299926,2.489015869776647,fcc,-4.45,188.0,3.52,-4.58334416014435,3.51240085704931,223.39332938269,168.549057471383,127.782295087031,186.8304814418187,27.422135955653502,2.803604910674437,0.20706473947282558,0.21988540959644648,0.20465663759810931,-2.5669275411211064e-05,-6.914153155079816e-05,0.021483804885684243,-1.2434497875801753e-14,-0.13334416014434947,-0.007599142950689863,-37.60667061730999,17.54905747138301,-4.217704912968998,-1.169518558181295,-73.5778640443465,1.203604910674437,0.059264739472825595,0.09438540959644648,0.05325663759810931,-0.00888566927541121,-0.0200691415315508,-0.10851619511431576,-1.8000000000000125
15,3.3322748010486363,2.183414595417716,2.489015869776647,2.612380267687338,2.033091130410235,2.489015869776647,fcc,-4.45,188.0,3.52,-4.5202956901851,3.51708500989691,201.599769387808,180.376925336166,52.2450329926839,187.45120668671333,10.611422025821,1.2700244656957125,0.11791202545534178,0.12598138550819596,0.1105819950833157,1.5558786353718192e-06,3.928905799810423e-06,0.007667332410244754,2.0780966627498287e-06,-0.07029569018509996,-0.0029149901030898206,-59.40023061219199,29.37692533616601,-79.7549670073161,-0.5487933132866658,-90.388577974179,-0.3299755343042876,-0.029887974544658205,0.0004813855081959584,-0.0408180049166843,-0.008858444121364628,-0.01999607109420019,-0.12233266758975525,-1.7999979219033373
16,2.796335784374837,2.121708648087567,2.489015869776647,5.993525219902329,1.8816970408951839,2.489015869776647,fcc,-4.45,188.0,3.52,-4.494954616419875,3.5112872703789,118.674758505778,92.9891582065441,67.2867063477601,101.5510249729554,12.842800149616949,1.7412434195716173,0.16363229259336956,0.17446896627711694,0.15742243102648126,2.4205855735577328e-05,6.403075620031728e-05,0.008273272684444777,6.403075618788279e-05,-0.04495461641987486,-0.008712729621100035,-142.32524149422198,-58.010841793455896,-64.7132936522399,-86.4489750270446,-88.15719985038305,0.14124341957161723,0.015832292593369574,0.04896896627711694,0.006022431026481256,-0.008835794144264423,-0.019935969243799683,-0.12172672731555523,-1.7999359692438122
17,2.5991517686444574,2.1889869654397662,2.489015869776647,4.006950756023878,1.9906046851285732,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4917336891678,3.51580961242303,206.469806376871,184.90349664502,53.6551930677928,192.092266555637,10.783154865925496,1.3201243466166375,0.12367752739861024,0.13214709845471845,0.11635218027995528,4.570802234578037e-06,1.1961689475370463e-05,0.007648353538129982,6.088466363074474e-06,-0.04173368916779996,-0.004190387576969989,-54.53019362312901,33.90349664502,-78.3448069322072,4.092266555636996,-90.2168451340745,-0.2798756533833626,-0.02412247260138975,0.0066470984547184475,-0.035047819720044726,-0.008855429197765422,-0.01998803831052463,-0.12235164646187002,-1.799993911533637
18,3.3883577930139825,2.1549142134571273,2.489015869776647,5.798820406610387,1.9291821581721074,2.489015869776647,fcc,-4.45,188.0,3.52,-4.49850500680195,3.51132053744326,176.434466491798,145.818878149361,78.3639830134306,156.02407426350666,15.30779417121849,1.9580352036726367,0.17336836135328065,0.18492644159295218,0.16783216667929315,1.832014585435497e-05,4.834634322481435e-05,0.010295167077090106,2.4304859549850732e-05,-0.04850500680194969,-0.008679462556739903,-84.56553350820201,-5.181121850638988,-53.6360169865694,-31.975925736493338,-85.69220582878151,0.35803520367263664,0.025568361353280666,0.059426441592952184,0.016432166679293148,-0.008841679854145645,-0.019951653656775186,-0.1197048329229099,-1.7999756951404502
19,1.4174146278279391,2.3654147579263682,2.489015869776647,0.7203414899245931,1.7316212914969409,2.489015869776647,fcc,-4.45,188.0,3.52,-4.6015030876125,3.50819329148391,211.917950878837,173.561140110401,97.2725670737312,186.34674369987965,19.178405384217996,2.415413232047456,0.21042991785057108,0.22320158376927784,0.20719589372849487,2.4871991779884902e-05,6.516673804934925e-05,0.013102821052114244,3.265051539980135e-05,-0.15150308761249942,-0.011806708516090225,-49.08204912116301,22.561140110401,-34.727432926268804,-1.653256300120347,-81.821594615782,0.8154132320474559,0.06262991785057109,0.09770158376927784,0.05579589372849486,-0.008835128008220115,-0.01993483326195065,-0.11689717894788576,-1.7999673494846002
20,4.0596214756799265,2.174198183386722,2.489015869776647,4.317181600260813,2.0843427335396667,2.489015869776647,fcc,-4.45,188.0,3.52,-4.495968693423175,3.51875548736938,204.191605017938,188.518125699558,38.1137753623206,193.74261880568466,7.836739659190002,0.9287579107887609,0.09100891312875568,0.09632357492974371,0.08391117203450871,-1.210566842459645e-06,-3.402275474684302e-06,0.0057834650479602345,-1.6111612870517433e-06,-0.04596869342317511,-0.001244512630619976,-56.808394982062,37.518125699558,-93.88622463767939,5.742618805684657,-93.16326034081,-0.6712420892112392,-0.0567910868712443,-0.029176425070256293,-0.0674888279654913,-0.00886121056684246,-0.020003402275474685,-0.12421653495203977,-1.800001611161287
